"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","swb_1","swb_2","swb_3","swb_4","swb_5","LOT_1","LOT_2","LOT_3","LOT_4","LOT_5","LOT_6","IPC_1","IPC_2","IPC_3","IPC_4","IPC_5","IPC_6","IPC_7","IPC_8","MorIden_1","MorIden_2","MorIden_3","MorIden_4","MorIden_5","MorIden_6","MorIden_7","MorIden_8","MorIden_9","MorIden_10","moralSeImag_1","moralSeImag_2","moralSeImag_3","moralSeImag_4","moralSeImag_5","moralSeImag_6","moralSeImag_7","moralSeImag_8","moralSeImag_9","sde_1","sde_2","sde_3","sde_4","sde_5","sde_6","sde_7","sde_8","sde_9","sde_10","sde_11","sde_12","sde_13","sde_14","sde_15","sde_16","sde_17","sde_18","sde_19","sde_20","IM_1","IM_2","IM_3","IM_4","IM_5","IM_6","IM_7","IM_8","IM_9","IM_10","IM_11","IM_12","IM_13","IM_14","IM_15","IM_16","IM_17","IM_18","IM_19","IM_20","subj_idx","friend_name","Sex","Word","Word2","value","success","timeout","failed_images","failed_audio","failed_video","user_agent","responses","item_order","radio_event_ids","radio_event_times","key_event_times","mouse_event_times","straightlining","zigzagging","honeypot","task_id","screen_id","time_stamp","response_type","key_press","avg_frame_time","center_x","center_y","person","word","valence","domain","math","correct_response","correct","status","view_history","identity","duration","Image","condition","question_order" 
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","487","1151241","0.0-7.0-9.0-0.108","3","2","2","1","2","3","2","2","2","3","5","0","-1","-1","0","-3","-1","1","-1","4","4","5","5","4","2","3","3","4","2","5","4","4","5","6","3","4","5","4","4","3","6","5","2","3","5","5","1","3","2","2","5","5","3","7","2","4","5","5","2","5","4","3","3","5","6","6","5","6","5","3","5","3","2","5","3","6","3","7","746397539082964994","孟","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2255","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">短视</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","1","html-keyboard-response","488","1153496","0.0-7.0-9.0-1.108","3","2","2","1","2","3","2","2","2","3","5","0","-1","-1","0","-3","-1","1","-1","4","4","5","5","4","2","3","3","4","2","5","4","4","5","6","3","4","5","4","4","3","6","5","2","3","5","5","1","3","2","2","5","5","3","7","2","4","5","5","2","5","4","3","3","5","6","6","5","6","5","3","5","3","2","5","3","6","3","7","746397539082964994","孟","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","new","","","","","","","","","SRET","RJ_formal1","Sun Sep 17 2023 13:16:52 GMT+0800 (中国标准时间)","","","","","","","短视","Negative","ability","","","1","","","new","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","489","1153997","0.0-7.0-9.0-0.109","3","2","2","1","2","3","2","2","2","3","5","0","-1","-1","0","-3","-1","1","-1","4","4","5","5","4","2","3","3","4","2","5","4","4","5","6","3","4","5","4","4","3","6","5","2","3","5","5","1","3","2","2","5","5","3","7","2","4","5","5","2","5","4","3","3","5","6","6","5","6","5","3","5","3","2","5","3","6","3","7","746397539082964994","孟","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"911","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">短浅</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","1","html-keyboard-response","490","1154908","0.0-7.0-9.0-1.109","3","2","2","1","2","3","2","2","2","3","5","0","-1","-1","0","-3","-1","1","-1","4","4","5","5","4","2","3","3","4","2","5","4","4","5","6","3","4","5","4","4","3","6","5","2","3","5","5","1","3","2","2","5","5","3","7","2","4","5","5","2","5","4","3","3","5","6","6","5","6","5","3","5","3","2","5","3","6","3","7","746397539082964994","孟","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","new","","","","","","","","","SRET","RJ_formal1","Sun Sep 17 2023 13:16:52 GMT+0800 (中国标准时间)","","","","","","","短浅","Negative","ability","","","1","","","new","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","491","1155410","0.0-7.0-9.0-0.110","3","2","2","1","2","3","2","2","2","3","5","0","-1","-1","0","-3","-1","1","-1","4","4","5","5","4","2","3","3","4","2","5","4","4","5","6","3","4","5","4","4","3","6","5","2","3","5","5","1","3","2","2","5","5","3","7","2","4","5","5","2","5","4","3","3","5","6","6","5","6","5","3","5","3","2","5","3","6","3","7","746397539082964994","孟","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1455","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">娴熟</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","1","html-keyboard-response","492","1156866","0.0-7.0-9.0-1.110","3","2","2","1","2","3","2","2","2","3","5","0","-1","-1","0","-3","-1","1","-1","4","4","5","5","4","2","3","3","4","2","5","4","4","5","6","3","4","5","4","4","3","6","5","2","3","5","5","1","3","2","2","5","5","3","7","2","4","5","5","2","5","4","3","3","5","6","6","5","6","5","3","5","3","2","5","3","6","3","7","746397539082964994","孟","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","new","","","","","","","","","SRET","RJ_formal1","Sun Sep 17 2023 13:16:52 GMT+0800 (中国标准时间)","","","","","","","娴熟","Positive","ability","","","1","","","new","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","493","1157374","0.0-7.0-9.0-0.111","3","2","2","1","2","3","2","2","2","3","5","0","-1","-1","0","-3","-1","1","-1","4","4","5","5","4","2","3","3","4","2","5","4","4","5","6","3","4","5","4","4","3","6","5","2","3","5","5","1","3","2","2","5","5","3","7","2","4","5","5","2","5","4","3","3","5","6","6","5","6","5","3","5","3","2","5","3","6","3","7","746397539082964994","孟","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1067","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">无赖</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","1","html-keyboard-response","494","1158441","0.0-7.0-9.0-1.111","3","2","2","1","2","3","2","2","2","3","5","0","-1","-1","0","-3","-1","1","-1","4","4","5","5","4","2","3","3","4","2","5","4","4","5","6","3","4","5","4","4","3","6","5","2","3","5","5","1","3","2","2","5","5","3","7","2","4","5","5","2","5","4","3","3","5","6","6","5","6","5","3","5","3","2","5","3","6","3","7","746397539082964994","孟","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","new","","","","","","","","","SRET","RJ_formal1","Sun Sep 17 2023 13:16:52 GMT+0800 (中国标准时间)","","","","","","","无赖","Negative","morality","","","1","","","new","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","495","1158943","0.0-7.0-9.0-0.112","3","2","2","1","2","3","2","2","2","3","5","0","-1","-1","0","-3","-1","1","-1","4","4","5","5","4","2","3","3","4","2","5","4","4","5","6","3","4","5","4","4","3","6","5","2","3","5","5","1","3","2","2","5","5","3","7","2","4","5","5","2","5","4","3","3","5","6","6","5","6","5","3","5","3","2","5","3","6","3","7","746397539082964994","孟","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1024","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">果决</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","1","html-keyboard-response","496","1159967","0.0-7.0-9.0-1.112","3","2","2","1","2","3","2","2","2","3","5","0","-1","-1","0","-3","-1","1","-1","4","4","5","5","4","2","3","3","4","2","5","4","4","5","6","3","4","5","4","4","3","6","5","2","3","5","5","1","3","2","2","5","5","3","7","2","4","5","5","2","5","4","3","3","5","6","6","5","6","5","3","5","3","2","5","3","6","3","7","746397539082964994","孟","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","new","","","","","","","","","SRET","RJ_formal1","Sun Sep 17 2023 13:16:52 GMT+0800 (中国标准时间)","","","","","","","果决","Positive","ability","","","1","","","new","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","497","1160467","0.0-7.0-9.0-0.113","3","2","2","1","2","3","2","2","2","3","5","0","-1","-1","0","-3","-1","1","-1","4","4","5","5","4","2","3","3","4","2","5","4","4","5","6","3","4","5","4","4","3","6","5","2","3","5","5","1","3","2","2","5","5","3","7","2","4","5","5","2","5","4","3","3","5","6","6","5","6","5","3","5","3","2","5","3","6","3","7","746397539082964994","孟","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3472","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">扎实</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","3","html-keyboard-response","498","1163939","0.0-7.0-9.0-1.113","3","2","2","1","2","3","2","2","2","3","5","0","-1","-1","0","-3","-1","1","-1","4","4","5","5","4","2","3","3","4","2","5","4","4","5","6","3","4","5","4","4","3","6","5","2","3","5","5","1","3","2","2","5","5","3","7","2","4","5","5","2","5","4","3","3","5","6","6","5","6","5","3","5","3","2","5","3","6","3","7","746397539082964994","孟","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","old","","","","","","","","","SRET","RJ_formal1","Sun Sep 17 2023 13:16:52 GMT+0800 (中国标准时间)","","","","","","","扎实","Positive","ability","","","1","","","old","","","",""
"1588","<p style=""position: absolute; top:calc(45%);transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">扎实</p><p style=""position:absolute; text-align: center;font-size: 25px;color:	#D3D3D3;top:calc(50% + 35%);transform: translate(-50%)"">自己按 f 键 ，朋友按 j 键</p>","j","html-keyboard-response","499","1165528","0.0-7.0-9.0-2.113-0.113","3","2","2","1","2","3","2","2","2","3","5","0","-1","-1","0","-3","-1","1","-1","4","4","5","5","4","2","3","3","4","2","5","4","4","5","6","3","4","5","4","4","3","6","5","2","3","5","5","1","3","2","2","5","5","3","7","2","4","5","5","2","5","4","3","3","5","6","6","5","6","5","3","5","3","2","5","3","6","3","7","746397539082964994","孟","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","friend","","","","","","","","","SRET","RJ_formal_2","Sun Sep 17 2023 13:16:52 GMT+0800 (中国标准时间)","","","","","","","扎实","Positive","ability","","","","","","自己","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","500","1166039","0.0-7.0-9.0-0.114","3","2","2","1","2","3","2","2","2","3","5","0","-1","-1","0","-3","-1","1","-1","4","4","5","5","4","2","3","3","4","2","5","4","4","5","6","3","4","5","4","4","3","6","5","2","3","5","5","1","3","2","2","5","5","3","7","2","4","5","5","2","5","4","3","3","5","6","6","5","6","5","3","5","3","2","5","3","6","3","7","746397539082964994","孟","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1394","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">博学</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","1","html-keyboard-response","501","1167433","0.0-7.0-9.0-1.114","3","2","2","1","2","3","2","2","2","3","5","0","-1","-1","0","-3","-1","1","-1","4","4","5","5","4","2","3","3","4","2","5","4","4","5","6","3","4","5","4","4","3","6","5","2","3","5","5","1","3","2","2","5","5","3","7","2","4","5","5","2","5","4","3","3","5","6","6","5","6","5","3","5","3","2","5","3","6","3","7","746397539082964994","孟","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","new","","","","","","","","","SRET","RJ_formal1","Sun Sep 17 2023 13:16:52 GMT+0800 (中国标准时间)","","","","","","","博学","Positive","ability","","","1","","","new","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","502","1167934","0.0-7.0-9.0-0.115","3","2","2","1","2","3","2","2","2","3","5","0","-1","-1","0","-3","-1","1","-1","4","4","5","5","4","2","3","3","4","2","5","4","4","5","6","3","4","5","4","4","3","6","5","2","3","5","5","1","3","2","2","5","5","3","7","2","4","5","5","2","5","4","3","3","5","6","6","5","6","5","3","5","3","2","5","3","6","3","7","746397539082964994","孟","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1144","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">低劣</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","2","html-keyboard-response","503","1169078","0.0-7.0-9.0-1.115","3","2","2","1","2","3","2","2","2","3","5","0","-1","-1","0","-3","-1","1","-1","4","4","5","5","4","2","3","3","4","2","5","4","4","5","6","3","4","5","4","4","3","6","5","2","3","5","5","1","3","2","2","5","5","3","7","2","4","5","5","2","5","4","3","3","5","6","6","5","6","5","3","5","3","2","5","3","6","3","7","746397539082964994","孟","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","familiar","","","","","","","","","SRET","RJ_formal1","Sun Sep 17 2023 13:16:52 GMT+0800 (中国标准时间)","","","","","","","低劣","Negative","morality","","","0","","","new","","","",""
"796","<p style=""position: absolute; top:calc(45%);transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">低劣</p><p style=""position:absolute; text-align: center;font-size: 25px;color:	#D3D3D3;top:calc(50% + 35%);transform: translate(-50%)"">自己按 f 键 ，朋友按 j 键</p>","f","html-keyboard-response","504","1169874","0.0-7.0-9.0-2.115-0.115","3","2","2","1","2","3","2","2","2","3","5","0","-1","-1","0","-3","-1","1","-1","4","4","5","5","4","2","3","3","4","2","5","4","4","5","6","3","4","5","4","4","3","6","5","2","3","5","5","1","3","2","2","5","5","3","7","2","4","5","5","2","5","4","3","3","5","6","6","5","6","5","3","5","3","2","5","3","6","3","7","746397539082964994","孟","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","self","","","","","","","","","SRET","RJ_formal_2","Sun Sep 17 2023 13:16:52 GMT+0800 (中国标准时间)","","","","","","","低劣","Negative","morality","","","","","","朋友","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","505","1170374","0.0-7.0-9.0-0.116","3","2","2","1","2","3","2","2","2","3","5","0","-1","-1","0","-3","-1","1","-1","4","4","5","5","4","2","3","3","4","2","5","4","4","5","6","3","4","5","4","4","3","6","5","2","3","5","5","1","3","2","2","5","5","3","7","2","4","5","5","2","5","4","3","3","5","6","6","5","6","5","3","5","3","2","5","3","6","3","7","746397539082964994","孟","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2396","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">敬业</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","2","html-keyboard-response","506","1172771","0.0-7.0-9.0-1.116","3","2","2","1","2","3","2","2","2","3","5","0","-1","-1","0","-3","-1","1","-1","4","4","5","5","4","2","3","3","4","2","5","4","4","5","6","3","4","5","4","4","3","6","5","2","3","5","5","1","3","2","2","5","5","3","7","2","4","5","5","2","5","4","3","3","5","6","6","5","6","5","3","5","3","2","5","3","6","3","7","746397539082964994","孟","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","familiar","","","","","","","","","SRET","RJ_formal1","Sun Sep 17 2023 13:16:52 GMT+0800 (中国标准时间)","","","","","","","敬业","Positive","morality","","","1","","","old","","","",""
"2946","<p style=""position: absolute; top:calc(45%);transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">敬业</p><p style=""position:absolute; text-align: center;font-size: 25px;color:	#D3D3D3;top:calc(50% + 35%);transform: translate(-50%)"">自己按 f 键 ，朋友按 j 键</p>","j","html-keyboard-response","507","1175716","0.0-7.0-9.0-2.116-0.116","3","2","2","1","2","3","2","2","2","3","5","0","-1","-1","0","-3","-1","1","-1","4","4","5","5","4","2","3","3","4","2","5","4","4","5","6","3","4","5","4","4","3","6","5","2","3","5","5","1","3","2","2","5","5","3","7","2","4","5","5","2","5","4","3","3","5","6","6","5","6","5","3","5","3","2","5","3","6","3","7","746397539082964994","孟","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","friend","","","","","","","","","SRET","RJ_formal_2","Sun Sep 17 2023 13:16:52 GMT+0800 (中国标准时间)","","","","","","","敬业","Positive","morality","","","","","","自己","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","508","1176217","0.0-7.0-9.0-0.117","3","2","2","1","2","3","2","2","2","3","5","0","-1","-1","0","-3","-1","1","-1","4","4","5","5","4","2","3","3","4","2","5","4","4","5","6","3","4","5","4","4","3","6","5","2","3","5","5","1","3","2","2","5","5","3","7","2","4","5","5","2","5","4","3","3","5","6","6","5","6","5","3","5","3","2","5","3","6","3","7","746397539082964994","孟","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3376","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">坦荡</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","2","html-keyboard-response","509","1179594","0.0-7.0-9.0-1.117","3","2","2","1","2","3","2","2","2","3","5","0","-1","-1","0","-3","-1","1","-1","4","4","5","5","4","2","3","3","4","2","5","4","4","5","6","3","4","5","4","4","3","6","5","2","3","5","5","1","3","2","2","5","5","3","7","2","4","5","5","2","5","4","3","3","5","6","6","5","6","5","3","5","3","2","5","3","6","3","7","746397539082964994","孟","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","familiar","","","","","","","","","SRET","RJ_formal1","Sun Sep 17 2023 13:16:52 GMT+0800 (中国标准时间)","","","","","","","坦荡","Positive","morality","","","0","","","new","","","",""
"413","<p style=""position: absolute; top:calc(45%);transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">坦荡</p><p style=""position:absolute; text-align: center;font-size: 25px;color:	#D3D3D3;top:calc(50% + 35%);transform: translate(-50%)"">自己按 f 键 ，朋友按 j 键</p>","f","html-keyboard-response","510","1180007","0.0-7.0-9.0-2.117-0.117","3","2","2","1","2","3","2","2","2","3","5","0","-1","-1","0","-3","-1","1","-1","4","4","5","5","4","2","3","3","4","2","5","4","4","5","6","3","4","5","4","4","3","6","5","2","3","5","5","1","3","2","2","5","5","3","7","2","4","5","5","2","5","4","3","3","5","6","6","5","6","5","3","5","3","2","5","3","6","3","7","746397539082964994","孟","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","self","","","","","","","","","SRET","RJ_formal_2","Sun Sep 17 2023 13:16:52 GMT+0800 (中国标准时间)","","","","","","","坦荡","Positive","morality","","","","","","朋友","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","511","1180508","0.0-7.0-9.0-0.118","3","2","2","1","2","3","2","2","2","3","5","0","-1","-1","0","-3","-1","1","-1","4","4","5","5","4","2","3","3","4","2","5","4","4","5","6","3","4","5","4","4","3","6","5","2","3","5","5","1","3","2","2","5","5","3","7","2","4","5","5","2","5","4","3","3","5","6","6","5","6","5","3","5","3","2","5","3","6","3","7","746397539082964994","孟","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1659","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">黑心</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","1","html-keyboard-response","512","1182167","0.0-7.0-9.0-1.118","3","2","2","1","2","3","2","2","2","3","5","0","-1","-1","0","-3","-1","1","-1","4","4","5","5","4","2","3","3","4","2","5","4","4","5","6","3","4","5","4","4","3","6","5","2","3","5","5","1","3","2","2","5","5","3","7","2","4","5","5","2","5","4","3","3","5","6","6","5","6","5","3","5","3","2","5","3","6","3","7","746397539082964994","孟","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","new","","","","","","","","","SRET","RJ_formal1","Sun Sep 17 2023 13:16:52 GMT+0800 (中国标准时间)","","","","","","","黑心","Negative","morality","","","1","","","new","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","513","1182668","0.0-7.0-9.0-0.119","3","2","2","1","2","3","2","2","2","3","5","0","-1","-1","0","-3","-1","1","-1","4","4","5","5","4","2","3","3","4","2","5","4","4","5","6","3","4","5","4","4","3","6","5","2","3","5","5","1","3","2","2","5","5","3","7","2","4","5","5","2","5","4","3","3","5","6","6","5","6","5","3","5","3","2","5","3","6","3","7","746397539082964994","孟","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1094","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">无敌</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","1","html-keyboard-response","514","1183763","0.0-7.0-9.0-1.119","3","2","2","1","2","3","2","2","2","3","5","0","-1","-1","0","-3","-1","1","-1","4","4","5","5","4","2","3","3","4","2","5","4","4","5","6","3","4","5","4","4","3","6","5","2","3","5","5","1","3","2","2","5","5","3","7","2","4","5","5","2","5","4","3","3","5","6","6","5","6","5","3","5","3","2","5","3","6","3","7","746397539082964994","孟","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","new","","","","","","","","","SRET","RJ_formal1","Sun Sep 17 2023 13:16:52 GMT+0800 (中国标准时间)","","","","","","","无敌","Positive","ability","","","1","","","new","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","515","1184264","0.0-7.0-9.0-0.120","3","2","2","1","2","3","2","2","2","3","5","0","-1","-1","0","-3","-1","1","-1","4","4","5","5","4","2","3","3","4","2","5","4","4","5","6","3","4","5","4","4","3","6","5","2","3","5","5","1","3","2","2","5","5","3","7","2","4","5","5","2","5","4","3","3","5","6","6","5","6","5","3","5","3","2","5","3","6","3","7","746397539082964994","孟","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1165","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">有力</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","1","html-keyboard-response","516","1185429","0.0-7.0-9.0-1.120","3","2","2","1","2","3","2","2","2","3","5","0","-1","-1","0","-3","-1","1","-1","4","4","5","5","4","2","3","3","4","2","5","4","4","5","6","3","4","5","4","4","3","6","5","2","3","5","5","1","3","2","2","5","5","3","7","2","4","5","5","2","5","4","3","3","5","6","6","5","6","5","3","5","3","2","5","3","6","3","7","746397539082964994","孟","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","new","","","","","","","","","SRET","RJ_formal1","Sun Sep 17 2023 13:16:52 GMT+0800 (中国标准时间)","","","","","","","有力","Positive","ability","","","0","","","old","","","",""
