"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","swb_1","swb_2","swb_3","swb_4","swb_5","LOT_1","LOT_2","LOT_3","LOT_4","LOT_5","LOT_6","IPC_1","IPC_2","IPC_3","IPC_4","IPC_5","IPC_6","IPC_7","IPC_8","MorIden_1","MorIden_2","MorIden_3","MorIden_4","MorIden_5","MorIden_6","MorIden_7","MorIden_8","MorIden_9","MorIden_10","moralSeImag_1","moralSeImag_2","moralSeImag_3","moralSeImag_4","moralSeImag_5","moralSeImag_6","moralSeImag_7","moralSeImag_8","moralSeImag_9","sde_1","sde_2","sde_3","sde_4","sde_5","sde_6","sde_7","sde_8","sde_9","sde_10","sde_11","sde_12","sde_13","sde_14","sde_15","sde_16","sde_17","sde_18","sde_19","sde_20","IM_1","IM_2","IM_3","IM_4","IM_5","IM_6","IM_7","IM_8","IM_9","IM_10","IM_11","IM_12","IM_13","IM_14","IM_15","IM_16","IM_17","IM_18","IM_19","IM_20","subj_idx","friend_name","Sex","Word","Word2","value","success","timeout","failed_images","failed_audio","failed_video","user_agent","responses","item_order","radio_event_ids","radio_event_times","key_event_times","mouse_event_times","straightlining","zigzagging","honeypot","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","correct","identity","Image","word","condition","task_id","screen_id","time_stamp","person","valence","domain","math","status","duration","question_order" 
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1305","2577890","0.0-8.0-0.1-4.1-0.4-1.154","6","7","5","7","4","2","1","4","4","4","4","1","1","2","1","2","0","2","1","5","5","5","5","5","3","4","4","5","5","7","5","8","7","8","9","7","8","9","7","5","3","6","6","1","7","5","7","3","4","3","2","6","4","5","5","2","3","3","3","3","5","6","2","7","7","5","3","7","3","5","6","6","2","3","3","3","3","6","636207774144921600","常","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","",""
"755","","j","psychophysics","1306","2579646","0.0-8.0-0.1-4.1-0.4-0.155","6","7","5","7","4","2","1","4","4","4","4","1","1","2","1","2","0","2","1","5","5","5","5","5","3","4","4","5","5","7","5","8","7","8","9","7","8","9","7","5","3","6","6","1","7","5","7","3","4","3","2","6","4","5","5","2","3","3","3","3","5","6","2","7","7","5","3","7","3","5","6","6","2","3","3","3","3","6","636207774144921600","常","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","nonmatch","","","","","","","","","","key","j","4.166486873508148","853.3333333333334","476","j","true","nonmatch","img/circle.png","好我","坏我","ALT2","moral","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1307","2580147","0.0-8.0-0.1-4.1-0.4-1.155","6","7","5","7","4","2","1","4","4","4","4","1","1","2","1","2","0","2","1","5","5","5","5","5","3","4","4","5","5","7","5","8","7","8","9","7","8","9","7","5","3","6","6","1","7","5","7","3","4","3","2","6","4","5","5","2","3","3","3","3","5","6","2","7","7","5","3","7","3","5","6","6","2","3","3","3","3","6","636207774144921600","常","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","",""
"621","","j","psychophysics","1308","2581769","0.0-8.0-0.1-4.1-0.4-0.156","6","7","5","7","4","2","1","4","4","4","4","1","1","2","1","2","0","2","1","5","5","5","5","5","3","4","4","5","5","7","5","8","7","8","9","7","8","9","7","5","3","6","6","1","7","5","7","3","4","3","2","6","4","5","5","2","3","3","3","3","5","6","2","7","7","5","3","7","3","5","6","6","2","3","3","3","3","6","636207774144921600","常","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","nonmatch","","","","","","","","","","key","j","4.166576227389796","853.3333333333334","476","j","true","nonmatch","img/hexagon.png","坏我","好她","ALT2","moral","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1309","2582270","0.0-8.0-0.1-4.1-0.4-1.156","6","7","5","7","4","2","1","4","4","4","4","1","1","2","1","2","0","2","1","5","5","5","5","5","3","4","4","5","5","7","5","8","7","8","9","7","8","9","7","5","3","6","6","1","7","5","7","3","4","3","2","6","4","5","5","2","3","3","3","3","5","6","2","7","7","5","3","7","3","5","6","6","2","3","3","3","3","6","636207774144921600","常","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","",""
"876","","f","psychophysics","1310","2584147","0.0-8.0-0.1-4.1-0.4-0.157","6","7","5","7","4","2","1","4","4","4","4","1","1","2","1","2","0","2","1","5","5","5","5","5","3","4","4","5","5","7","5","8","7","8","9","7","8","9","7","5","3","6","6","1","7","5","7","3","4","3","2","6","4","5","5","2","3","3","3","3","5","6","2","7","7","5","3","7","3","5","6","6","2","3","3","3","3","6","636207774144921600","常","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","match","","","","","","","","","","key","f","4.166495535714993","853.3333333333334","476","j","false","nonmatch","img/square.png","坏她","好我","ALT2","moral","","","","","","","",""
"null","<span style='color:red; font-size: 70px;'>错误! </span>","null","html-keyboard-response","1311","2584648","0.0-8.0-0.1-4.1-0.4-1.157","6","7","5","7","4","2","1","4","4","4","4","1","1","2","1","2","0","2","1","5","5","5","5","5","3","4","4","5","5","7","5","8","7","8","9","7","8","9","7","5","3","6","6","1","7","5","7","3","4","3","2","6","4","5","5","2","3","3","3","3","5","6","2","7","7","5","3","7","3","5","6","6","2","3","3","3","3","6","636207774144921600","常","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","",""
"526","","f","psychophysics","1312","2586174","0.0-8.0-0.1-4.1-0.4-0.158","6","7","5","7","4","2","1","4","4","4","4","1","1","2","1","2","0","2","1","5","5","5","5","5","3","4","4","5","5","7","5","8","7","8","9","7","8","9","7","5","3","6","6","1","7","5","7","3","4","3","2","6","4","5","5","2","3","3","3","3","5","6","2","7","7","5","3","7","3","5","6","6","2","3","3","3","3","6","636207774144921600","常","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","match","","","","","","","","","","key","f","4.166483516483773","853.3333333333334","476","f","true","match","img/hexagon.png","好她","好她","ALT2","moral","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1313","2586676","0.0-8.0-0.1-4.1-0.4-1.158","6","7","5","7","4","2","1","4","4","4","4","1","1","2","1","2","0","2","1","5","5","5","5","5","3","4","4","5","5","7","5","8","7","8","9","7","8","9","7","5","3","6","6","1","7","5","7","3","4","3","2","6","4","5","5","2","3","3","3","3","5","6","2","7","7","5","3","7","3","5","6","6","2","3","3","3","3","6","636207774144921600","常","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","",""
"686","","j","psychophysics","1314","2588362","0.0-8.0-0.1-4.1-0.4-0.159","6","7","5","7","4","2","1","4","4","4","4","1","1","2","1","2","0","2","1","5","5","5","5","5","3","4","4","5","5","7","5","8","7","8","9","7","8","9","7","5","3","6","6","1","7","5","7","3","4","3","2","6","4","5","5","2","3","3","3","3","5","6","2","7","7","5","3","7","3","5","6","6","2","3","3","3","3","6","636207774144921600","常","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","nonmatch","","","","","","","","","","key","j","4.162362282878486","853.3333333333334","476","j","true","nonmatch","img/hexagon.png","好我","好她","ALT2","moral","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1315","2588863","0.0-8.0-0.1-4.1-0.4-1.159","6","7","5","7","4","2","1","4","4","4","4","1","1","2","1","2","0","2","1","5","5","5","5","5","3","4","4","5","5","7","5","8","7","8","9","7","8","9","7","5","3","6","6","1","7","5","7","3","4","3","2","6","4","5","5","2","3","3","3","3","5","6","2","7","7","5","3","7","3","5","6","6","2","3","3","3","3","6","636207774144921600","常","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","",""
"699","","j","psychophysics","1316","2590564","0.0-8.0-0.1-4.1-0.4-0.160","6","7","5","7","4","2","1","4","4","4","4","1","1","2","1","2","0","2","1","5","5","5","5","5","3","4","4","5","5","7","5","8","7","8","9","7","8","9","7","5","3","6","6","1","7","5","7","3","4","3","2","6","4","5","5","2","3","3","3","3","5","6","2","7","7","5","3","7","3","5","6","6","2","3","3","3","3","6","636207774144921600","常","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","nonmatch","","","","","","","","","","key","j","4.162963054187624","853.3333333333334","476","j","true","nonmatch","img/square.png","坏我","好我","ALT2","moral","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1317","2591064","0.0-8.0-0.1-4.1-0.4-1.160","6","7","5","7","4","2","1","4","4","4","4","1","1","2","1","2","0","2","1","5","5","5","5","5","3","4","4","5","5","7","5","8","7","8","9","7","8","9","7","5","3","6","6","1","7","5","7","3","4","3","2","6","4","5","5","2","3","3","3","3","5","6","2","7","7","5","3","7","3","5","6","6","2","3","3","3","3","6","636207774144921600","常","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","",""
"737","","f","psychophysics","1318","2592803","0.0-8.0-0.1-4.1-0.4-0.161","6","7","5","7","4","2","1","4","4","4","4","1","1","2","1","2","0","2","1","5","5","5","5","5","3","4","4","5","5","7","5","8","7","8","9","7","8","9","7","5","3","6","6","1","7","5","7","3","4","3","2","6","4","5","5","2","3","3","3","3","5","6","2","7","7","5","3","7","3","5","6","6","2","3","3","3","3","6","636207774144921600","常","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","match","","","","","","","","","","key","f","4.166627403846808","853.3333333333334","476","f","true","match","img/circle.png","坏我","坏我","ALT2","moral","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1319","2593308","0.0-8.0-0.1-4.1-0.4-1.161","6","7","5","7","4","2","1","4","4","4","4","1","1","2","1","2","0","2","1","5","5","5","5","5","3","4","4","5","5","7","5","8","7","8","9","7","8","9","7","5","3","6","6","1","7","5","7","3","4","3","2","6","4","5","5","2","3","3","3","3","5","6","2","7","7","5","3","7","3","5","6","6","2","3","3","3","3","6","636207774144921600","常","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","",""
"600","","f","psychophysics","1320","2594910","0.0-8.0-0.1-4.1-0.4-0.162","6","7","5","7","4","2","1","4","4","4","4","1","1","2","1","2","0","2","1","5","5","5","5","5","3","4","4","5","5","7","5","8","7","8","9","7","8","9","7","5","3","6","6","1","7","5","7","3","4","3","2","6","4","5","5","2","3","3","3","3","5","6","2","7","7","5","3","7","3","5","6","6","2","3","3","3","3","6","636207774144921600","常","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","match","","","","","","","","","","key","f","4.161963350785633","853.3333333333334","476","f","true","match","img/square.png","好我","好我","ALT2","moral","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1321","2595411","0.0-8.0-0.1-4.1-0.4-1.162","6","7","5","7","4","2","1","4","4","4","4","1","1","2","1","2","0","2","1","5","5","5","5","5","3","4","4","5","5","7","5","8","7","8","9","7","8","9","7","5","3","6","6","1","7","5","7","3","4","3","2","6","4","5","5","2","3","3","3","3","5","6","2","7","7","5","3","7","3","5","6","6","2","3","3","3","3","6","636207774144921600","常","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","",""
"636","","j","psychophysics","1322","2597049","0.0-8.0-0.1-4.1-0.4-0.163","6","7","5","7","4","2","1","4","4","4","4","1","1","2","1","2","0","2","1","5","5","5","5","5","3","4","4","5","5","7","5","8","7","8","9","7","8","9","7","5","3","6","6","1","7","5","7","3","4","3","2","6","4","5","5","2","3","3","3","3","5","6","2","7","7","5","3","7","3","5","6","6","2","3","3","3","3","6","636207774144921600","常","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","nonmatch","","","","","","","","","","key","j","4.166508951406602","853.3333333333334","476","j","true","nonmatch","img/triangle.png","好我","坏她","ALT2","moral","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1323","2597549","0.0-8.0-0.1-4.1-0.4-1.163","6","7","5","7","4","2","1","4","4","4","4","1","1","2","1","2","0","2","1","5","5","5","5","5","3","4","4","5","5","7","5","8","7","8","9","7","8","9","7","5","3","6","6","1","7","5","7","3","4","3","2","6","4","5","5","2","3","3","3","3","5","6","2","7","7","5","3","7","3","5","6","6","2","3","3","3","3","6","636207774144921600","常","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","",""
"879","","j","psychophysics","1324","2599430","0.0-8.0-0.1-4.1-0.4-0.164","6","7","5","7","4","2","1","4","4","4","4","1","1","2","1","2","0","2","1","5","5","5","5","5","3","4","4","5","5","7","5","8","7","8","9","7","8","9","7","5","3","6","6","1","7","5","7","3","4","3","2","6","4","5","5","2","3","3","3","3","5","6","2","7","7","5","3","7","3","5","6","6","2","3","3","3","3","6","636207774144921600","常","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","nonmatch","","","","","","","","","","key","j","4.166527839643022","853.3333333333334","476","j","true","nonmatch","img/hexagon.png","坏她","好她","ALT2","moral","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1325","2599932","0.0-8.0-0.1-4.1-0.4-1.164","6","7","5","7","4","2","1","4","4","4","4","1","1","2","1","2","0","2","1","5","5","5","5","5","3","4","4","5","5","7","5","8","7","8","9","7","8","9","7","5","3","6","6","1","7","5","7","3","4","3","2","6","4","5","5","2","3","3","3","3","5","6","2","7","7","5","3","7","3","5","6","6","2","3","3","3","3","6","636207774144921600","常","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","",""
"545","","f","psychophysics","1326","2601478","0.0-8.0-0.1-4.1-0.4-0.165","6","7","5","7","4","2","1","4","4","4","4","1","1","2","1","2","0","2","1","5","5","5","5","5","3","4","4","5","5","7","5","8","7","8","9","7","8","9","7","5","3","6","6","1","7","5","7","3","4","3","2","6","4","5","5","2","3","3","3","3","5","6","2","7","7","5","3","7","3","5","6","6","2","3","3","3","3","6","636207774144921600","常","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","match","","","","","","","","","","key","f","4.1664756756754135","853.3333333333334","476","f","true","match","img/triangle.png","坏她","坏她","ALT2","moral","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1327","2601979","0.0-8.0-0.1-4.1-0.4-1.165","6","7","5","7","4","2","1","4","4","4","4","1","1","2","1","2","0","2","1","5","5","5","5","5","3","4","4","5","5","7","5","8","7","8","9","7","8","9","7","5","3","6","6","1","7","5","7","3","4","3","2","6","4","5","5","2","3","3","3","3","5","6","2","7","7","5","3","7","3","5","6","6","2","3","3","3","3","6","636207774144921600","常","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","",""
"677","","f","psychophysics","1328","2603658","0.0-8.0-0.1-4.1-0.4-0.166","6","7","5","7","4","2","1","4","4","4","4","1","1","2","1","2","0","2","1","5","5","5","5","5","3","4","4","5","5","7","5","8","7","8","9","7","8","9","7","5","3","6","6","1","7","5","7","3","4","3","2","6","4","5","5","2","3","3","3","3","5","6","2","7","7","5","3","7","3","5","6","6","2","3","3","3","3","6","636207774144921600","常","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","match","","","","","","","","","","key","f","4.176753117207047","853.3333333333334","476","f","true","match","img/hexagon.png","好她","好她","ALT2","moral","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1329","2604159","0.0-8.0-0.1-4.1-0.4-1.166","6","7","5","7","4","2","1","4","4","4","4","1","1","2","1","2","0","2","1","5","5","5","5","5","3","4","4","5","5","7","5","8","7","8","9","7","8","9","7","5","3","6","6","1","7","5","7","3","4","3","2","6","4","5","5","2","3","3","3","3","5","6","2","7","7","5","3","7","3","5","6","6","2","3","3","3","3","6","636207774144921600","常","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","",""
"608","","f","psychophysics","1330","2605768","0.0-8.0-0.1-4.1-0.4-0.167","6","7","5","7","4","2","1","4","4","4","4","1","1","2","1","2","0","2","1","5","5","5","5","5","3","4","4","5","5","7","5","8","7","8","9","7","8","9","7","5","3","6","6","1","7","5","7","3","4","3","2","6","4","5","5","2","3","3","3","3","5","6","2","7","7","5","3","7","3","5","6","6","2","3","3","3","3","6","636207774144921600","常","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","match","","","","","","","","","","key","f","4.164018229166686","853.3333333333334","476","f","true","match","img/triangle.png","坏她","坏她","ALT2","moral","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1331","2606269","0.0-8.0-0.1-4.1-0.4-1.167","6","7","5","7","4","2","1","4","4","4","4","1","1","2","1","2","0","2","1","5","5","5","5","5","3","4","4","5","5","7","5","8","7","8","9","7","8","9","7","5","3","6","6","1","7","5","7","3","4","3","2","6","4","5","5","2","3","3","3","3","5","6","2","7","7","5","3","7","3","5","6","6","2","3","3","3","3","6","636207774144921600","常","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","",""
"662","","j","psychophysics","1332","2607932","0.0-8.0-0.1-4.1-0.4-0.168","6","7","5","7","4","2","1","4","4","4","4","1","1","2","1","2","0","2","1","5","5","5","5","5","3","4","4","5","5","7","5","8","7","8","9","7","8","9","7","5","3","6","6","1","7","5","7","3","4","3","2","6","4","5","5","2","3","3","3","3","5","6","2","7","7","5","3","7","3","5","6","6","2","3","3","3","3","6","636207774144921600","常","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","nonmatch","","","","","","","","","","key","j","4.166531486145833","853.3333333333334","476","j","true","nonmatch","img/triangle.png","好她","坏她","ALT2","moral","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1333","2608433","0.0-8.0-0.1-4.1-0.4-1.168","6","7","5","7","4","2","1","4","4","4","4","1","1","2","1","2","0","2","1","5","5","5","5","5","3","4","4","5","5","7","5","8","7","8","9","7","8","9","7","5","3","6","6","1","7","5","7","3","4","3","2","6","4","5","5","2","3","3","3","3","5","6","2","7","7","5","3","7","3","5","6","6","2","3","3","3","3","6","636207774144921600","常","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","",""
"541","","f","psychophysics","1334","2609975","0.0-8.0-0.1-4.1-0.4-0.169","6","7","5","7","4","2","1","4","4","4","4","1","1","2","1","2","0","2","1","5","5","5","5","5","3","4","4","5","5","7","5","8","7","8","9","7","8","9","7","5","3","6","6","1","7","5","7","3","4","3","2","6","4","5","5","2","3","3","3","3","5","6","2","7","7","5","3","7","3","5","6","6","2","3","3","3","3","6","636207774144921600","常","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","match","","","","","","","","","","key","f","4.166486413043458","853.3333333333334","476","f","true","match","img/triangle.png","坏她","坏她","ALT2","moral","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1335","2610476","0.0-8.0-0.1-4.1-0.4-1.169","6","7","5","7","4","2","1","4","4","4","4","1","1","2","1","2","0","2","1","5","5","5","5","5","3","4","4","5","5","7","5","8","7","8","9","7","8","9","7","5","3","6","6","1","7","5","7","3","4","3","2","6","4","5","5","2","3","3","3","3","5","6","2","7","7","5","3","7","3","5","6","6","2","3","3","3","3","6","636207774144921600","常","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","",""
"485","","f","psychophysics","1336","2611962","0.0-8.0-0.1-4.1-0.4-0.170","6","7","5","7","4","2","1","4","4","4","4","1","1","2","1","2","0","2","1","5","5","5","5","5","3","4","4","5","5","7","5","8","7","8","9","7","8","9","7","5","3","6","6","1","7","5","7","3","4","3","2","6","4","5","5","2","3","3","3","3","5","6","2","7","7","5","3","7","3","5","6","6","2","3","3","3","3","6","636207774144921600","常","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","match","","","","","","","","","","key","f","4.178262711864354","853.3333333333334","476","j","false","nonmatch","img/triangle.png","好她","坏她","ALT2","moral","","","","","","","",""
"null","<span style='color:red; font-size: 70px;'>错误! </span>","null","html-keyboard-response","1337","2612464","0.0-8.0-0.1-4.1-0.4-1.170","6","7","5","7","4","2","1","4","4","4","4","1","1","2","1","2","0","2","1","5","5","5","5","5","3","4","4","5","5","7","5","8","7","8","9","7","8","9","7","5","3","6","6","1","7","5","7","3","4","3","2","6","4","5","5","2","3","3","3","3","5","6","2","7","7","5","3","7","3","5","6","6","2","3","3","3","3","6","636207774144921600","常","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","",""
"592","","f","psychophysics","1338","2614057","0.0-8.0-0.1-4.1-0.4-0.171","6","7","5","7","4","2","1","4","4","4","4","1","1","2","1","2","0","2","1","5","5","5","5","5","3","4","4","5","5","7","5","8","7","8","9","7","8","9","7","5","3","6","6","1","7","5","7","3","4","3","2","6","4","5","5","2","3","3","3","3","5","6","2","7","7","5","3","7","3","5","6","6","2","3","3","3","3","6","636207774144921600","常","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","match","","","","","","","","","","key","f","4.16659055118207","853.3333333333334","476","f","true","match","img/hexagon.png","好她","好她","ALT2","moral","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1339","2614558","0.0-8.0-0.1-4.1-0.4-1.171","6","7","5","7","4","2","1","4","4","4","4","1","1","2","1","2","0","2","1","5","5","5","5","5","3","4","4","5","5","7","5","8","7","8","9","7","8","9","7","5","3","6","6","1","7","5","7","3","4","3","2","6","4","5","5","2","3","3","3","3","5","6","2","7","7","5","3","7","3","5","6","6","2","3","3","3","3","6","636207774144921600","常","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","",""
"499","","f","psychophysics","1340","2616059","0.0-8.0-0.1-4.1-0.4-0.172","6","7","5","7","4","2","1","4","4","4","4","1","1","2","1","2","0","2","1","5","5","5","5","5","3","4","4","5","5","7","5","8","7","8","9","7","8","9","7","5","3","6","6","1","7","5","7","3","4","3","2","6","4","5","5","2","3","3","3","3","5","6","2","7","7","5","3","7","3","5","6","6","2","3","3","3","3","6","636207774144921600","常","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","match","","","","","","","","","","key","f","4.160578212291054","853.3333333333334","476","f","true","match","img/hexagon.png","好她","好她","ALT2","moral","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1341","2616560","0.0-8.0-0.1-4.1-0.4-1.172","6","7","5","7","4","2","1","4","4","4","4","1","1","2","1","2","0","2","1","5","5","5","5","5","3","4","4","5","5","7","5","8","7","8","9","7","8","9","7","5","3","6","6","1","7","5","7","3","4","3","2","6","4","5","5","2","3","3","3","3","5","6","2","7","7","5","3","7","3","5","6","6","2","3","3","3","3","6","636207774144921600","常","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","",""
"810","","f","psychophysics","1342","2618371","0.0-8.0-0.1-4.1-0.4-0.173","6","7","5","7","4","2","1","4","4","4","4","1","1","2","1","2","0","2","1","5","5","5","5","5","3","4","4","5","5","7","5","8","7","8","9","7","8","9","7","5","3","6","6","1","7","5","7","3","4","3","2","6","4","5","5","2","3","3","3","3","5","6","2","7","7","5","3","7","3","5","6","6","2","3","3","3","3","6","636207774144921600","常","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","match","","","","","","","","","","key","f","4.166534722222154","853.3333333333334","476","j","false","nonmatch","img/square.png","坏我","好我","ALT2","moral","","","","","","","",""
"null","<span style='color:red; font-size: 70px;'>错误! </span>","null","html-keyboard-response","1343","2618872","0.0-8.0-0.1-4.1-0.4-1.173","6","7","5","7","4","2","1","4","4","4","4","1","1","2","1","2","0","2","1","5","5","5","5","5","3","4","4","5","5","7","5","8","7","8","9","7","8","9","7","5","3","6","6","1","7","5","7","3","4","3","2","6","4","5","5","2","3","3","3","3","5","6","2","7","7","5","3","7","3","5","6","6","2","3","3","3","3","6","636207774144921600","常","Female","[""好我"",""坏我"",""好她"",""坏她""]","[""强我"",""弱我"",""强她"",""弱她""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","",""
