"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","swb_1","swb_2","swb_3","swb_4","swb_5","LOT_1","LOT_2","LOT_3","LOT_4","LOT_5","LOT_6","IPC_1","IPC_2","IPC_3","IPC_4","IPC_5","IPC_6","IPC_7","IPC_8","MorIden_1","MorIden_2","MorIden_3","MorIden_4","MorIden_5","MorIden_6","MorIden_7","MorIden_8","MorIden_9","MorIden_10","moralSeImag_1","moralSeImag_2","moralSeImag_3","moralSeImag_4","moralSeImag_5","moralSeImag_6","moralSeImag_7","moralSeImag_8","moralSeImag_9","sde_1","sde_2","sde_3","sde_4","sde_5","sde_6","sde_7","sde_8","sde_9","sde_10","sde_11","sde_12","sde_13","sde_14","sde_15","sde_16","sde_17","sde_18","sde_19","sde_20","IM_1","IM_2","IM_3","IM_4","IM_5","IM_6","IM_7","IM_8","IM_9","IM_10","IM_11","IM_12","IM_13","IM_14","IM_15","IM_16","IM_17","IM_18","IM_19","IM_20","subj_idx","friend_name","Sex","Word","Word2","value","success","timeout","failed_images","failed_audio","failed_video","user_agent","responses","item_order","radio_event_ids","radio_event_times","key_event_times","mouse_event_times","straightlining","zigzagging","honeypot","task_id","screen_id","time_stamp","response_type","key_press","avg_frame_time","center_x","center_y","person","word","valence","domain","math","correct_response","correct","status","view_history","identity","duration","Image","condition","question_order" 
"690","","j","psychophysics","1396","4603577","0.0-10.0-1.0-4.0-0.7-0.347","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","nonmatch","","","","","","","","","ALT2","ability","","key","j","6.0822599277989635","768","428","","弱他","","","","j","true","","","nonmatch","","img/hexagon.png","弱我",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1397","4604079","0.0-10.0-1.0-4.0-0.7-1.347","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","","","","","","","","","","","",""
"545","","f","psychophysics","1398","4605626","0.0-10.0-1.0-4.0-0.7-0.348","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","match","","","","","","","","","ALT2","ability","","key","f","6.084241106719691","768","428","","强我","","","","f","true","","","match","","img/square.png","强我",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1399","4606128","0.0-10.0-1.0-4.0-0.7-1.348","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","","","","","","","","","","","",""
"551","","f","psychophysics","1400","4607680","0.0-10.0-1.0-4.0-0.7-0.349","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","match","","","","","","","","","ALT2","ability","","key","f","6.084291338583264","768","428","","弱我","","","","f","true","","","match","","img/hexagon.png","弱我",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1401","4608181","0.0-10.0-1.0-4.0-0.7-1.349","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","","","","","","","","","","","",""
"716","","j","psychophysics","1402","4609898","0.0-10.0-1.0-4.0-0.7-0.350","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","nonmatch","","","","","","","","","ALT2","ability","","key","j","6.148187050361374","768","428","","强他","","","","f","false","","","match","","img/triangle.png","强他",""
"null","<span style='color:red; font-size: 70px;'>错误! </span>","null","html-keyboard-response","1403","4610399","0.0-10.0-1.0-4.0-0.7-1.350","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","","","","","","","","","","","",""
"908","","j","psychophysics","1404","4612308","0.0-10.0-1.0-4.0-0.7-0.351","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","nonmatch","","","","","","","","","ALT2","ability","","key","j","6.080130990416097","768","428","","弱他","","","","j","true","","","nonmatch","","img/square.png","强我",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1405","4612808","0.0-10.0-1.0-4.0-0.7-1.351","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","","","","","","","","","","","",""
"689","","j","psychophysics","1406","4614499","0.0-10.0-1.0-4.0-0.7-0.352","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","nonmatch","","","","","","","","","ALT2","ability","","key","j","6.081736462093244","768","428","","强他","","","","j","true","","","nonmatch","","img/hexagon.png","弱我",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1407","4614999","0.0-10.0-1.0-4.0-0.7-1.352","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","","","","","","","","","","","",""
"672","","j","psychophysics","1408","4616671","0.0-10.0-1.0-4.0-0.7-0.353","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","nonmatch","","","","","","","","","ALT2","ability","","key","j","6.060203636363148","768","428","","弱我","","","","j","true","","","nonmatch","","img/triangle.png","强他",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1409","4617173","0.0-10.0-1.0-4.0-0.7-1.353","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","","","","","","","","","","","",""
"null","","null","psychophysics","1410","4619375","0.0-10.0-1.0-4.0-0.7-0.354","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","null","","","","","","","","","ALT2","ability","","key","null","6.1454845938377645","768","428","","弱他","","","","j","false","","","nonmatch","","img/triangle.png","强他",""
"null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","html-keyboard-response","1411","4619876","0.0-10.0-1.0-4.0-0.7-1.354","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","","","","","","","","","","","",""
"578","","j","psychophysics","1412","4621456","0.0-10.0-1.0-4.0-0.7-0.355","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","nonmatch","","","","","","","","","ALT2","ability","","key","j","6.107155642022853","768","428","","强他","","","","f","false","","","match","","img/triangle.png","强他",""
"null","<span style='color:red; font-size: 70px;'>错误! </span>","null","html-keyboard-response","1413","4621956","0.0-10.0-1.0-4.0-0.7-1.355","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","","","","","","","","","","","",""
"589","","f","psychophysics","1414","4623546","0.0-10.0-1.0-4.0-0.7-0.356","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","match","","","","","","","","","ALT2","ability","","key","f","6.130976744183852","768","428","","弱他","","","","f","true","","","match","","img/ellipse.png","弱他",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1415","4624047","0.0-10.0-1.0-4.0-0.7-1.356","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","","","","","","","","","","","",""
"807","","f","psychophysics","1416","4625855","0.0-10.0-1.0-4.0-0.7-0.357","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","match","","","","","","","","","ALT2","ability","","key","f","6.185591065289638","768","428","","弱我","","","","f","true","","","match","","img/hexagon.png","弱我",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1417","4626356","0.0-10.0-1.0-4.0-0.7-1.357","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","","","","","","","","","","","",""
"638","","j","psychophysics","1418","4627995","0.0-10.0-1.0-4.0-0.7-0.358","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","nonmatch","","","","","","","","","ALT2","ability","","key","j","6.083011194028016","768","428","","强他","","","","f","false","","","match","","img/triangle.png","强他",""
"null","<span style='color:red; font-size: 70px;'>错误! </span>","null","html-keyboard-response","1419","4628496","0.0-10.0-1.0-4.0-0.7-1.358","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","","","","","","","","","","","",""
"869","","f","psychophysics","1420","4630366","0.0-10.0-1.0-4.0-0.7-0.359","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","match","","","","","","","","","ALT2","ability","","key","f","6.060697068402646","768","428","","强他","","","","j","false","","","nonmatch","","img/ellipse.png","弱他",""
"null","<span style='color:red; font-size: 70px;'>错误! </span>","null","html-keyboard-response","1421","4630868","0.0-10.0-1.0-4.0-0.7-1.359","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","","","","","","","","","","","",""
"616","","f","psychophysics","1422","4632485","0.0-10.0-1.0-4.0-0.7-0.360","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","match","","","","","","","","","ALT2","ability","","key","f","6.055026415095858","768","428","","强我","","","","f","true","","","match","","img/square.png","强我",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1423","4632986","0.0-10.0-1.0-4.0-0.7-1.360","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","","","","","","","","","","","",""
"600","","j","psychophysics","1424","4634587","0.0-10.0-1.0-4.0-0.7-0.361","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","nonmatch","","","","","","","","","ALT2","ability","","key","j","6.131411538462943","768","428","","强我","","","","j","true","","","nonmatch","","img/ellipse.png","弱他",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1425","4635089","0.0-10.0-1.0-4.0-0.7-1.361","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","","","","","","","","","","","",""
"697","","j","psychophysics","1426","4636786","0.0-10.0-1.0-4.0-0.7-0.362","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","nonmatch","","","","","","","","","ALT2","ability","","key","j","6.1047617328531425","768","428","","弱他","","","","j","true","","","nonmatch","","img/hexagon.png","弱我",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1427","4637287","0.0-10.0-1.0-4.0-0.7-1.362","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","","","","","","","","","","","",""
"537","","f","psychophysics","1428","4638826","0.0-10.0-1.0-4.0-0.7-0.363","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","match","","","","","","","","","ALT2","ability","","key","f","6.1088799999989565","768","428","","强我","","","","f","true","","","match","","img/square.png","强我",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1429","4639328","0.0-10.0-1.0-4.0-0.7-1.363","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","","","","","","","","","","","",""
"645","","j","psychophysics","1430","4640974","0.0-10.0-1.0-4.0-0.7-0.364","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","nonmatch","","","","","","","","","ALT2","ability","","key","j","6.083499999999724","768","428","","弱我","","","","j","true","","","nonmatch","","img/square.png","强我",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1431","4641475","0.0-10.0-1.0-4.0-0.7-1.364","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","","","","","","","","","","","",""
"778","","j","psychophysics","1432","4643255","0.0-10.0-1.0-4.0-0.7-0.365","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","nonmatch","","","","","","","","","ALT2","ability","","key","j","6.060674657534859","768","428","","强他","","","","j","true","","","nonmatch","","img/square.png","强我",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1433","4643756","0.0-10.0-1.0-4.0-0.7-1.365","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","","","","","","","","","","","",""
"690","","f","psychophysics","1434","4645447","0.0-10.0-1.0-4.0-0.7-0.366","4","3","4","3","3","4","3","4","3","4","5","1","1","0","2","0","1","1","0","4","3","2","1","4","3","4","4","4","3","7","7","6","5","5","6","5","6","5","5","2","5","2","5","2","5","2","5","2","5","2","5","4","6","3","6","3","4","3","5","4","3","3","4","5","5","3","6","6","5","6","5","4","5","5","6","2","5","3","732226150302224385","李","Male","[""坏我"",""好他"",""好我"",""坏他""]","[""弱我"",""强他"",""强我"",""弱他""]","","","","","","","","match","","","","","","","","","ALT2","ability","","key","f","6.064143884890184","768","428","","强他","","","","f","true","","","match","","img/triangle.png","强他",""
