"","selfclarity_1","selfclarity_2","selfclarity_3","selfclarity_4","selfclarity_5","selfclarity_6","selfclarity_7","selfclarity_8","selfclarity_9","selfclarity_10","selfclarity_11","selfclarity_12","LOT_1","LOT_2","LOT_3","LOT_4","LOT_5","LOT_6","IPC_1","IPC_2","IPC_3","IPC_4","IPC_5","IPC_6","IPC_7","IPC_8","ses_1","ses_2","ses_3","ses_4","ses_5","ses_6","ses_7","ses_8","ses_9","ses_10","coreself_1","coreself_2","coreself_3","coreself_4","coreself_5","coreself_6","coreself_7","coreself_8","coreself_9","coreself_10","NPI1","NPI2","NPI3","NPI4","NPI5","NPI6","NPI7","NPI8","NPI9","NPI10","NPI11","NPI12","NPI13","NPI14","NPI15","hsns_1","hsns_2","hsns_3","hsns_4","hsns_5","hsns_6","hsns_7","hsns_8","hsns_9","hsns_10","MorIden_1","MorIden_2","MorIden_3","MorIden_4","MorIden_5","MorIden_6","MorIden_7","MorIden_8","MorIden_9","MorIden_10","moralSeImag_1","moralSeImag_2","moralSeImag_3","moralSeImag_4","moralSeImag_5","moralSeImag_6","moralSeImag_7","moralSeImag_8","moralSeImag_9","sde_1","sde_2","sde_3","sde_4","sde_5","sde_6","sde_7","sde_8","sde_9","sde_10","sde_11","sde_12","sde_13","sde_14","sde_15","sde_16","sde_17","sde_18","sde_19","sde_20","IM_1","IM_2","IM_3","IM_4","IM_5","IM_6","IM_7","IM_8","IM_9","IM_10","IM_11","IM_12","IM_13","IM_14","IM_15","IM_16","IM_17","IM_18","IM_19","IM_20","Ability","Physical","Material","Social","Moral","SES2","SES1","ability_IAT","moral_IAT","ability_ALT_rt_val","moral_ALT_rt_val","ability_ALT_rt_ref","moral_ALT_rt_ref","ability_SRET_EW","moral_SRET_EW","ability_ALT_d_val","moral_ALT_d_val","ability_ALT_d_ref","moral_ALT_d_ref"
"IM_5",0,0,0.0477120069895168,0,0,0,0.0250677154991847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00977975878810643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138162341536378,0,0,0,0,0,0,0,0,0,0,-0.0228934306139854,-0.00850830567251763,-0.00747734411885365,0,0,0,0,0,0,0,0,0,0,0,-0.010875964949381,0,0,-0.026361025499807,-0.0644561888677952,-0.020854251859953,0,0,0,0,0,0,0,0,0,0,0,0,0.018245247190945,0,0,0,0.0038907626497909,0,0,0.00329507276375991,0,0,0.0243573655503913,0,0.0419488880622264,0,0.0912881421280207,0,0,0,0,0,0,0,0.108544417680157,0.023640560378044,0,0,0.0772455488630966,0,0,0.0851569921952449,0,0.0722542282429665,0.0414368997448884,0,0,0.037167094898841,0,0,0,0,0,0.0432880013838185,0,0.0400520654236987,0,0,0,0.116438975379671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IM_6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414449809024434,0.0315624071556474,0,0.000144918952663568,0,0,0,0.0195662472218665,0,0,0.00380659194497323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0285272027309956,0.0145445998664332,0,0,0,0,0,0,0,0,0,0,0,0.0196452581212565,0,0,0,0,0.014424947033313,0,0,0,0,0.0254639773480195,0,0,0.0365145478859032,-0.0250958884649846,0,0,0,0,0.0114796751145505,0,0.0772764347953253,0,0.0026314143627149,0,0,0,0,0.10676353949173,0.0104394183935081,0.00574302481507277,0,0,0,0.0385836587571674,0.00379949285845365,0.162129406205597,0,0.0337191316106506,0,0,0,0.161446901301718,0.00145946851215321,0.0136821499657404,0,0.040235489351121,0,0,0,0,0.00906183292131532,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IM_7",0,0.0091974543931963,0,0,0.04411293264759,0,0.0185905044772008,0,0,0,0,0,0,0,0,0,0,0,-0.00393878645025828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0354309414349401,0,0,0,0,0,0,-0.0630730069649094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232282175484846,0,0,0,0,0,0,0.00708170959756714,0,0,-4.07249610648861e-06,0.0541067508284321,0,0.0443118921252446,0,0,0,0,0,0,0.0740931259112632,0.0917397568894976,0.037167094898841,0,0,0,0.0767221400181393,0,0,0.0401114662910793,0.0177823035597023,0,0.0186755931069719,0,0.170682642635031,0,0.11221671325709,0.134698418145572,0,0,0,0,0,-0.0183040905275492,0,0,0,0,0,0,0,0,0.0124985130830981,0,0,0,0
"IM_8",6.00227780342221e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00236974363525189,0,0,0,0.102650757038712,0,0,0.00513192188431979,0,0.00338182638041471,0.00934806108109316,0,0,0,0,0,0,0,0,0,0,0,0.022034526141719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00371943086207281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0602390903338275,0,0.0361313606632603,0,0,0.030650383948019,0,0,0,0,0,0,0.00353257434330628,0,0,0,0,0,0,0,0,0.0577227507459684,-0.0454145368014848,0,0,0,0,0.0833729334438165,0,0,0,0,0.0976146509860475,0,0,0,0.0739583334211749,0,0,0,0.0385836587571674,0,0,0,0.0479764615485882,0.00612424121728903,0,0,0.015398793182641,0,0.0155480832999485,0,0.0174070405469936,0,0.0243432834497845,0,0,0,0,0.0620160053849267,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IM_9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0128487968175334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0370943109822719,0,0.00578029729739958,0,0.0138047645176223,0,0.0266273171585924,0,0,0,0,0,0,0.0253552453706713,0,0.00717126456289734,0,0.00856928345046633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0480629689678387,0.0232141034654392,0,0,0.00379949285845365,0.0767221400181393,0,0,0.0749222039037748,0.104637264537418,0.105183064434063,0.00944907923212884,0.016688672791074,0,0.0791589729983253,0.151050958227321,0.0523390615869882,0,0.0223007101437673,0,0,0,0,0.065090539571839,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IM_10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139536883534211,0,0,0.00315029780266285,0,0,0,0,0,0,0,0.0203265938329592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310378208674165,0,0.00454008001522107,0.0453209002080454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00730711149113242,0,0,0,0,0,-0.0227736161251389,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185731014072278,0,0,0,0.162129406205597,0,0.0479764615485882,0.0749222039037748,0,0,0,0,0,0,0,0,0.141962430457999,0,0,0,0,0,0,0.0122456812597603,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IM_11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144506941722769,0.0885654182860367,0,0,0,0,0,0,0.0670237873561757,0,0,0.0228766795323553,0,0,0.034185303125779,0,0.0474187509089629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151311985241876,0,0,0,0,0,0,0,0.00612424121728903,0.104637264537418,0,0,0,0.0186421826648683,0.0452368737520457,0,0.154264701735717,0,0.000113444214978078,0.0419405357334764,0,0,0,0,0,0.0141601591506145,0.0135611927561598,0,0,0,0,0,0,0,0.00775573810354491,0.0236040994794924,0,0,0,0
"IM_12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273896955921719,0,0,0,0,0,0,0,0,0,0,0,-0.0259011402757817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000351824783391292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014089703154979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0409494662992351,0,0.289134897521037,0,0.0337191316106506,0.0401114662910793,0,0.105183064434063,0,0,0,0.159892460584446,0.0670047193210835,0,0.0925319867875929,0.0539415231205221,0,0,0.0625988738077141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00561265380438937
"IM_13",0,0,0,0,0,0,0,0,-0.00144202523311789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00369081854684601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114292655169867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0301595994222015,0,0,0,0,0.012579331110877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214071931133538,0,0,0,0,0,0,0,0,0,0,0.0432880013838185,0,0.0177823035597023,0,0.00944907923212884,0,0.0186421826648683,0.159892460584446,0,0,0.0132497548377423,0,0.0913985626459996,0.0352504562984357,0.0227138408542651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IM_14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00377017847740151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201805647029881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0516703977356123,0,0,0,0,0,0,0,0.0821561911139905,0.0466752093510307,0.107897486070132,0.0637644932391898,0,0,0,0.015398793182641,0.016688672791074,0,0.0452368737520457,0.0670047193210835,0,0,0,0.164851492373933,0.0299994218168617,0.0641511720235832,0,0.0353887634662041,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138972545097811,0.00258399191959692,-0.000158074720027626,0,-0.0392244615022224,0
"IM_15",0,0.0279188803842852,0.00243027016589481,0.0937262473012664,0,0,0.0362849112412462,0,0,0,0,0,0,0,0,0,0,0,-0.0769201953625774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105565860811214,-0.0498689787560807,0,0,-0.0207856355689966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0333096574565214,0,0,0,0,0,0,0,0,0,0.0424953993263479,0,0,0,0,0,0,0,0,0,0,0.0269497763601237,0.027030199985844,0,0.0605614315085018,0,0,0,0,0.000844560990438272,0,0,0,0,0,0,0,0,0,0.118671333831978,0.0494109024914812,0.0343910978002721,0.186718546738536,0.0400520654236987,0,0.0186755931069719,0,0,0,0,0,0.0132497548377423,0,0,0,0.146892002273371,0,0.119046001271992,0,-0.0386905880256078,0,0,0,0,0,0,0,0,0,0,0,-0.0208030236191838,0,0,0,0,0,0
"IM_16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252465225693731,0.0283202014667444,0,0.0055563060901938,0.0475618588200319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131094539758822,0,0,0,0,0,0,0,0,0,0.0179347002751471,0,0,0,0,0,0,0,0.0746051529032541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065592023107162,0,0,0,0.161446901301718,0,0.0155480832999485,0.0791589729983253,0,0.154264701735717,0.0925319867875929,0,0.164851492373933,0,0,0,0.0333488087788883,0,0.182359462291817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IM_17",0,0,0.0156006731035958,0,0,0,0,0,0,0,0,0,0,0.0128657698572977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00958176216768749,0,-0.0139587882583987,-0.06070610523001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120195140109372,0.0270694124162107,0,0.0318366741627114,0,0,0.0905115990521288,0.0180748384956417,0.0448853703612445,0.00439265870262516,0,0.00145946851215321,0.170682642635031,0,0.151050958227321,0,0,0.0539415231205221,0.0913985626459996,0.0299994218168617,0.146892002273371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IM_18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013158947654877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157107413124613,0,0.0216617335512386,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0542440024830868,0,0,0,0,0,0,0,0.0136821499657404,0,0.0174070405469936,0.0523390615869882,0.141962430457999,0.000113444214978078,0,0.0352504562984357,0.0641511720235832,0,0.0333488087788883,0,0,0.0192594583980304,0.0803594518077212,0,0.0102040288679081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IM_19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037534583426003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00678195370361911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0483640570927168,0,0.0334830822803617,0,0.106140575646904,0,0,0,0.0678967649000763,0,0.145027337321239,0,0.00782665150642587,0.0558175340755553,0.00827610488908175,0,0.112166656744647,0,0,0.129353635694943,0,0,0,0.116438975379671,0,0.11221671325709,0,0,0,0.0419405357334764,0,0.0227138408542651,0,0.119046001271992,0,0,0.0192594583980304,0,0.0224474163629281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IM_20",0,0,0,0,0,0,0,0,0,0,0,0,0.0400216846222231,0,0,0,0,0,0,0,0,0,0,0.0416777095083619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222540072238346,0,0,0,0,0,0.00560358681340587,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0662253942767346,0,0,0,0.0392156837343463,0,0,0,0,0,0,0,0,0.0607448964574893,0,0,0,0,0,0.0256055826997361,0.0421700878132855,0.0897657406854323,0,0.040235489351121,0.134698418145572,0.0243432834497845,0.0223007101437673,0,0,0.0625988738077141,0,0.0353887634662041,0,0.182359462291817,0,0.0803594518077212,0.0224474163629281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ability",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0564177600615877,0.0350057440046058,0,0,0,0.0787629415804211,0,0,0,0.0391713370068949,0,0,0,0.0887421986315554,0.00350008503392447,0.0416903143725662,0.0109281897708126,0,0,0,0,0.0604295332534316,0,0,0,0.0650330098344685,0,0,0,0,0,0,0,0.0811148524458233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149854791997566,0,0,0,0,0,0,0,0,0,0,0,-0.00371661606780882,0,0,0,0.0136436330883172,0,0,0,0,0,-0.00419832033284718,-0.00969984284002341,0,0,0,0,0,0,0,0,0,0,-0.0386905880256078,0,0,0,0,0,0,0.152226737101742,0.176597111361105,0.136254011516675,0.119896876984134,0,0,0,0,0,0,0.0317956074518351,0,0.0153164463149955,0,0,0,0,0
"Physical",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0692213566047587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368988169303717,0.0272917626470084,0,0,0,0.0330108902710984,0,0,0,0,0,0,0,0.0499671481298622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00172039667736928,0,0,0.0655500044729847,0,0,0,0,0,0,0,0,0,0,0,0,0.0513651019820043,0,0.0447230446189261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102040288679081,0,0,0.152226737101742,0,0.231318823219341,0.0642860477597565,0.0992254485884926,0.0107769233219494,0,0,0,0,0,0,0.0168578689687286,0.00828590533765455,0,0,0,0,0
"Material",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531281748042227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00751683058907193,0,0,0,0.00557643656857617,0,0,0,0,0,0.00645028957386088,0,0,0,0,0,0,0.00703517029194192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420677779405292,0.0410117898274093,0,0,0,0,0,0,0.00481083271265783,0,0,0,0,0.0245283394564942,0,0,0,0,0,0.0893438996503559,0,0.00998444386772138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176597111361105,0.231318823219341,0,0.0963950998500353,0,0.154303273587808,0.0411731906303868,0,0,0,0,0,0,0.00759609341551217,0,0,0,0,0
"Social",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386091705282024,0.0524011086434626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569805269160143,0,0,0,0,0.00874093340377926,0,0,0,0.0237013310174758,0.0110056814183255,0,0.0572448066674294,0,0,0.00380215466108921,0.0411644511544853,0,0,0.0214662292487051,0,0.0483242846909465,0,0,0,-0.195976547211863,0,-0.0598535917093974,-0.0214081315356842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451234881387237,0,0.00993430289324362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136254011516675,0.0642860477597565,0.0963950998500353,0,0.150074990936307,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Moral",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187026741874419,0,0,0,0,0.00282541230969757,0,0,0,0.00581045008316209,0,0.0168593042005605,0,0,0,0,0.0540802676064325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186915464874893,0,0,0,0,0,-0.0232298648005839,0,0,0,0,0,0,0.0266525045391776,0,0,0,0,0,0.0253950287032407,0,0.0143965845338735,0.0145886915748042,0,0,0.0997665394690567,0,0,0,0.00233737427679724,0.0454355106743701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00359674374731321,0.0210617738654283,0,0.0305777021928074,0,0,0,0.0122140187945222,0,0,0,0.00906183292131532,0,0.0620160053849267,0.065090539571839,0.0122456812597603,0.0141601591506145,0,0,0,0,0,0,0,0,0,0.119896876984134,0.0992254485884926,0,0.150074990936307,0,0,0,0,0,0,0,0,0.00344310148598175,0,0,0,0,0,0
"SES2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00519467592810003,0.0558018171776964,0.0196674619780061,0,0,0.00566241926724714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109951313502313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193671343272781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014600247788705,0,0,0,0,0,0.0107541249392224,0,0,0,0,0,-0.0183040905275492,0,0,0,0.0135611927561598,0,0,0,0,0,0,0,0,0,0,0.0107769233219494,0.154303273587808,0,0,0,0.533933633643866,0.0136364958146795,0,0,0,0,0,0.0687891630412613,0,0,0,0,0
"SES1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155838938401983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482520506229859,0,0,0,0,0.00632814642729533,0,0,0,0,0,0,0,0,0.0403996533348887,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.039829982895865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172080107353027,0,0,0,0,0.0092341916521173,0,0,0,0,0,0,0,0,0,-0.0697507391967421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411731906303868,0,0,0.533933633643866,0,0,0,0,0,0,0,0.0201590643658257,0,0,0,0,0
"ability_IAT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615075397069344,0,0,0,0.0340309912086613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182932125908282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136364958146795,0,0,0.241170601509035,0,0,0,0,0,0,0.0261768203548636,0,0,0
"moral_IAT",0,0,0,0,0,0,0,0,0,0,0,0,0.0117939066960207,0,0,0,0,0,0.0310684435458327,0.00444594003637554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00555789755609229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0185126673119021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241170601509035,0,0,0,0.0138782516945665,0,0,0,0,0,0,0
"ability_ALT_rt_val",0,0,0,0,0,0,-0.00719058220291631,0,0,0,0,0,0,0,0,0,-0.0262321199080968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013464795430319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056194400502067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00688795820932718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303195866193668,0,0,0,0.440364978452691,0,0,0
"moral_ALT_rt_val",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00903912001592163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268781099891961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418557464549743,0,0,0,0.410148594367884,0,0
"ability_ALT_rt_ref",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015835709202241,0,0,0,0,0,0,0,0,0,0,0,-0.0687358903352203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258988632355447,0,0,0,0,0,-0.00984364363730098,0,0,0,0,0.0455683760365034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317956074518351,0,0,0,0,0,0,0,0.0138782516945665,0.303195866193668,0,0,0,0.0274199390637608,0,0,0,0.411421256358511,0
"moral_ALT_rt_ref",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244658326115359,0,0,0.00175954998006174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000625727182368278,-0.0263027866745254,0,0,0,0,-0.00343887062802475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0208030236191838,0,0,0,0,0,0,0.0168578689687286,0,0,0.00344310148598175,0,0,0,0,0,0.418557464549743,0,0,0.0148837020939869,0,0,0,0,0.412045211394212
"ability_SRET_EW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0690504604979024,0,0,0,0.00351013547433946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349243223243241,0.024902251677034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00223954606080091,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242508692179702,0,0,0.0706696284827268,0,0,0,0,0,0,0,0.0477393743871303,0,0,0,0,0,0,0.00678052347870159,0.000644788962918001,0,0,0,0,0.0644846950958237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00775573810354491,0,0,0.0138972545097811,0,0,0,0,0,0,0.0153164463149955,0.00828590533765455,0.00759609341551217,0,0,0.0687891630412613,0.0201590643658257,0,0,0,0,0.0274199390637608,0.0148837020939869,0,0.417619122157293,0,0,0,0
