"","ability_IAT","moral_IAT","ability_ALT_rt_val","moral_ALT_rt_val","ability_ALT_rt_ref","moral_ALT_rt_ref","ability_SRET_EW","moral_SRET_EW","ability_ALT_d_val","moral_ALT_d_val","ability_ALT_d_ref","moral_ALT_d_ref","selfclarity_1","selfclarity_2","selfclarity_3","selfclarity_4","selfclarity_5","selfclarity_6","selfclarity_7","selfclarity_8","selfclarity_9","selfclarity_10","selfclarity_11","selfclarity_12","LOT_1","LOT_2","LOT_3","LOT_4","LOT_5","LOT_6","IPC_1","IPC_2","IPC_3","IPC_4","IPC_5","IPC_6","IPC_7","IPC_8","ses_1","ses_2","ses_3","ses_4","ses_5","ses_6","ses_7","ses_8","ses_9","ses_10","coreself_1","coreself_2","coreself_3","coreself_4","coreself_5","coreself_6","coreself_7","coreself_8","coreself_9","coreself_10","NPI1","NPI2","NPI3","NPI4","NPI5","NPI6","NPI7","NPI8","NPI9","NPI10","NPI11","NPI12","NPI13","NPI14","NPI15","hsns_1","hsns_2","hsns_3","hsns_4","hsns_5","hsns_6","hsns_7","hsns_8","hsns_9","hsns_10","MorIden_1","MorIden_2","MorIden_3","MorIden_4","MorIden_5","MorIden_6","MorIden_7","MorIden_8","MorIden_9","MorIden_10","moralSeImag_1","moralSeImag_2","moralSeImag_3","moralSeImag_4","moralSeImag_5","moralSeImag_6","moralSeImag_7","moralSeImag_8","moralSeImag_9","sde_1","sde_2","sde_3","sde_4","sde_5","sde_6","sde_7","sde_8","sde_9","sde_10","sde_11","sde_12","sde_13","sde_14","sde_15","sde_16","sde_17","sde_18","sde_19","sde_20","IM_1","IM_2","IM_3","IM_4","IM_5","IM_6","IM_7","IM_8","IM_9","IM_10","IM_11","IM_12","IM_13","IM_14","IM_15","IM_16","IM_17","IM_18","IM_19","IM_20","Ability","Attraction","Wealth","Social","Moral","SES2","SES1"
"NPI15",44.8276901580487,48.2209613218352,47.7771502432591,49.8267820218024,44.8841693842409,47.3537107373567,30.4009940013057,32.8731519278261,49.9989946169195,52.145986552491,47.2527204764182,49.8232906797902,55.4280334766621,49.0910890654276,40.1409880920172,48.5150109011091,45.2426032439273,52.6366364479357,52.6827304883097,52.0661667018613,52.226209175216,47.8417136582399,48.7601777139853,49.9793363816467,46.1809744452547,38.8007338888117,45.02993264673,52.2274633327633,54.1545777896228,40.2953160660727,34.306106258672,38.2245103883305,43.988460463999,23.204320380339,33.6158545916201,37.9984757027485,31.8737598294221,37.092148546045,47.3705511150249,30.9336099013742,38.9327861218843,43.3346899378796,42.2333478130321,42.4410487181927,33.6304989377482,57.1699355369487,31.1301832152514,34.1731253420806,43.6266566408761,20.1172572049553,26.1434438175727,48.8362946359682,29.8983984236644,37.1256876196412,29.024136848052,28.9992320452241,45.2779297692437,40.2737619653863,9.84650229744717,16.2206912260565,2.32505306502319,11.378015088824,13.9636578710342,20.8946908904722,30.9723038959383,15.8536355164034,32.4386518652597,16.4919469038082,9.8924318647152,37.1759788544922,20.3191116801836,17.5521348815711,0,52.5070000081085,21.4276805365467,27.7614428336252,33.6119666352084,27.6376604814838,12.2426258736062,21.1901413307289,24.4219758826017,42.4987451938511,37.3774415151404,43.4531714528354,46.4900088140985,49.0510799586296,51.816458146469,43.6978980796201,48.7017034725582,48.6936933224345,44.7134213662259,47.9294349381558,44.0667200174471,49.9426561114738,48.011753894363,36.42311617448,46.549806549098,46.5854769857566,43.5951989226353,44.8850150060608,38.5119436442281,42.8080115799643,45.8408579095969,39.8101651846466,40.2318118403746,45.4755154232878,43.5941149587191,35.7365856972656,31.2352225306877,35.7813101217434,39.2013591717892,26.1885463688059,44.1037388617061,38.6897457945333,38.1266776421415,29.3851371155445,40.3780638775805,41.7739205971052,39.2222712839556,31.4262712981724,35.3538865660121,37.9188525227902,32.7671246653604,46.8770574883202,27.4593821772379,35.047591387059,37.8256626392521,43.6740906104179,33.9587694011068,46.4256518288561,43.0963478603537,43.9943556114543,49.2664347197404,38.2734732067539,35.3492572217214,40.4984616505689,39.3476136477114,48.0714710284599,33.6549892868375,52.9722232634063,38.5717686633217,41.7745220853271,17.5840734829169,22.79795237277,24.2251288014266,24.6925358689541,23.4567948650231,31.8123782473722,33.4972195949628
"hsns_1",54.922819432141,57.0137370212329,32.9303002191722,56.275606990832,35.8232810781903,53.8025357063863,36.1764657080614,38.6486236345818,35.1521445928326,54.327938293683,38.1918321703676,51.3329557639528,30.6587605778317,37.2242510362502,39.7770133490525,31.4029905399607,24.5414042111802,22.1746819086378,32.9104459079879,34.8123597494513,34.2510444366807,34.5292897984487,18.2982231746874,23.9081474382561,23.8719010037179,35.0338251695604,21.8450575147101,26.9764229979338,24.6650725251969,17.4137272265018,24.9213205707842,28.8397247004427,26.5730376070701,29.5030398744205,32.5452527772166,18.7237416876258,20.8336004253374,26.0519891419603,15.582027069205,21.5733901067343,19.4882185867966,11.7677735104193,27.7278104793943,10.0659512899158,19.8316742743249,32.2652922393127,23.9722802330475,20.9293381062183,19.3614131429056,34.9852062433437,40.242307464733,17.6745529647694,29.5558957327549,17.1228387383406,29.3968678606289,34.5429168423303,11.1742989480614,27.0203258804332,48.0003813524674,54.7174117083267,51.1297902318616,51.6100546949577,52.878891279037,51.3071389613138,24.164202116895,49.3030605603046,39.7631779865263,52.7211853068681,55.2642642119928,70.9195520600287,44.8375843965244,44.2377672553619,52.5070000081085,0,36.4192031133678,42.7529654104463,40.6352918699068,31.4443309444541,42.8598375746927,49.7016515258032,42.2035043900023,38.4576132017652,34.8243883366457,10.0016718440493,20.8841147917914,15.5995803498435,26.2105641241619,18.092004057313,34.6808060357047,32.2931010643445,38.0094746857996,25.3709089092017,32.2514725631802,55.9013738081713,54.5530074612016,49.0283522347373,53.0910601159365,54.6082348513475,47.2851316246685,51.4262685728994,45.0531972110667,49.3492651468029,34.1407484345924,32.9575041417298,34.1178585245571,24.7743163905407,11.5423910541141,35.8839204915386,30.0300847492492,35.154470409881,26.9597481970475,32.7240214206581,33.5586768672529,41.6326002332799,28.7158715079297,46.1624239382148,33.5699620985372,42.886434885177,32.8875233072863,40.2638013832919,36.3951815278705,17.2176534900431,37.5446410775526,38.9175924647549,39.3831669728334,37.7763737065573,44.6107668544424,25.1774074345916,43.0827145439305,36.4137900419247,40.886295340253,18.8193887193389,37.7552171375263,37.4713589630736,48.7510474142663,38.885050348072,30.9641520952016,31.0971470723304,37.3840792653793,27.7972563712909,36.7145891873089,35.2669618597103,35.8707698139679,36.4294744566863,40.8881443570508,38.8729579817241,29.9980484318617,48.4753938029964,50.1602351505871
"hsns_2",43.6183183001679,41.7000098005037,44.9252157458654,53.6151397300205,42.0322348868472,51.1420684455748,34.6034768673322,37.0756347938526,47.1470601195258,55.9343442607092,44.4007859790245,53.6116483880083,42.9982632136335,35.8238238983052,29.8053019277712,31.8699807227763,26.5253003444619,35.5091029137774,34.8943420412696,36.0320497639584,38.9589440080936,36.7879382000986,31.632644179827,31.7753272200632,36.0037755969385,17.373053352265,39.0239312167504,46.2887294140434,43.9773789413065,33.337107350398,26.8451853580598,30.7635894877183,35.6641153193649,44.6320009168857,34.94565642161,37.9416086141293,39.8348463070864,43.2590102282922,40.4045529698777,39.2632081022255,33.6357876123934,41.7237567317922,29.6202109611249,40.4143877404724,30.7785644403545,35.742255000402,29.9208113573706,32.9637534841998,30.9599744144303,18.9078853470745,12.881698734457,35.2474368636156,23.9356345094565,34.2737531222475,23.7271383385611,18.9486133998812,39.1470886092745,38.9947485728022,11.5811782390996,29.3384403901827,19.1026274715235,24.817850686269,27.8744404319438,34.8054734513818,26.1480982501767,21.2803764751374,39.9285345910191,31.3346667916413,25.1179035570054,42.8968679748615,25.7458526389177,19.2868108232235,21.4276805365467,36.4192031133679,0,6.33376229707846,22.5581911770671,13.3672302516145,23.3582926147205,32.3058080718431,35.5376426237159,21.0710646573044,34.9897449411385,36.4949627371607,47.3774056849027,42.0928712429548,52.7038550172732,44.5852949504243,43.2029210551037,44.839055784332,43.7337378726088,45.5417383641539,40.2120824793446,38.9823183371191,35.0260663555425,33.5711816770863,39.5915978334232,36.4394932065447,40.7432644252416,37.926806290386,31.5537349285533,35.8498028642895,32.7296311516165,26.5484201015309,18.8041313038279,26.7582125238224,24.8768120592537,22.1475702424504,32.3244709600158,21.510879891874,32.8549612457393,4.76086583225916,28.6784760591822,18.4240387497799,27.9494787938253,27.7286474287687,33.710917154945,30.7201451389639,27.9814654241742,24.7308318213881,13.9262060294654,19.2015496233248,26.7335736422799,34.0373916566842,32.0413161304024,30.1479931597018,25.9815143025125,41.183815894491,29.7105797379106,39.9091556603143,38.8481581971575,37.0361468957795,38.8929154185149,33.3738749793967,34.3805044998381,40.3529837199966,23.3357715483461,35.2640762567521,29.7556987185237,44.8153086744581,17.5853344562388,28.9671273136192,14.7321389855231,15.3370314721577,13.851609500201,7.62367659948585,16.4985861493483,21.4388589461466,23.1237002937373
"hsns_3",39.1505503369783,42.5438215007647,51.2589780429438,59.948902027099,48.3659971839256,57.4758307426533,30.1357089041426,32.607866830663,53.4808224166043,62.2681065577876,50.7345482761029,59.9454106850868,41.0969441559074,33.922504840579,27.903982870045,29.9686616650501,32.8590626415404,41.8428652108558,41.173602412312,34.1307307062323,37.0576249503674,36.3325855822422,37.9664064769055,38.1090895171417,41.3897606541595,15.4717342945388,44.0135984778329,51.6747144712644,49.3633639985275,39.6708696474764,28.9429296531459,32.8613337828044,35.9596406925472,50.6020300512556,35.2696514910565,43.3275936713502,41.9325906021725,45.9989169394068,43.2392494178271,41.0087930505106,29.1680196492038,37.6575501168092,27.7188919033987,38.5902869460846,37.1123267374329,33.8409359426758,25.453043394181,28.4959855210101,37.2937367115088,14.4401173838848,8.41393077126737,41.581199160694,20.7139562731429,38.3238636444524,19.2593703753715,15.7269351635675,44.3029836103061,34.5966221443159,17.914940536178,35.6722026872612,25.436389768602,31.1516129833475,34.2082027290223,40.6614519790243,30.1285229397351,27.6141387722159,46.2622968880976,37.6684290887198,31.4516658540839,49.23063027194,32.0796149359961,25.620573120302,27.7614428336252,42.7529654104463,6.33376229707846,0,27.9441762342881,18.7532153088354,22.3147487152338,30.3602523119086,31.2374547258751,27.4048269543829,41.3235072382169,42.8287250342391,53.7111679819812,48.4266335400333,59.0376173143517,50.9190572475028,45.3006653501898,51.1728180814105,49.1197229298297,51.8755006612324,46.5458447764231,45.3160806341976,41.359828652621,39.9049439741647,43.9895140947228,42.7732555036232,36.40827962128,44.2605685874645,37.8874972256318,42.183565161368,39.063393448695,22.0806521383413,25.1378936009064,26.9234120463698,31.2105743563322,15.8138079453719,38.6582332570942,26.896864949095,35.5948679568538,10.1468508894801,31.8169249965156,21.5624876871133,33.3354638510463,25.9491059248379,27.3771548578665,33.2550288010025,33.3674504813952,30.1168168786091,20.2599683265438,25.5353119204032,26.3514888368728,37.1758405940176,31.6592313249953,35.5339782169227,24.5406543082758,47.5175781915694,35.0965647951316,46.2429179573928,44.2341432543784,43.369909192858,45.2266777155934,38.7598600366176,39.766489557059,44.6983107983263,28.7217566055671,41.5978385538306,35.1416837757447,51.1490709715366,22.9713195134598,35.3008896106977,21.0659012826016,21.6707937692362,20.1853717972795,13.9574388965643,22.8323484464268,27.7726212432251,29.4574625908158
"hsns_4",53.7115204227488,50.3182492589623,55.041141003485,58.2733661717046,52.1481601444668,55.8002948872589,36.1233594697289,38.5955173962493,57.2629853771454,56.3256974745557,54.5167112366441,53.3307149448255,29.4382599374637,38.1669929812183,28.442570111565,20.5936709402236,27.4398055499089,34.3372723807432,19.0707638531013,36.1463848049921,36.3401132086187,14.2297470230315,30.4608136467928,24.8508893832241,31.8275062707768,25.9452484683605,39.0697239114629,42.1124600878816,39.8011096151448,37.8175904428831,36.677663547677,35.0116949994024,30.1314298013189,45.1493342564122,38.2983754243338,33.7653392879675,39.5149420783581,41.8252041564661,31.7446300432175,44.4163741834108,47.630050688696,37.3263293442355,35.4460045340794,43.3522151326371,40.8944896979741,44.3144501164976,43.4735528749755,46.4878939400345,39.5782138728889,32.4606268646793,35.4398899115241,33.3738358823043,34.8031145530707,44.389678379867,41.3675065077761,39.790135662646,39.8740898990123,48.48670024498,34.1393694161667,26.012456590517,34.5035683419133,29.0559843515703,19.6483087641742,12.7172757447363,30.3641870067156,31.396301732757,24.2612367195238,24.0162301890584,26.7073043093698,42.8606297476322,35.8617778965373,41.8450020002907,33.6119666352084,40.6352918699068,22.5581911770671,27.9441762342881,0,9.19096092545268,24.5859955333303,33.533510990453,35.8176404879548,29.689304115763,28.8072527006385,43.3270166040141,32.4445736562721,48.0320606874407,32.6451226950077,35.2366843907505,40.3321116020107,35.5634780279573,39.557468546447,39.3592461236539,31.2832640673379,47.6005577955777,43.6443058140011,43.6871069347059,44.4724703946255,44.2143391478617,36.8912359211828,48.0427315480056,41.6696601861729,45.9657281219091,34.6458447445279,22.563608438244,27.4223707622865,30.9743012803613,29.0929008157926,28.3314675054047,36.0143068721546,17.3346105657122,42.9708865033589,17.797325344808,23.1457905411362,26.2930396280405,23.7732094676635,35.5976483070293,34.1701035409782,8.16195396189677,28.0272581188867,22.1568453175072,22.544445487924,23.4176383798637,28.4479907803863,17.7868749436341,23.1402482922638,26.8701762413231,34.3118506436455,34.1999278620656,29.6396355161327,35.1909214788528,38.7772139753796,35.4672093807689,34.9382582895226,30.096058061018,43.9151844177032,36.0680915000683,33.6823978526788,28.2801882243268,34.5214101801182,38.5964346931563,29.3023426826565,24.2488931321577,24.8480642431427,25.4529567297773,23.9675347578206,17.7396018571055,26.6145114069679,31.5547842037662,33.2396255513569
"hsns_5",47.9800988923201,51.3733700561066,57.0063607343742,64.5975508503148,55.3994651384616,62.1244795658692,26.9323985442762,29.4045564707966,57.3454418558232,65.5166584000083,54.0883170418349,62.5216758702781,38.6292208629164,35.4848327352244,29.8592727308717,28.4120145043286,21.5504281755482,30.5342307448636,28.2617247785539,32.5097550987906,36.9691135931621,23.4207079484842,26.6577720109132,26.8004550511495,22.6365453453241,21.2185519393611,42.8694298038466,32.921499162429,30.6101486896921,29.0947191225402,27.4867026222243,25.8207340739497,30.819569001086,38.9934206019885,37.494517802815,24.5743783625148,30.3239811529054,35.5423698695283,39.0997978650954,46.4681409699487,42.0851948561557,38.7692545955761,33.465709548221,41.5102822343699,42.9029607697608,39.5877535874982,34.2825919495228,37.325534076352,37.2261153710247,23.2696659392266,26.2489289860715,35.4121972957345,25.612153627618,39.4077720878678,32.1765455823234,30.5991747371934,32.1238211020792,40.6712676909637,24.948408490714,35.2034175159697,25.3126074164607,37.3546887074994,28.8392696896269,21.9082366701889,21.1732260812629,34.6476067267519,30.7652580242113,33.207191114511,35.8982652348225,52.0515906730848,39.1130828905321,32.654041074838,27.6376604814838,31.4443309444541,13.3672302516145,18.7532153088354,9.19096092545268,0,15.3950346078776,24.3425500650003,26.6266795625021,34.4382949089189,35.704047674092,35.0939653306058,40.2808783418231,39.6756408650455,41.8360836204604,42.0841386790171,34.3547897273266,36.0828812424494,30.3665076209943,36.4926864201744,40.4742249927906,40.6906823323006,44.2270467527052,34.8723577438854,35.2815094691728,35.023378222409,27.7002749957301,41.2636856215234,38.847512767556,39.0233044383065,38.4455506369116,13.3726475127914,32.1713615554424,21.7833403549086,19.90193989034,19.140506579952,34.3876312649591,8.14364964025955,34.1386409259323,8.6063644193553,27.3565160119901,17.1020787025878,14.5822485422109,26.4066873815767,30.5789860629051,17.3529148873494,31.8269640112703,12.9658843920545,27.2934362810798,14.226677454411,27.2316029939439,26.9778358690868,25.2495440071145,32.6740404606667,27.8673529428559,32.6342671705689,31.7489312309834,44.3818824043055,40.8865096902302,26.2762484553162,42.6079244760775,35.8999222803616,36.906551800803,38.2886234804455,25.861818849311,37.4711491497794,32.2817460194887,35.2541161072683,20.1113817572038,33.4398540576104,28.0993692371376,28.7042617237722,27.2188397518155,20.9909068511003,29.8658164009628,34.8060891977611,36.4909305453518
"hsns_6",32.5850642844425,35.978335448229,55.3696699868189,55.8235204337381,52.4766891278008,53.3504491492924,18.1583681276995,20.6305260542199,56.1870020876713,58.1427249644267,54.845240219978,55.8200290917259,43.1854076030559,50.879867343102,29.9196392123115,38.2936620214034,36.9454627834258,40.3940105743294,43.6567593864316,47.9047897066682,52.3641482010397,38.8157425563618,36.5175518403791,40.5858370902812,38.0315799532017,36.6135865472387,37.4481124252971,48.3165337703066,46.0051832975697,44.4461175657829,22.3774436006101,26.2958477302686,31.7458345903928,35.4469462539452,34.6148864844872,39.5951305098372,35.3671045496367,39.433430886871,36.6737633652913,43.1762357749804,26.6901602482781,31.0920640642734,29.9907219394259,36.112427545159,41.1893675856669,45.9425439488949,18.8875573416452,21.9304994684743,42.5136868817487,7.87463133134903,13.9008179439665,40.7494220162996,17.6557725500582,37.694178903774,16.7815109744458,16.7566061716179,37.7374975577703,28.0311360917801,17.439022041007,23.8132109696163,9.91757280858304,21.9596540996218,26.2062837446405,33.1373167640784,34.0098106734931,28.0962613900096,44.6812777388659,25.8094373710749,22.1350577383214,49.4186047280984,32.5617375537898,25.144654625131,12.2426258736062,42.8598375746927,23.3582926147205,22.3147487152338,24.5859955333303,15.3950346078776,0,8.94751545712269,12.1793500089954,35.9137362315911,49.6200673887466,37.297092327345,48.179535275087,42.8950008331391,53.5059846074575,45.3874245406086,38.7351792976541,46.9470412162399,42.7234614039863,51.4613291655749,50.7164177093057,48.4330128396501,46.0783131922875,32.603347918482,44.6163658470225,42.7657087297585,39.0961010446521,42.9515743039853,36.5785029421526,40.8745708778888,33.5982320359907,27.5675393110404,32.5129363132693,34.6035639246573,35.2969744982176,23.4939598236594,18.9925966570815,23.5386842481372,29.0293819043181,24.0013990272329,31.8611129880999,26.447119920927,29.9772831500885,17.1425112419382,33.1224908324409,32.7479494952271,26.9796454103494,19.1836454245662,37.2844986441858,29.6217120622886,33.9707170546564,37.2200285856019,36.7546391170275,38.8918014931784,25.5830367656459,31.4314647368117,40.1006046863438,40.6183683097988,32.4401135813931,37.7894834520644,37.4658822262688,36.9257577048004,23.1066313481152,42.0208054787581,32.0795798818227,37.3512043745505,38.4995070520004,44.0604223910905,26.3291427897155,43.6481533176834,25.1765932264767,30.3904721163298,31.8176485449864,30.9819692142063,31.0493146085829,36.4683641140886,34.7835227664979
"hsns_7",40.4598749802291,43.8531461440156,64.0187552547409,64.7710358908607,61.1257743957227,62.2979646064151,27.1058835848221,29.5780415113425,64.061812783458,67.0902404215494,63.4943254879,64.3715124117082,46.7300960434456,42.7389602302043,20.9721237551889,29.3461465642807,36.2077328930611,41.072980693802,40.0259636737921,39.7638825937705,45.8740803399927,35.1849468437223,37.1965219598516,42.8064462234202,42.9143948977233,33.4043723306951,38.7010813223981,53.1993487148282,50.8879982420914,49.3725686749395,31.3249590577328,35.2433631873913,32.4248047098653,42.1365144665848,34.0022879122213,40.2741006293097,44.3146200067594,48.3809463439937,45.621278822414,52.1237512321031,35.6376757054008,40.0395795213961,38.9382373965486,45.0599430022816,50.1005150313799,51.7735739788321,27.8350727987679,30.878014925597,47.2726563926296,16.8221467884717,22.8483334010892,41.4283921357721,26.6032880071809,46.6053263494869,25.7290264315685,25.7041216287406,46.685013014893,36.9786515489028,26.3865374981297,32.760726426739,18.8650882657057,30.9071695567445,35.1537992017632,42.0848322212011,35.5155512606735,37.0437768471323,49.89526859477,34.7569528281976,31.0825731954441,58.3661201852211,41.5092530109125,34.0921700822537,21.1901413307289,49.7016515258032,32.3058080718431,30.3602523119086,33.533510990453,24.3425500650003,8.94751545712269,0,7.49814713580089,39.9110340186887,44.9564789448893,46.2446077844677,57.1270507322097,51.8425162902618,60.6652251631436,54.3349399977313,46.2607289441945,51.2363197993999,46.7891920534562,55.5084723679048,46.6093464944125,51.2138813237438,51.4868148108185,38.0118495370129,45.8047084606161,45.5465772138522,38.2234739871733,48.3600759225163,41.9870045606836,46.2830724964198,34.2772021554632,23.8958465042346,33.1919064327418,25.6560484675346,38.1592604716891,14.5464443665367,19.671566776554,32.4861997052599,37.9768973614408,31.1627773813251,27.7540417732067,17.4996044638044,34.8600980946101,8.19499578481554,26.1097912790313,41.6954649523497,27.6586155298219,13.7587102364705,38.0698317071044,33.2127113680322,25.0232015975338,33.1129573707087,27.8071236599049,31.2041240673726,16.6355213085232,32.1104348562842,32.6301765835173,41.2973384292713,23.4925981242705,38.4684535715369,28.5183667691461,27.9782422476777,14.1591158909925,33.0732900216354,26.6546446937271,34.5843037585151,33.0745718639047,35.1129069339678,20.9042076016198,40.4459292677376,34.1241086835994,39.3379875734525,40.7651640021091,39.929484671329,39.9968300657056,45.4158795712113,43.7310382236206
"hsns_8",32.9617278444282,36.3549990082147,56.52060811894,67.6226027059572,53.6276272599218,65.1495314215115,29.9574503999186,32.429608326439,56.5636656476571,68.9396741001951,55.9961783520991,65.9446915704649,42.058912227195,48.6244026856135,28.4702708909898,36.8442937000816,39.4613007412576,33.5748335580011,47.524110809593,46.2125113988146,45.651196086044,42.6830939795232,29.6983748240507,35.3082990876193,46.0262134785431,40.902519466496,31.2029341865972,56.3111672956479,53.9998168229111,47.200078693478,31.3001496112514,35.2185537409099,24.9266575740644,47.5701088159183,34.1958104493026,32.7759534935088,38.9006693668352,44.1190580834581,44.0617412542748,45.2673146018689,35.6128662589194,40.0147700749147,38.9134279500672,43.5601325455229,42.602367895579,46.8466140588035,27.8102633522865,30.8532054791156,39.7745092568287,16.7973373419903,22.8235239546077,33.9302449999712,26.5784785606994,39.107179213686,25.7042169850871,25.6793121822592,40.3253962330731,36.9538421024213,29.6183720500024,35.9925609786118,22.0969228175785,34.1390041086173,38.3856337536359,45.3166667730738,32.4822048235133,40.275611399005,49.3927661453914,37.9887873800704,34.3144077473169,61.5979547370939,44.7410875627853,37.3240046341264,24.4219758826017,42.2035043900023,35.5376426237159,31.2374547258751,35.8176404879548,26.6266795625021,12.1793500089954,7.49814713580089,0,32.4128868828878,44.4539764955107,39.7880233110255,50.6704662587675,45.3859318168196,53.1670780273427,47.8783555242891,38.7625818083936,46.9744437269794,42.7508639147259,51.4887316763144,43.8972406929773,43.7157341879429,47.2520986083475,37.8974095995278,38.3065613248152,38.0484300780514,30.7253268513724,44.2887374771658,41.8725646231984,42.0483562939489,26.7790550196623,16.3976993684337,25.693759296941,32.7365758755096,30.6611133358882,22.0445915023376,12.1734196407531,34.7703292027617,37.9520879149593,35.2330439818574,25.0419359717715,22.8672639899388,37.9719166754299,13.56265531095,26.3033138161125,40.0257725510109,20.160468394021,21.2568573722714,30.5716845713035,32.1375500201205,24.5206991481551,30.4008515692735,27.3046212105262,37.0918574088812,16.1330188591446,24.6122877204833,33.8040084343951,33.7991912934704,30.9907452600713,30.970306435736,36.016513904947,35.4763893834786,21.6572630267934,38.3199306339637,30.2796357975255,30.5320273582221,36.6995629677032,39.948174087688,24.5291987054183,36.828976301355,37.3559432354721,34.7047778884683,39.1634477888328,42.4181327611402,43.2286646175784,46.7506972347785,46.582605038717
"hsns_9",33.0082772464091,29.6150060826226,33.2490247676831,50.8083698213066,30.3560439086649,48.3352985368609,21.3911484824937,23.8633064090141,35.4708691413436,48.8607011241576,32.7245950008422,45.8657185944274,38.4672255909858,48.4085166770947,45.0130137810024,36.6389909719106,43.500577300691,40.7504614552623,37.2474898278689,45.4334390406609,48.536715203331,32.4064729977991,37.7644224254323,43.0276153579918,31.5182984262301,38.4441180095694,29.3196189125296,30.0257622165294,32.3371126892662,35.6049665961539,13.536292630981,17.4546967606395,30.1442599578866,35.1953930290907,25.7737355148581,32.6506694533341,26.5259535800076,30.0301759312579,33.6232055682513,39.3857038361509,43.0553076357269,35.7876068072465,39.0052017946717,33.633040338846,36.8111612561282,37.3747653899806,39.0520309105382,42.0949730373674,24.1786270128039,28.0391049002421,33.9527633917614,23.1624331457345,37.8202461189512,33.3159725742352,36.9459845433389,36.9210797405109,29.6626871624425,38.7365952460467,32.652242896404,43.3323837685235,40.1736921288279,45.8889153435734,37.3324639279402,30.4014309085022,33.8257585236871,42.3514411324418,18.8574699337147,41.3361573670649,44.3914594731358,60.5447849113981,39.0704784262946,40.3578754805279,42.4987451938511,38.4576132017652,21.0710646573044,27.4048269543829,29.689304115763,34.4382949089189,35.9137362315911,39.9110340186887,32.4128868828878,0,13.9186802838341,28.4559413577159,34.5416892932167,33.1434882706363,39.8681386255872,31.7495785587383,23.6420932830435,31.3928658619923,27.6303753893757,24.4706737068495,36.0198391669797,32.2009709354927,28.2447189539161,35.8361282732762,31.8439202860044,37.8682750453843,39.4251547594471,34.1464387552555,37.744529204051,33.4484612683148,11.6585664943121,34.9508995139786,6.71912758594682,39.180488604064,35.6055880776223,35.9833454545395,20.2394672421347,32.8793456129458,20.188230934689,25.8319304895636,23.1586206977039,33.4130580071062,26.4407467109945,42.717666686095,24.4199985420449,34.5639790225758,18.2771531199534,44.9422628783688,7.14485862783901,40.2726142806292,34.9460690421786,28.5175362952059,31.0680355688185,37.2454221192041,42.2396379202002,32.6783353218649,30.0015325962131,33.127808258688,39.13911105546,37.2736582330054,35.1407989203216,40.0553250587877,48.472593288738,36.2706321308673,32.0463284211122,28.4827288551257,36.3471604085093,38.0339612728318,37.7967655132195,22.1857799119929,30.2583254067362,25.0444465168831,29.5031164172476,28.6947412567902,33.7994661414494,26.4373274155556,24.7524860679649
"hsns_10",46.9269575302432,43.5336863664567,36.5555278561309,59.9008346277907,39.4485087151491,57.4277633433451,35.3098287663278,37.7819866928482,38.7773722297914,57.9531659306418,41.8170598073264,54.9581834009116,33.6963056283973,37.7531550292853,32.7006158024986,24.8517166311572,31.6978512408425,26.8317811714282,23.3288095440349,39.4694590122417,34.6180349194969,18.4877927139651,30.7082399053786,29.1089350741577,26.3920357498002,38.4285932452055,39.7641123201955,16.1070819326953,18.4184324054322,26.3134513731272,27.4549729148151,31.3733770444736,32.7432337247004,29.9993238131298,32.1010492101459,27.4546002373732,21.3298843640467,16.1114956474238,37.9920160259329,34.1347071456044,38.5048427787205,36.3648199603057,39.704050225013,44.8903396265614,43.954008001002,23.4560851061465,46.6622739781128,44.3661083274661,38.097307296638,41.9577851840761,47.033940717741,23.7396462987936,51.7389264027853,42.2879939627262,48.4134920525528,50.7658236367841,30.2399003155016,41.3674929632613,39.7070458369504,29.7779314704489,39.7024945801635,32.8214592315022,23.4137836441061,16.4827506246682,33.5126191349089,35.4090396404997,4.93878964988067,27.7817050689903,30.4727791893017,46.6261046275641,39.87451580428,43.9766614729532,37.3774415151404,34.8243883366457,34.9897449411385,41.3235072382169,28.8072527006385,35.704047674092,49.6200673887466,44.9564789448893,44.4539764955107,13.9186802838341,0,24.8227164925963,20.6230090093826,19.2248079868022,25.9494583417531,17.8308982749042,23.2781432909362,17.4741855781583,23.1905591996134,10.5519934230155,22.1011588831457,45.7510601281368,42.1633992377502,44.9145353226202,45.7626005698384,51.4183642380284,52.0866180707755,44.0197508720887,40.9393802989495,45.2354482346857,25.5772467781462,47.7048644060131,20.6378078697809,38.2258434214676,37.4640720259518,32.9947786646079,34.1581475259687,27.5603980338324,26.5155446299767,39.7506107733976,35.6291353179811,32.5866220644631,21.1217991318811,38.9802454194188,38.338678825879,20.6452987387417,32.1958334037874,38.7508343242973,21.0635389116731,39.0216019619797,22.457097773107,30.2702197204791,17.1493552849845,30.635651121255,28.3209576363661,23.362365010022,23.6487425088534,36.1526842595159,32.7863209681002,29.7203837252747,35.9401747129567,33.8615329409499,42.1198032013782,30.1884347583155,29.037586755458,29.2821046477608,29.252224203406,38.6982513772267,31.605336959148,31.4644951930736,44.1770056905702,38.9631268007171,43.4217967010817,42.6134215406243,43.1519725741769,40.3560076993896,38.671166351799
