"","graph","type","node","measure","value"
"451","graph 1",NA,"selfclarity_4","Barrat",0.363334784135704
"452","graph 1",NA,"selfclarity_5","Barrat",0.35382740394678
"453","graph 1",NA,"selfclarity_6","Barrat",0.313619453706057
"454","graph 1",NA,"selfclarity_7","Barrat",0.36336117014849
"455","graph 1",NA,"selfclarity_8","Barrat",0.47789746474299
"456","graph 1",NA,"selfclarity_9","Barrat",0.469779984903821
"457","graph 1",NA,"selfclarity_10","Barrat",0.46306817876351
"458","graph 1",NA,"selfclarity_11","Barrat",0.432969834279203
"459","graph 1",NA,"selfclarity_12","Barrat",0.331855374780586
"460","graph 1",NA,"LOT_1","Barrat",0.368147694686232
"461","graph 1",NA,"LOT_2","Barrat",0.335092148522658
"462","graph 1",NA,"LOT_3","Barrat",0.384676401447775
"463","graph 1",NA,"LOT_4","Barrat",0.461957606765323
"464","graph 1",NA,"LOT_5","Barrat",0.399290087590521
"465","graph 1",NA,"LOT_6","Barrat",0.329695589685074
"466","graph 1",NA,"IPC_1","Barrat",0.166393754543753
"467","graph 1",NA,"IPC_2","Barrat",0.249859026494777
"468","graph 1",NA,"IPC_3","Barrat",0.284680191987305
"469","graph 1",NA,"IPC_4","Barrat",0.177759006266679
"470","graph 1",NA,"IPC_5","Barrat",0.290361913475332
"471","graph 1",NA,"IPC_6","Barrat",0.348598129429362
"472","graph 1",NA,"IPC_7","Barrat",0.279036862450465
"473","graph 1",NA,"IPC_8","Barrat",0.335007611392472
"474","graph 1",NA,"ses_1","Barrat",0.344186447710219
"475","graph 1",NA,"ses_2","Barrat",0.314328292075911
"476","graph 1",NA,"ses_3","Barrat",0.507411056718328
"477","graph 1",NA,"ses_4","Barrat",0.482217235837151
"478","graph 1",NA,"ses_5","Barrat",0.307969205504171
"479","graph 1",NA,"ses_6","Barrat",0.576254994529956
"480","graph 1",NA,"ses_7","Barrat",0.499826428547453
"481","graph 1",NA,"ses_8","Barrat",0.348593386265143
"482","graph 1",NA,"ses_9","Barrat",0.365491068240729
"483","graph 1",NA,"ses_10","Barrat",0.702860513166516
"484","graph 1",NA,"coreself_1","Barrat",0.453728790781574
"485","graph 1",NA,"coreself_2","Barrat",0.317113505571442
"486","graph 1",NA,"coreself_3","Barrat",0.345491417548976
"487","graph 1",NA,"coreself_4","Barrat",0.264224128850535
"488","graph 1",NA,"coreself_5","Barrat",0.436607851714266
"489","graph 1",NA,"coreself_6","Barrat",0.530555123783683
"490","graph 1",NA,"coreself_7","Barrat",0.362769561818898
"491","graph 1",NA,"coreself_8","Barrat",0.332523044438761
"492","graph 1",NA,"coreself_9","Barrat",0.47779394097169
"493","graph 1",NA,"coreself_10","Barrat",0.590393520094496
"494","graph 1",NA,"NPI1","Barrat",0.34380579685133
"495","graph 1",NA,"NPI2","Barrat",0.571022589985863
"496","graph 1",NA,"NPI3","Barrat",0.306394062088561
"497","graph 1",NA,"NPI4","Barrat",0.543154304647802
"498","graph 1",NA,"NPI5","Barrat",0.613879994062231
"499","graph 1",NA,"NPI6","Barrat",0.241590605863667
"500","graph 1",NA,"NPI7","Barrat",0.304855507028282
"501","graph 1",NA,"NPI8","Barrat",0.390582995885382
"502","graph 1",NA,"NPI9","Barrat",0.269358012091825
"503","graph 1",NA,"NPI10","Barrat",0.647225779524352
"504","graph 1",NA,"NPI11","Barrat",0.48322828735564
"505","graph 1",NA,"NPI12","Barrat",0.456988872187854
"506","graph 1",NA,"NPI13","Barrat",0.461968763309603
"507","graph 1",NA,"NPI14","Barrat",0.347691697812695
"508","graph 1",NA,"NPI15","Barrat",0.417400265981429
"509","graph 1",NA,"hsns_1","Barrat",0.380372498774731
"510","graph 1",NA,"hsns_2","Barrat",0.361001493650757
"511","graph 1",NA,"hsns_3","Barrat",0.446823459814007
"512","graph 1",NA,"hsns_4","Barrat",0.191831435191043
"513","graph 1",NA,"hsns_5","Barrat",0.367724521096025
"514","graph 1",NA,"hsns_6","Barrat",0.279920928654857
"515","graph 1",NA,"hsns_7","Barrat",0.417288008997055
"516","graph 1",NA,"hsns_8","Barrat",0.318830713159286
"517","graph 1",NA,"hsns_9","Barrat",0.178673083605658
"518","graph 1",NA,"hsns_10","Barrat",0.167137602329841
"519","graph 1",NA,"MorIden_1","Barrat",0.181737529768516
"520","graph 1",NA,"MorIden_2","Barrat",0.247107532486265
"521","graph 1",NA,"MorIden_3","Barrat",0.292450519794448
"522","graph 1",NA,"MorIden_4","Barrat",0.238221606400291
"523","graph 1",NA,"MorIden_5","Barrat",0.363920091935645
"524","graph 1",NA,"MorIden_6","Barrat",0.18945284463853
"525","graph 1",NA,"MorIden_7","Barrat",0.295041846748364
"526","graph 1",NA,"MorIden_8","Barrat",0.3078265431459
"527","graph 1",NA,"MorIden_9","Barrat",0.285105992102015
"528","graph 1",NA,"MorIden_10","Barrat",0.320266136826224
"529","graph 1",NA,"moralSeImag_1","Barrat",0.326930791275471
"530","graph 1",NA,"moralSeImag_2","Barrat",0.77801622023942
"531","graph 1",NA,"moralSeImag_3","Barrat",0.342069664186197
"532","graph 1",NA,"moralSeImag_4","Barrat",0.583202090920983
"533","graph 1",NA,"moralSeImag_5","Barrat",0.335453955821237
"534","graph 1",NA,"moralSeImag_6","Barrat",0.309838855307547
"535","graph 1",NA,"moralSeImag_7","Barrat",0.416071566936066
"536","graph 1",NA,"moralSeImag_8","Barrat",0.310181449440719
"537","graph 1",NA,"moralSeImag_9","Barrat",0.659891526427012
"538","graph 1",NA,"sde_1","Barrat",0.234785555790784
"539","graph 1",NA,"sde_2","Barrat",0.280938941764655
"540","graph 1",NA,"sde_3","Barrat",0.251274740054794
"541","graph 1",NA,"sde_4","Barrat",0.229858142400762
"542","graph 1",NA,"sde_5","Barrat",0.314580659642122
"543","graph 1",NA,"sde_6","Barrat",0.368714413385203
"544","graph 1",NA,"sde_7","Barrat",0.233175381670544
"545","graph 1",NA,"sde_8","Barrat",0.203599384315701
"546","graph 1",NA,"sde_9","Barrat",0.275901551500799
"547","graph 1",NA,"sde_10","Barrat",0.314555860879353
"548","graph 1",NA,"sde_11","Barrat",0.393066338471912
"549","graph 1",NA,"sde_12","Barrat",0.355282445559181
"550","graph 1",NA,"sde_13","Barrat",0.239282631297033
"551","graph 1",NA,"sde_14","Barrat",0.442303110793579
"552","graph 1",NA,"sde_15","Barrat",0.256204366332107
"553","graph 1",NA,"sde_16","Barrat",0.264385998719695
"554","graph 1",NA,"sde_17","Barrat",0.28207658738812
"555","graph 1",NA,"sde_18","Barrat",0.348565038763845
"556","graph 1",NA,"sde_19","Barrat",0.256631424306841
"557","graph 1",NA,"sde_20","Barrat",0.408482684607777
"558","graph 1",NA,"IM_1","Barrat",0.30471467391693
"559","graph 1",NA,"IM_2","Barrat",0.267860051557134
"560","graph 1",NA,"IM_3","Barrat",0.327638052053019
"561","graph 1",NA,"IM_4","Barrat",0.333904084688426
"562","graph 1",NA,"IM_5","Barrat",0.32745907072739
"563","graph 1",NA,"IM_6","Barrat",0.301365725666126
"564","graph 1",NA,"IM_7","Barrat",0.293749033299384
"565","graph 1",NA,"IM_8","Barrat",0.258365160936773
"566","graph 1",NA,"IM_9","Barrat",0.316539867246976
"567","graph 1",NA,"IM_10","Barrat",0.384794721450903
"568","graph 1",NA,"IM_11","Barrat",0.262591652814727
"569","graph 1",NA,"IM_12","Barrat",0.429319466525118
"570","graph 1",NA,"IM_13","Barrat",0.257795523856221
"571","graph 1",NA,"IM_14","Barrat",0.344790822275199
"572","graph 1",NA,"IM_15","Barrat",0.310096405379988
"573","graph 1",NA,"IM_16","Barrat",0.518855919116367
"574","graph 1",NA,"IM_17","Barrat",0.372067302806611
"575","graph 1",NA,"IM_18","Barrat",0.339551730717227
"576","graph 1",NA,"IM_19","Barrat",0.424834482964097
"577","graph 1",NA,"IM_20","Barrat",0.403114299140995
"578","graph 1",NA,"Ability","Barrat",0.265144688243269
"579","graph 1",NA,"Physical","Barrat",0.340687200391799
"580","graph 1",NA,"Material","Barrat",0.348708053198303
"581","graph 1",NA,"Social","Barrat",0.272296381697939
"582","graph 1",NA,"Moral","Barrat",0.210349352036022
"583","graph 1",NA,"SES2","Barrat",0.302032751435298
"584","graph 1",NA,"SES1","Barrat",0.38304651830374
"585","graph 1",NA,"ability_IAT","Barrat",0.255962701450142
"586","graph 1",NA,"moral_IAT","Barrat",0.218998929732544
"587","graph 1",NA,"ability_ALT_rt_val","Barrat",0
"588","graph 1",NA,"moral_ALT_rt_val","Barrat",0.164848896254929
"589","graph 1",NA,"ability_ALT_rt_ref","Barrat",0.133642269571795
"590","graph 1",NA,"moral_ALT_rt_ref","Barrat",0.0647103078709526
"591","graph 1",NA,"ability_SRET_EW","Barrat",0.203968227255641
"592","graph 1",NA,"moral_SRET_EW","Barrat",0.297604944197676
"593","graph 1",NA,"ability_ALT_d_val","Barrat",0.125343914330968
"594","graph 1",NA,"moral_ALT_d_val","Barrat",0
"595","graph 1",NA,"ability_ALT_d_ref","Barrat",0.200432228427597
"596","graph 1",NA,"moral_ALT_d_ref","Barrat",0.0178913881795303
