"","PA1","PA7","PA6","PA3","PA9","PA4","PA5","PA8","PA2"
"sde_20",0.153907610373655,0.196840700023836,0.520354604592723,0.0437626179444692,0.0216805255829977,-0.0968525695089312,0.0852986068691211,0.24256708353998,-0.0803699342536659
"IM_1",-0.074780146687114,0.599886887280792,-0.0340150343925374,0.0760991002511506,0.209958262977424,0.161388356160434,-0.0473489311015656,-0.0212929647023265,0.120297043861175
"IM_2",0.116559845902109,0.0871967112160194,0.00459362219845421,0.0878407477832154,0.522303265490549,0.0860181475152738,0.0184470498249715,-0.106220789825993,0.175885548728145
"IM_3",0.0583424418330741,0.392738111387014,-0.0320742660936724,-0.00836454571110753,0.360906071257933,0.188715376865494,-0.105938929209612,-0.283717231182963,0.0943201994472959
"IM_4",-0.242346749635686,0.252433066376821,0.183976039703854,0.0282494739838048,0.52491819718393,0.111726095538573,-0.0504147001982871,-0.0352519897601814,0.128038023290803
"IM_5",-0.0177978764018611,0.629047237793904,-0.0311217306861886,0.060780230824632,0.26058717074427,-0.0174410723832111,-0.133883368881216,0.0440916500806232,0.00949765077035005
"IM_6",0.0287717572112836,-0.113567517987009,0.102698383121405,0.119315190012216,0.520184966140536,0.0989591933526911,-0.0520038437509299,0.166205979512869,-0.0856994503534497
"IM_7",0.0603935083143225,0.445118225598367,0.020727861893153,-0.0581598647096855,0.482583411587584,-0.0164600924715455,0.026347821781635,-0.308296880186542,0.0875702081098568
"IM_8",0.104560892158671,0.0224289291888449,-0.0147147843596053,-0.0128192102584439,0.230671698355385,0.270439407627613,-0.0790859584962654,0.118458241963764,-0.000741144734594632
"IM_9",-0.0261377702323141,0.0342422611097983,0.00557549400870138,0.0523108137495805,0.791848755206063,-0.0563573009457411,-0.000266581214975651,-0.0707469445128087,-0.157547232399373
"IM_10",0.135453374697111,-0.0627827236394851,-0.052941594753794,0.0420640728254328,0.357371280115186,0.0788202565560229,-0.0418139082503151,0.0802203531323351,-0.225504837124192
"IM_11",-0.0554914137184758,0.0507470834742561,0.0736946942152425,0.100323625288643,0.566396227222709,-0.0439280567627165,0.0697614468055674,0.0514444982746078,-0.0744685359382052
"IM_12",-0.174007849397065,0.101022859269854,0.0325165044736024,-0.0272854963551093,0.702413435331581,0.0575384563722774,0.0279611940195564,-0.0530926427939971,0.0557843288829259
"IM_13",-0.180179778526775,0.375255055739402,-0.214575052623207,-0.0487919341567304,0.586155109874125,-0.0458628533018695,0.0133584136119909,-0.00551638277407501,-0.184854637833009
"IM_14",-0.155204606815455,0.0848862729599692,-0.0461152726014997,-0.0219576252483714,0.643022578702785,0.147076848523213,-0.0433420905238913,0.0689204481956227,-0.00872399673373495
"IM_15",-0.193909811029211,0.442751057100834,0.228102428735436,0.0962642149534361,0.338906489182688,-0.0139544515371825,-0.0386712443125864,-0.114185036349157,0.100091070824506
"IM_16",0.132425063059778,-0.0899388268477052,-0.0651680804088045,0.0372661048152042,0.680065468178656,0.0620145284836474,-0.0233538247633205,0.10050966397846,0.0114051538077323
"IM_17",0.0839840006719603,0.345643478533012,-0.0589343125832782,-0.0731277458046959,0.534517196184083,0.00687269220691402,-0.0619676357327938,-0.259556030250142,0.0309524602822517
"IM_18",0.0571009270401544,0.0283577516445582,-0.0492307336474614,-0.106208369608006,0.551333670575049,-0.0672915691887462,-0.0511055686673756,0.156109438981474,-0.0843748934511952
"IM_19",-0.0250903532316866,0.595861622247901,0.0933682612239907,0.0109414983653082,0.293767912392018,-0.0294735115566884,0.102254837716883,0.00134505989238392,0.00575818435058026
"IM_20",0.131518228845423,0.107554650195684,-0.114198462579995,0.0166392593295837,0.514470596326318,0.138708947688177,-0.0029366593824947,-0.0474260371580728,0.14846474073015
"Ability",0.546311633039604,-0.0311200293318114,-0.110473327062705,0.152310332077812,-0.0208926743448693,-0.0986909239113643,0.169981790263218,0.251884628996203,-0.0345757521316302
"Attraction",0.242666320142387,0.101546790725371,-0.103339472286822,0.0953732610080648,0.00124338801816865,0.0575603014484816,0.263260194344514,0.312310923505239,0.0176023850515297
"Wealth",0.227094977865492,-0.0238975364429457,0.0250877838508664,0.129157244548388,0.0275121940873857,0.0710635980624451,0.148048924524777,0.364227242533353,0.0654666937747004
"Social",0.395254319536647,0.14022088444604,-0.0752815094862434,0.126104750592796,-0.0543556983398579,-0.00194818443321403,0.269713455742089,0.140056494319873,0.113890179591453
"Moral",0.305518651598781,0.0270014584601088,-0.218013799343325,0.266174831923989,0.256572601430143,0.0613642059562419,0.102323360189569,0.0832519568089041,-0.111768858311148
"obj_ses1",-0.13311952643338,0.00732635990096384,0.197706491001031,0.105888821900072,-0.0920327732005588,0.0307944878191455,-0.0857485263440215,0.626994976792519,-0.0228783979314843
"fri_ses2",-0.181845291153622,0.0749287398656319,0.120249006461814,0.0977975225356742,-0.0173329321245048,0.0752369824148628,-0.0513322258950759,0.593448456826573,-0.022275698627147
"ability_ALT_rt",0.13062879537085,0.023267334752614,-0.0803409214126802,0.114520849600918,-0.0424261991899243,-0.270728598251162,-0.010728817769911,0.0869935524820461,-0.175884403557009
"moral_ALT_rt",0.234470577248312,0.029301484432947,-0.323152395361777,-0.0881057642103631,0.00806553443237607,-0.151487929309703,0.0832453466067106,0.079913004902336,-0.0128707817832483
"ability_ALT_d",0.145418670631993,0.0626803639485563,-0.0878704613631607,0.0951921666566421,-0.0406545565888946,-0.288880036738878,0.0272479661727186,0.0143116253656087,-0.156551435224248
"moral_ALT_d",0.266340018212631,0.0273656419118051,-0.302595557331141,-0.0690740778768542,-0.0574549182117601,-0.112557578258573,0.0310322254294977,0.0143599423509288,-0.00142965252507764
"ability_IAT",-0.0193725821266759,0.224471727034545,-0.161594937221836,-0.0223164933928426,-0.00342550743100168,0.00157831669421316,-0.112821793523809,0.182472579407049,-0.0344051202465906
"moral_IAT",-0.122617529608266,0.0682253422384876,-0.12685141848494,0.0088097101944575,0.0564577336757473,0.0470648200531712,0.0595306330043804,0.106216831299848,-0.139962595321905
"ability_SRET_EW",0.00309886743187806,0.129925789490026,-0.0312716811027498,0.212511456353405,0.0530363372066073,0.0309275458899441,-0.0478838168087726,0.43649353258692,-0.169055301373202
"moral_SRET_EW",0.0555322087262497,0.042056657091297,0.0444181520596367,0.179544776866708,0.101485466096327,0.0189279692706696,-0.119576955204419,0.162901347803252,-0.186616225155982
"ability_SRET_rt",-0.0548291292849772,-0.0940335405176777,0.0237127985787673,0.38058186824634,-0.0860788027180723,0.124827637349896,0.0254324706334487,-0.275940408993747,0.0555926161646906
"moral_SRET_rt",0.0230713805677652,-0.0253500832383599,-0.015217563122556,0.321185187490598,-0.164341567331869,0.12796894237198,-0.0305101626321635,-0.259168282712275,0.0820993243064501
"ability_SRET_RJ1_d",0.0393898110810479,-0.14178412790873,0.00212059638636783,-0.0635467972912726,0.193925436465316,-0.0427051366297797,0.0525989039669971,-0.0749510877697492,0.0325227576906546
"moral_SRET_RJ1_d",0.0825585493715697,-0.114694800873411,0.0806575628817792,0.0292390920044438,0.0918124420824683,-0.107088839812569,-0.0326928705335794,-0.134679697140662,-0.00289659342745894
"ability_SRET_RJ2_d",0.0702437375298199,0.00788409546714897,-0.0742061107309835,0.0664350101360199,0.00215671304514541,0.0229807136485156,0.00716789204653615,-0.337098608833429,0.0147188092105767
"moral_SRET_RJ2_d",0.0454673187190747,0.0758357078062453,-0.013659417501752,0.000690451958289371,-0.0236484293184839,-0.0137426988949118,-0.0216645921068933,-0.30043945683542,0.0408613378151462
