"","X","MR1","MR2","MR4","MR3","MR5","MR6","ID"
"204",204,1.36656082892786,-0.229122422128211,-0.79124162213357,0.503567637141045,0.000784909275247354,0.280353720244979,"phase_014_subj_61"
"205",205,-0.220919532502526,0.254291623139647,0.840734499489848,1.05197311884357,-0.321933196945209,-1.25951361226878,"phase_014_subj_8"
"206",206,2.34149850114133,-0.0600530235537591,1.11636025430421,0.288468768056007,0.482595930770869,0.0115229324038052,"phase_014_subj_9"
"207",207,-1.22581491528248,-0.874803394123292,-0.981515153726433,-2.82402957985434,0.375050098722946,0.0796650599776723,"phase_015_subj_1"
"208",208,-1.46888439558923,0.218304828741378,0.225807515390725,0.704861028522085,-1.49533261882722,-1.38414938726231,"phase_015_subj_10"
"209",209,-0.394287083563312,-0.00734102340174661,-1.11938134291699,0.828117653020748,-0.741766999025122,-0.0230025852360252,"phase_015_subj_11"
"210",210,2.26280873383965,0.0600065546188149,-0.357618899919155,0.678684183649712,-0.966939009429757,-1.04473997890008,"phase_015_subj_12"
"211",211,0.416922399066012,0.236571814188735,1.32987905583375,0.143700849220212,-0.0414593210306592,0.736717946774825,"phase_015_subj_15"
"212",212,0.759291562710088,0.176485977248228,0.591522695698203,-2.06238128788485,-0.808999359593041,0.106925569070468,"phase_015_subj_16"
"213",213,1.11357361304922,-0.286085796184625,-0.0398705140296676,1.03398378060652,1.16483346496421,-1.1191442180466,"phase_015_subj_17"
"214",214,-0.573962670023081,-0.155764212406325,-0.572119289393775,-1.16132257313952,1.54112445833938,0.602162573414976,"phase_015_subj_18"
"215",215,0.704316893888397,0.00805367034428899,0.0939703229682933,0.0562213251685692,0.0357916301953607,0.484668190888409,"phase_015_subj_19"
"216",216,0.538482569920512,-0.438386109095062,0.220708280385488,7.20593079044617e-05,1.31441030156165,0.833717661597046,"phase_015_subj_2"
"217",217,-0.60632043247288,0.74982314196852,0.19078246211497,-0.881196050073891,-0.479469280653409,1.39416646929585,"phase_015_subj_20"
"218",218,0.616275116753928,-0.34257797136056,0.848960866605347,0.192098887234013,-0.892940405067168,0.0446529882831474,"phase_015_subj_21"
"219",219,1.14310671641521,0.0866410952392461,-0.871835767298139,1.56589230544056,1.44937516698245,-1.00942821138624,"phase_015_subj_22"
"220",220,-1.50410107412465,0.0431851622398386,0.1213711943733,1.64798060112488,1.30305545030218,-1.8548752896325,"phase_015_subj_23"
"221",221,-0.463721284571593,-0.197157371235085,-0.965895452822184,-0.855065341894772,0.09451278368679,-1.14782055530255,"phase_015_subj_24"
"222",222,0.321526894107061,-0.626793432846074,-1.52674301424398,-1.78045404997248,1.5095018649214,-0.572627879749644,"phase_015_subj_25"
"223",223,1.26431456951502,0.00831825727165777,-0.705846975399291,0.391963907220747,0.994923226475798,0.705535272276352,"phase_015_subj_26"
"224",224,1.17991916885485,0.0721087872063371,-0.272256119017776,-0.696612297317607,-0.63596107432208,-0.450464217069453,"phase_015_subj_27"
"225",225,-0.560728300544287,-0.0837438135551029,-0.145637338677404,0.18387854422784,-0.101613908577024,0.383238917619514,"phase_015_subj_28"
"226",226,0.325875553346528,-0.311378245493719,-0.0688940727057174,0.111472448127492,-0.319244239143881,0.469681055766073,"phase_015_subj_29"
"227",227,1.43471295055434,0.0598706849394951,0.121407464250619,-4.61024819709695,-0.384985231380001,-1.48352935059181,"phase_015_subj_3"
"228",228,-0.952826138033665,0.195335887796948,0.0149664717631011,0.275626122834976,-0.940791412141643,1.44953596592536,"phase_015_subj_30"
"229",229,-0.93036283241259,-0.0927449829921629,-1.2008959462756,-0.0141314426064563,-1.18625720283834,-0.296447305513309,"phase_015_subj_31"
"230",230,0.883817867987467,0.222501337196718,-0.749288995835731,1.19790266457536,2.37653997306779,1.60343923491954,"phase_015_subj_32"
"231",231,-0.619498116200021,0.300823249978807,0.348171679387197,-0.711293227053751,-1.42397324865617,0.414152559467632,"phase_015_subj_33"
"232",232,0.625873653951,0.520594072664199,-0.725745169686323,0.382773357410563,-0.83992308998964,0.25148282336779,"phase_015_subj_34"
"233",233,-0.956763869066383,0.129731257238251,0.224935015050687,-3.17068534091162,-0.696673732371873,-0.992262107554319,"phase_015_subj_35"
"234",234,0.142242957025373,-0.0248938450746353,-1.6701623285693,1.44118319121674,1.14999540330002,1.51416404396923,"phase_015_subj_38"
"235",235,-0.0531450783582303,-0.377066112268647,-0.134288154773011,0.00508081449304179,0.653028602294309,0.711201116752771,"phase_015_subj_39"
"236",236,-0.602561177476449,-0.487490354955191,0.0150946359892329,0.1011825117678,-0.820610294713694,0.148907505510053,"phase_015_subj_4"
"237",237,0.354542262663012,-0.112075885865027,0.881304784851287,0.555013655889459,-0.475480579894341,0.159789083737947,"phase_015_subj_40"
"238",238,-0.120757624005975,-1.06787953579563,-0.0457987103251183,0.229341734537988,0.809454023347564,-0.776616522786235,"phase_015_subj_42"
"239",239,-1.07024937562726,-0.840024707175406,0.556524643001597,-0.216811907648959,0.079307958925498,-0.861261898467909,"phase_015_subj_43"
"240",240,-0.400854998207815,0.306144915144556,-1.43745610387857,1.00025896672772,-0.393250041523597,-0.500912061620893,"phase_015_subj_47"
"241",241,-0.720395624443691,0.50316292499438,0.338010122097491,-1.07544016688267,-0.266051868607864,0.894866236341271,"phase_015_subj_48"
"242",242,-1.95829946059841,-0.0972366482410748,1.01191092064772,0.82012245843731,0.311307119920782,0.930073557778004,"phase_015_subj_49"
"243",243,0.759660476292481,-0.189807306708184,-0.0864971244677619,0.866573741847048,0.418494178199365,0.222382556025876,"phase_015_subj_5"
"244",244,1.19972724650744,-0.216486258504536,-0.569593859473874,0.447007123679027,0.0912366419280808,0.553133042500393,"phase_015_subj_6"
"245",245,-0.621059644101173,-0.373206265506481,0.0788139235290267,0.633851559620155,0.603202795092679,-0.0196073217319345,"phase_015_subj_7"
"246",246,0.112431793083139,-0.487232650712585,0.902860452480786,-2.99438633444928,0.380119491560471,0.00474973674903791,"phase_015_subj_9"
"247",247,0.57988429539181,0.599831418087275,-1.17889505327561,-0.775942615165478,0.579080381770618,0.737957964581983,"phase_016_subj_1"
"248",248,1.63960211170128,-0.372573217374559,0.0551705579154604,-0.186096118924835,-0.161435367951818,-0.179206656109234,"phase_016_subj_10"
"249",249,0.942849666955443,-0.805417319120013,0.362707168517435,0.968801600808898,1.19962919425881,-0.398174443443905,"phase_016_subj_11"
"250",250,0.135308083788835,-0.197668047305509,0.241090969786714,0.911231489942789,-0.315525021449195,0.647636320198878,"phase_016_subj_13"
"251",251,0.996747748000805,-0.0238427551143683,-1.19449245125669,0.48949597834803,0.165491169639675,-0.959218914974031,"phase_016_subj_16"
"252",252,-0.165660126683549,-1.21495687052006,-1.30522889904888,0.504143211572114,1.2043395261857,-0.66968062354538,"phase_016_subj_2"
"253",253,-0.0324102598032172,0.30997237889132,0.0755172579437838,0.406880297979387,-0.0407193214472184,-2.14649147101924,"phase_016_subj_20"
"254",254,-0.190077357497934,0.0405877216978315,0.553096808004348,0.613830420277387,-1.04426441694741,-0.932874939448572,"phase_016_subj_24"
"255",255,-0.65321718701758,0.218399518940255,-1.78736950362527,-2.91423602390805,-0.612090376200771,-0.797433173651339,"phase_016_subj_25"
"256",256,0.833763058233169,0.254065496184184,-1.74799236360706,-0.337716179969917,-0.594170149246484,0.132576837244788,"phase_016_subj_29"
"257",257,0.939430125792952,0.366795923078204,1.38022727195509,-0.975237581049835,-0.0940607625337668,0.420110361699378,"phase_016_subj_30"
"258",258,0.785664480974098,-0.0370468283661666,-0.306372930707086,0.995802227585316,0.037960024005058,-1.86365501623871,"phase_016_subj_31"
"259",259,0.677701059223527,0.154232053169697,-1.14330898685109,0.360205104328868,-1.81890550389649,-0.246686525734062,"phase_016_subj_32"
"260",260,-1.02663268596122,-0.184105224212947,-0.284954613333182,0.492414179393745,-0.147986796426917,0.800311266513829,"phase_016_subj_33"
"261",261,0.162003763264002,0.346425152830613,-0.219031250082347,-0.501319604313933,0.822474070086366,0.394465010451595,"phase_016_subj_34"
"262",262,-0.272784333076883,-0.551472916037063,0.679515471367958,-2.46154567656791,2.90051860364558,1.25188681305242,"phase_016_subj_35"
"263",263,0.660208648508924,0.26324265459446,-0.522140018838169,1.3007750459719,0.433668586054299,-0.590167067767885,"phase_016_subj_36"
"264",264,-1.54941738230278,0.196345863888385,-0.974210162491912,0.991207379149958,0.508288410830807,1.30522543530381,"phase_016_subj_38"
"265",265,-0.537100599389261,0.325469612609082,-1.3957026992495,0.465216614868164,-1.5128473258994,-0.209875710471095,"phase_016_subj_4"
"266",266,1.90943603647586,0.302458306295688,0.98100091472485,0.680272658577756,1.19683620145314,0.481421659082298,"phase_016_subj_40"
"267",267,1.7961490032639,0.316315545565522,0.224466638771179,0.167076100281022,-0.742805088312597,0.223135325626833,"phase_016_subj_43"
"268",268,0.63138484048819,-0.594445777392001,-0.965808168985266,-2.02974457011111,2.91858145890304,0.544280538349655,"phase_016_subj_44"
"269",269,1.88837241977017,-0.082163149779649,-0.0997820859026709,0.610148525660424,-0.294293880500776,0.30327467065211,"phase_016_subj_45"
"270",270,0.0136361697059353,0.0500975771868082,0.834640076494661,0.596624948533753,-0.241831722081762,-3.08291399950645,"phase_016_subj_48"
"271",271,0.661641005665882,-0.0216150167521499,0.258975148166455,-0.319185867006361,-0.335033473265803,0.698142385097386,"phase_016_subj_49"
"272",272,-0.0866794452133954,-0.0465797294283603,-0.292633287652656,0.325921505096624,0.370455111161539,0.00785262717131969,"phase_016_subj_5"
"273",273,0.0368370630502084,0.113559565583216,0.823093932104262,0.888351757855326,0.743599543279581,-1.16425431521009,"phase_016_subj_50"
"274",274,0.659652688401712,-0.610947687153931,1.69530318514136,-0.381919332450228,0.773850561186522,-0.262605689183876,"phase_016_subj_51"
"275",275,-0.196067672478388,-0.0325198609538923,-1.59697988614709,0.846060161444785,-0.196452569199784,-0.627960329563929,"phase_016_subj_52"
"276",276,0.118494572822205,-0.713613187063872,-2.55889812362147,-2.77765114197416,-0.594973556519568,-1.39909627474104,"phase_016_subj_53"
"277",277,1.6777315650678,0.290288267599894,-0.584647489369797,-0.930696563445861,0.883467512566714,-1.03994106853052,"phase_016_subj_54"
"278",278,1.29811789976328,-0.46700832101287,0.740473872114845,0.720909345081097,1.91856057890829,-0.118512777407928,"phase_016_subj_55"
"279",279,0.0833021746967293,-0.338858662057951,-1.64656327438638,-1.9152212927492,0.507779564590453,1.73891240586353,"phase_016_subj_56"
"280",280,0.972268707868836,-0.24107248630935,0.116719120471801,-0.164628113876096,0.635440486741079,1.02619049521239,"phase_016_subj_58"
"281",281,1.49074666598682,0.262264187592997,-3.30026463836802,1.04185033432098,0.443249757690715,-0.569603636763603,"phase_016_subj_59"
"282",282,0.937672887093277,-0.642073555726481,-1.27988063697018,0.711638402008385,1.74921351722669,0.0710549113302552,"phase_016_subj_6"
"283",283,0.284245165700538,0.200073088556805,0.558098693070539,0.861766604223895,-0.307068311472908,0.307702755282244,"phase_016_subj_60"
"284",284,0.522401277223181,0.329661486092758,-0.541276140330428,-0.224546121488413,-0.521988248066667,0.750236466107246,"phase_016_subj_66"
"285",285,0.818980012419395,-0.19627534092259,0.833756661910531,0.718737036940162,0.926692427890531,0.567571990335385,"phase_016_subj_68"
"286",286,0.0806367598786706,0.443914479899461,-0.329573749803322,0.162152140907117,-0.369267321068196,0.287198643914279,"phase_016_subj_69"
"287",287,0.160174390880261,-0.155047074528247,-0.246789906746899,0.330394937559073,1.56742715782395,1.31211069953286,"phase_016_subj_71"
"288",288,-1.29718512189356,-0.695592069489995,-1.67864239731751,1.33416013805077,-0.328301406311698,0.699047488578521,"phase_016_subj_73"
"289",289,0.190120832467425,0.197291607444101,1.14563485125253,0.668417686752084,-0.00378530311668469,-0.642258653182505,"phase_016_subj_74"
"290",290,-1.95449330984446,-0.493947485313053,-0.818657413215323,0.438812981731871,-0.0770309687521797,0.500105102501559,"phase_016_subj_79"
"291",291,-0.799473179176136,-0.0958157684185403,-0.590377999072283,1.15574921193461,-0.65929162210963,-0.722015420653605,"phase_016_subj_8"
"292",292,0.13754817074018,-0.455504344538128,-2.94243352088212,-0.879874747393123,-0.143711056000987,0.713470824797481,"phase_016_subj_81"
"293",293,0.373057845716276,0.0468629600234398,-0.350925932510983,0.0152853852687229,-1.15383309085439,0.776385712426709,"phase_016_subj_82"
"294",294,0.941050950482329,0.104907198947463,1.14802075521928,0.0178466392785157,-1.62843494141219,1.40193398774326,"phase_016_subj_84"
"295",295,0.337005953342941,-0.590068491013859,1.89348668278497,-0.591739700532339,-1.02146819878978,0.442103841729926,"phase_016_subj_85"
"296",296,0.0574305006515749,0.531137822611157,0.306395520434206,0.0374078357986308,-0.839830018710671,1.96383647977661,"phase_016_subj_86"
"297",297,1.30844639572073,0.0828005414810895,-0.776948410145701,0.0810446864199759,0.0214701049105195,-1.15238615079216,"phase_016_subj_9"
"298",298,-0.675937813795338,-0.116038991868764,0.049290788263323,0.923666025436173,0.571871780638067,-1.87718667994977,"phase_017_subj_1"
"299",299,-0.501837237528601,-0.0236789994158767,0.721915330174425,0.272763019714064,0.515649353935292,-0.368981772144663,"phase_017_subj_10"
"300",300,1.17701326085617,-0.216343093894074,-0.737190812337412,0.758835614712438,0.51808868010931,-0.0125100610346934,"phase_017_subj_100"
"301",301,-1.30504429762321,0.242376999494051,-0.908401760805615,-1.99126786605294,-2.14546852564432,0.319526087021964,"phase_017_subj_101"
"302",302,-0.966266986400857,0.0929196999859735,-0.58155019547806,0.341467933611635,-0.227093257762766,0.149614660469894,"phase_017_subj_102"
"303",303,1.01349466669046,-0.140620664803418,-0.19433937571309,0.582672345873468,-0.0988413688658652,-0.960210671420741,"phase_017_subj_103"
"304",304,1.36488957279922,-0.216763427659224,-2.57963648051413,-0.919792175025336,0.471110932821481,-1.40500121951356,"phase_017_subj_104"
"305",305,-0.953349461436643,-0.221146217299499,0.296205843473615,-1.18205001043356,0.663609755311164,-1.31765875947781,"phase_017_subj_106"
"306",306,-0.472230420720817,0.407717939228352,0.492266556907089,-0.0122911042175601,0.76466682359919,0.0852355214108803,"phase_017_subj_108"
"307",307,0.00712926944111123,-0.833366179899866,0.80532638392,-1.55411586170116,-0.420928295546606,1.36027509634415,"phase_017_subj_111"
"308",308,0.898664971571508,0.394131765064805,0.0620522643995157,-0.0951939251311805,-3.46627348111648,-0.692201723848366,"phase_017_subj_113"
"309",309,-1.13080873184419,-0.00688917175057347,0.42592596558109,-1.05418012967448,-0.460156649813208,0.705720556026527,"phase_017_subj_114"
"310",310,1.67627709308963,-0.135020384402861,-0.481616697624351,-1.1287066059427,-1.13743534758639,-0.214720410979107,"phase_017_subj_115"
"311",311,-0.427891336694214,-0.0722372543654571,2.95026590571863,-0.0500428528655152,2.06261128893023,-0.703808968515044,"phase_017_subj_117"
"312",312,-0.85891738647709,-0.317028922251195,-1.16240602100701,-0.74968755340651,0.532223971525568,-0.747194712594979,"phase_017_subj_120"
"313",313,0.227290990768935,0.0919395280215703,2.47089880121564,-0.102016357676089,-1.53053568282918,-0.597965201480304,"phase_017_subj_122"
"314",314,0.272964052084749,-0.287885543770246,-0.09435508719192,0.603695215813927,0.0784590493751552,-0.706500663346716,"phase_017_subj_123"
"315",315,0.777462920934998,-0.134748616962794,0.829660104480067,0.276310536813782,0.636878676472433,0.940208249791583,"phase_017_subj_124"
"316",316,-1.42536518434905,-0.184311885471686,-0.228455862888512,-2.08351269625473,0.223371771235156,-0.766740519464323,"phase_017_subj_125"
"317",317,-0.230808837294984,-0.127314612860466,-1.04750506863315,-1.69918808418303,-0.155595957013125,-1.66702093785356,"phase_017_subj_127"
"318",318,-1.22432834431877,0.11742310973697,-0.870341028216538,0.88860222133599,0.312437755265493,-1.01678486174865,"phase_017_subj_128"
"319",319,2.00439119735924,0.631095835502718,-0.686678457292323,-2.48485027957998,-0.657143659410927,0.377854805976879,"phase_017_subj_130"
"320",320,0.549326107339401,0.251993536633137,1.50424392394948,0.846910783344973,0.828916692795082,0.974157615590179,"phase_017_subj_132"
"321",321,0.102622101330779,-0.211515309767854,0.382259820575704,1.26866230964587,1.52212900855932,0.16414636543389,"phase_017_subj_133"
"322",322,-0.432935077345764,0.0236646447137569,0.632333385018201,0.794216837937606,0.396715722221906,1.90890161714095,"phase_017_subj_134"
"323",323,-0.754612010472299,-0.0634135812960565,-1.18587262525955,1.06704469835184,0.145248912702966,0.237550836757122,"phase_017_subj_135"
"324",324,-0.629471245087203,0.091333887095846,0.855531263825182,0.188832644013805,0.985143882537456,0.357223497791141,"phase_017_subj_136"
"325",325,0.735818719813766,-0.14309449476449,0.0989293845843048,-0.0265112262761317,-1.32163222694447,-0.610257584837104,"phase_017_subj_14"
"326",326,1.79872192732417,0.00161908406156077,-0.155254444690438,0.335177448661957,-1.75018967417026,-2.12796832520329,"phase_017_subj_141"
"327",327,0.0993386323767375,-0.24314246687085,1.20645512237307,0.621137303135625,-0.668648248478052,-1.14222069795575,"phase_017_subj_142"
"328",328,-0.722047508110081,0.271772570059787,0.406363555030402,0.118065919643513,-1.54151575475494,0.597307446156928,"phase_017_subj_144"
"329",329,-0.589875631054806,0.0799483624162076,0.4229169019812,-0.900776966429605,1.59299321279866,-0.0786562504730368,"phase_017_subj_145"
"330",330,-0.442831600230548,-0.341245449037088,-0.524718383120456,1.2502729193824,0.35655937544781,0.490032480601596,"phase_017_subj_149"
"331",331,0.13134159341132,0.240340181880519,-0.151302357949182,0.126675182979571,1.36187359077515,-1.80776584665177,"phase_017_subj_152"
"332",332,0.0578125689664798,-0.0982461599076565,2.01576286109595,-0.429477768132851,0.669711133706724,1.42818942584087,"phase_017_subj_153"
"333",333,0.278374768313842,-0.257467342775045,1.13919964723371,-0.857417202090916,-0.602360813979775,-0.577113310124395,"phase_017_subj_154"
"334",334,-0.284200469092306,0.552173394542143,-0.31076018608213,-0.689169553307146,1.0267458524867,-0.254817291278884,"phase_017_subj_156"
"335",335,1.55132949507497,-0.131598213975954,-1.91624554274839,0.652540737722532,-0.84379458689347,-1.04643896505999,"phase_017_subj_157"
"336",336,2.35970484007926,-0.077258040119424,-2.02740083854859,0.496286429612026,0.948734083985398,1.07360025908603,"phase_017_subj_158"
"337",337,2.23834635542608,0.128980708674693,-0.0806637279686771,-0.0529780203369033,-0.593062243604739,-1.97334623559887,"phase_017_subj_159"
"338",338,0.362788953579533,-0.220500668804942,-0.872980025238356,0.946355161740881,0.0869426306363895,-0.195627848369688,"phase_017_subj_16"
"339",339,-0.0550923025261126,-0.132756063982543,0.921166045697518,0.439929275379003,0.331812127393153,0.029804297367249,"phase_017_subj_160"
"340",340,-1.12828160300426,-0.708345866704009,-0.329104574126493,-2.06883865888354,0.724446677476424,-2.48918811177569,"phase_017_subj_161"
"341",341,-0.452911776226924,0.275825222486447,-1.57055301464146,-0.118462282270604,-0.908415266833631,1.15982368853467,"phase_017_subj_163"
"342",342,0.617247465658329,0.191201400960516,0.473130978632997,-3.52138914302386,-0.328589907867027,1.74995372569174,"phase_017_subj_167"
"343",343,0.511637036876148,-0.106903160870747,0.539239326493751,0.670604723294347,-0.963298599650539,1.11565579227267,"phase_017_subj_168"
"344",344,-1.90141266020438,-0.326062929679436,1.71929854476638,-0.624848835003502,1.11489183613327,0.726846141204368,"phase_017_subj_19"
"345",345,-0.936727886197953,0.314803343799809,2.81691285236369,-0.828932358712568,0.168620498520115,0.798665635385087,"phase_017_subj_2"
"346",346,-0.299973598898215,0.276760290348423,1.86623366283959,0.62845924139498,-1.01902290474605,0.000208096712941975,"phase_017_subj_21"
"347",347,0.700081508592023,0.290735092107744,1.03788922280135,0.242088941411115,-0.271913652769596,2.61915325383744,"phase_017_subj_22"
"348",348,0.545669728938188,-0.175156797020945,-0.171132364031527,-0.0583002318004963,-0.837647425446245,-1.32498961751762,"phase_017_subj_23"
"349",349,-0.764117302237658,0.244294714586333,-0.669431216128487,0.332631228387325,0.155702277843838,0.163605805416394,"phase_017_subj_24"
"350",350,0.181578477108451,-0.397225452831979,-0.608253178385896,-0.0908130751885913,-1.00718456441889,-0.43356861176487,"phase_017_subj_27"
"351",351,-0.527718918661632,0.282940449113074,0.889997205681192,-1.0365132576759,-1.03091842110749,0.799655421242985,"phase_017_subj_29"
"352",352,-0.00500296485053162,-0.0685265707946447,0.908194555831526,-3.41083844221121,1.93800112711169,1.28011383793507,"phase_017_subj_3"
"353",353,-2.76051631803789,-0.322770172359218,2.97505089156067,0.634615474854504,-1.64477842863393,-0.706633995394789,"phase_017_subj_30"
"354",354,1.06489762206263,-0.306229589891171,-0.922718541323045,-1.61366213583689,-0.79674454953979,0.475634786478987,"phase_017_subj_31"
"355",355,0.804592776186995,-0.0778252237497067,0.583544167002071,0.558045410027579,-0.682799934016549,1.81458270838741,"phase_017_subj_32"
"356",356,-0.193631185123287,-0.123419183107431,0.603328640549076,0.915974631225693,0.966416752108846,-0.202767307499932,"phase_017_subj_33"
"357",357,-0.588717928869116,-0.0793621282817996,-0.608110403042712,0.535042102038714,-0.651308270397328,-0.321819486134489,"phase_017_subj_34"
"358",358,-0.174051119694451,0.197135121153925,0.0243022264317515,0.709831950640736,-1.05255823818578,-0.960490377948881,"phase_017_subj_36"
"359",359,0.0464367468342044,-0.695604176205257,-0.54696875625534,-0.847841126395178,-0.717919793382026,-0.650746866162055,"phase_017_subj_38"
"360",360,-0.800752067975824,-0.456437314285221,-0.588594559652595,-0.368421827266246,-1.4799419874454,-1.18448802586682,"phase_017_subj_4"
"361",361,-1.44923012779586,-0.213549212419396,-0.403369860314681,-2.5189939642961,-1.55078724299568,-2.04306844072406,"phase_017_subj_40"
"362",362,-1.47828108550511,0.387592778324946,1.43098176975863,0.616329014500315,0.0684605844472755,0.415583248424411,"phase_017_subj_41"
"363",363,0.928568636576735,-1.00273849410062,0.205643354391432,-0.193086371017112,-0.436822481999062,0.0709548257674691,"phase_017_subj_43"
"364",364,-0.342311765750019,-0.182947790551424,-1.20909551948776,-0.540288915291762,0.156862336227463,-1.20720178033473,"phase_017_subj_46"
"365",365,-1.26689575491146,-0.323450913652018,-1.14085197258471,-1.77777573201772,-0.628980894793031,1.09124487321119,"phase_017_subj_47"
"366",366,-0.00192019059797026,0.233030149925516,1.43394266424904,0.974676018517189,0.630882521443087,-0.116319425862171,"phase_017_subj_49"
"367",367,2.06060737627189,0.220403426756277,0.177906220572622,0.0737222129383474,-2.98513295612865,-0.332748917095802,"phase_017_subj_5"
"368",368,-0.881473012302779,-0.366419247785454,-2.31421183236207,0.821861238463837,-0.451218689470847,0.0509924343053397,"phase_017_subj_51"
"369",369,1.18090619543732,-0.271307744122643,0.970421205139768,0.271648511041243,-0.463819201224547,-0.248958684813941,"phase_017_subj_53"
"370",370,-0.447786823679653,0.178042109109999,-0.385130846788676,0.197161430830192,-0.349566487178817,0.540344094354688,"phase_017_subj_54"
"371",371,2.57445005484044,0.187854899014889,0.0234315252748862,0.83455262714108,-0.431972521551568,-0.0769413610036724,"phase_017_subj_56"
"372",372,-0.514307702126908,0.179496040183965,-1.04190709128142,-1.24306522144873,0.544183630202027,-0.00810652395132544,"phase_017_subj_58"
"373",373,-0.775798546531959,-0.0322885028239809,-0.22590056544844,-1.03112358398208,1.14846147409345,-4.13683088247387,"phase_017_subj_6"
"374",374,0.699213376725739,0.233105146063294,0.568444806391501,-0.165550734760325,0.500156168372867,0.698591803342964,"phase_017_subj_60"
"375",375,-0.0998420230900276,-0.857607509066608,-2.1639734896535,-1.33124883515181,2.0219713389762,0.141931902271009,"phase_017_subj_61"
"376",376,0.0390729415222849,0.255471874152764,0.980698298814864,0.33567366145588,-0.348339001955204,-0.944973144051657,"phase_017_subj_62"
"377",377,-1.13718873792113,0.226673027785332,-1.79315505813788,1.25998600841781,0.115657832703393,-1.16573336427708,"phase_017_subj_63"
"378",378,1.80167100964405,-0.47443132368308,-1.35987138304531,-0.768437090663149,-0.262437216728247,1.52131629093061,"phase_017_subj_67"
"379",379,0.0100748935265123,-0.0827506281217033,0.799503412449339,-0.0364291812042664,-0.740297280576234,-0.107969893097328,"phase_017_subj_68"
"380",380,-1.58447532050684,-0.738421218981975,-0.315052563339051,0.330464762423624,1.46616082718794,0.356083231327501,"phase_017_subj_69"
"381",381,0.124036276863141,-0.198973739365925,0.486027179447904,1.10429458665024,2.00887210019322,-0.156229130274398,"phase_017_subj_7"
"382",382,-0.0751329925805438,-0.0831772471514179,0.747852390437429,-0.207268224336162,-0.0763983936325537,-0.0584618170398556,"phase_017_subj_70"
"383",383,-1.91832751532989,-0.154591906315407,0.738842207630316,0.312035424227376,-1.49193952201684,-0.414180116640197,"phase_017_subj_71"
"384",384,-1.36593164694525,-0.0679301943634592,1.41484815768556,0.61826364786759,0.646456961771884,-0.931734071982491,"phase_017_subj_75"
"385",385,1.30486760284448,-0.188436284271345,0.600630813510889,-0.271772531955694,-0.0594733435156089,-0.0949996098256491,"phase_017_subj_77"
"386",386,0.798632782071039,-0.750607284131076,-0.531106150200079,-0.547493643576134,-1.09119093776827,0.493745807486034,"phase_017_subj_78"
"387",387,-0.324932787352363,-0.145354555547996,0.411586488442051,0.137285295762453,0.208398375275451,0.716478611590452,"phase_017_subj_79"
"388",388,1.10865965045789,-0.484316175870353,1.00265708323754,0.205954685277372,0.149510970067475,1.02702900659004,"phase_017_subj_8"
"389",389,-0.529620919517994,-0.387061684145314,-1.62029947269686,-0.86029304910522,0.0869061050061218,-0.140526762735161,"phase_017_subj_82"
"390",390,-0.535111515945442,0.166711534511478,0.218088270524208,-0.253703107754865,-1.07457442714331,2.31709017989394,"phase_017_subj_84"
"391",391,0.354501363080501,-0.182509282770457,-0.57145558067803,0.591545159858074,1.75292411710057,-2.37356990096364,"phase_017_subj_86"
"392",392,0.151733125895025,0.137212258344476,-1.15760466911926,0.388808231408002,-0.542207642385848,1.49895151357864,"phase_017_subj_87"
"393",393,0.130525566929205,-0.274785853591257,0.254981878518222,0.337781424833897,-0.672298653632657,-0.12307829902602,"phase_017_subj_89"
"394",394,-0.164946688781708,0.527458155168227,-0.945006306260286,0.489045685150874,-1.0564212567746,-0.0532568554177473,"phase_017_subj_90"
"395",395,-0.517485292086015,-0.371336187330673,-1.26287264207068,0.577578629816476,1.48874118688395,-1.32124951236792,"phase_017_subj_91"
"396",396,1.08656084888826,-0.00426906811510381,-0.120020716147314,0.582060004625569,-1.25073578530276,-0.532107943907625,"phase_017_subj_93"
"397",397,0.544645265141216,0.160889559370629,0.349146938980986,0.358661870099973,-0.138398326077724,0.136963036968979,"phase_017_subj_94"
"398",398,1.11274464546494,0.243513201121345,2.07732920411081,0.774485677528809,-0.224035964285446,-0.874385508725301,"phase_017_subj_95"
"399",399,-0.886884767727897,-0.285422983042423,-0.375615684860608,1.13017540483075,1.23317026814818,-2.57227459551698,"phase_017_subj_97"
"400",400,1.44677779570899,-0.425231610296031,0.521021347165005,-0.239446720317718,-0.197983539386849,2.06348541132729,"phase_017_subj_99"
"401",401,-0.764639990349606,-0.213735514222968,-1.74193269342831,1.20390931813602,0.787190957283822,0.0130704168501298,"phase_018_subj_101"
"402",402,0.571572578856532,-0.109175562626772,0.437067349077831,-0.158865834715891,-1.90420145162944,1.88522298206679,"phase_018_subj_103"
"403",403,0.952580831254704,-0.0764163843248154,0.281186509183961,0.306168184108627,-1.22095617643185,-1.72625068283262,"phase_018_subj_104"
"404",404,-0.201591992701869,0.176264287828307,-0.0703734602152778,0.246676527076807,-2.40786346900482,0.999553631068996,"phase_018_subj_11"
"405",405,1.00905905703671,0.0334217164368646,0.292318037297795,0.454692185945847,0.44304653634968,0.73928555373802,"phase_018_subj_13"
"406",406,-1.60843546032109,0.253385482853875,-0.815441304317294,0.680545489154859,-1.18524514633061,0.419355256338348,"phase_018_subj_15"
