"","subj_idx","friend_name","IAT","stimulus","condition","task_id","word","screen_id","rt","RT","response","correct","version_attrib","version_target","version_attrib2","version_target2"
"3728",728341831389020160,"李",14,"<p style=""color:white; font-size: 35px;"">正直</p>","positive","moral","正直","4","390",390,"i","true",NA,NA,NA,NA
"3729",728341831389020160,"李",14,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人</p>","other","moral","别人","4","724",724,"e","true",NA,NA,NA,NA
"3730",728341831389020160,"李",14,"<p style=""color:white; font-size: 35px;"">缺德</p>","negative","moral","缺德","4","565",565,"e","true",NA,NA,NA,NA
"3731",728341831389020160,"李",14,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我的</p>","self","moral","我的","4","724",1215.86046511628,"e","false",NA,NA,NA,NA
"3732",728341831389020160,"李",14,"<p style=""color:white; font-size: 35px;"">君子</p>","positive","moral","君子","4","540",540,"i","true",NA,NA,NA,NA
"3733",728341831389020160,"李",14,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人的</p>","self","moral","本人的","4","583",583,"i","true",NA,NA,NA,NA
"3734",728341831389020160,"李",14,"<p style=""color:white; font-size: 35px;"">高尚</p>","positive","moral","高尚","4","350",350,"i","true",NA,NA,NA,NA
"3735",728341831389020160,"李",14,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人</p>","other","moral","他人","4","580",580,"e","true",NA,NA,NA,NA
"3736",728341831389020160,"李",14,"<p style=""color:white; font-size: 35px;"">卑鄙</p>","negative","moral","卑鄙","4","422",422,"e","true",NA,NA,NA,NA
"3737",728341831389020160,"李",14,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我的</p>","self","moral","我的","4","386",1215.86046511628,"e","false",NA,NA,NA,NA
"3738",728341831389020160,"李",14,"<p style=""color:white; font-size: 35px;"">高尚</p>","positive","moral","高尚","4","299",299,"i","true",NA,NA,NA,NA
"3739",728341831389020160,"李",14,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他</p>","other","moral","他","4","729",729,"e","true",NA,NA,NA,NA
"3740",728341831389020160,"李",14,"<p style=""color:white; font-size: 35px;"">不仁</p>","negative","moral","不仁","4","545",545,"e","true",NA,NA,NA,NA
"3741",728341831389020160,"李",14,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人的</p>","other","moral","他人的","4","719",1215.86046511628,"i","false",NA,NA,NA,NA
"3742",728341831389020160,"李",14,"<p style=""color:white; font-size: 35px;"">不孝</p>","negative","moral","不孝","4","611",611,"e","true",NA,NA,NA,NA
"3743",728341831389020160,"李",14,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人</p>","self","moral","本人","4","532",532,"i","true",NA,NA,NA,NA
"3744",728341831389020160,"李",14,"<p style=""color:white; font-size: 35px;"">正直</p>","positive","moral","正直","4","412",412,"i","true",NA,NA,NA,NA
"3745",728341831389020160,"李",14,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人的</p>","self","moral","本人的","4","560",560,"i","true",NA,NA,NA,NA
"3746",728341831389020160,"李",14,"<p style=""color:white; font-size: 35px;"">卑鄙</p>","negative","moral","卑鄙","4","650",650,"e","true",NA,NA,NA,NA
"3747",728341831389020160,"李",14,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他的</p>","other","moral","他的","4","520",520,"e","true",NA,NA,NA,NA
"3748",728341831389020160,"李",14,"<p style=""color:white; font-size: 35px;"">诚信</p>","positive","moral","诚信","4","552",1215.86046511628,"e","false",NA,NA,NA,NA
"3749",728341831389020160,"李",14,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己的</p>","self","moral","自己的","4","406",406,"i","true",NA,NA,NA,NA
"3750",728341831389020160,"李",14,"<p style=""color:white; font-size: 35px;"">不孝</p>","negative","moral","不孝","4","872",872,"e","true",NA,NA,NA,NA
"3751",728341831389020160,"李",14,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人</p>","other","moral","别人","4","882",882,"e","true",NA,NA,NA,NA
"3752",728341831389020160,"李",14,"<p style=""color:white; font-size: 35px;"">君子</p>","positive","moral","君子","4","670",670,"i","true",NA,NA,NA,NA
"3753",728341831389020160,"李",14,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他的</p>","other","moral","他的","4","740",740,"e","true",NA,NA,NA,NA
"3754",728341831389020160,"李",14,"<p style=""color:white; font-size: 35px;"">黑心</p>","negative","moral","黑心","4","660",660,"e","true",NA,NA,NA,NA
"3755",728341831389020160,"李",14,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我</p>","self","moral","我","4","596",596,"i","true",NA,NA,NA,NA
"3756",728341831389020160,"李",14,"<p style=""color:white; font-size: 35px;"">善良</p>","positive","moral","善良","4","430",430,"i","true",NA,NA,NA,NA
"3757",728341831389020160,"李",14,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我</p>","self","moral","我","4","384",384,"i","true",NA,NA,NA,NA
"3758",728341831389020160,"李",14,"<p style=""color:white; font-size: 35px;"">廉正</p>","positive","moral","廉正","4","542",542,"i","true",NA,NA,NA,NA
"3759",728341831389020160,"李",14,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人的</p>","other","moral","别人的","4","632",632,"e","true",NA,NA,NA,NA
"3760",728341831389020160,"李",14,"<p style=""color:white; font-size: 35px;"">缺德</p>","negative","moral","缺德","4","469",469,"e","true",NA,NA,NA,NA
"3761",728341831389020160,"李",14,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己的</p>","self","moral","自己的","4","511",511,"i","true",NA,NA,NA,NA
"3762",728341831389020160,"李",14,"<p style=""color:white; font-size: 35px;"">善良</p>","positive","moral","善良","4","421",421,"i","true",NA,NA,NA,NA
"3763",728341831389020160,"李",14,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他</p>","other","moral","他","4","704",704,"e","true",NA,NA,NA,NA
"3764",728341831389020160,"李",14,"<p style=""color:white; font-size: 35px;"">黑心</p>","negative","moral","黑心","4","472",472,"e","true",NA,NA,NA,NA
"3765",728341831389020160,"李",15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我</p>","self","moral","我","5","1134",1134,"e","true",NA,NA,NA,NA
"3766",728341831389020160,"李",15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人</p>","self","moral","本人","5","536",536,"e","true",NA,NA,NA,NA
"3767",728341831389020160,"李",15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人的</p>","other","moral","别人的","5","481",481,"e","false",NA,NA,NA,NA
"3768",728341831389020160,"李",15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人</p>","other","moral","他人","5","376",376,"i","true",NA,NA,NA,NA
"3769",728341831389020160,"李",15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我的</p>","self","moral","我的","5","570",570,"e","true",NA,NA,NA,NA
"3770",728341831389020160,"李",15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人的</p>","self","moral","本人的","5","563",563,"e","true",NA,NA,NA,NA
"3771",728341831389020160,"李",15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我的</p>","self","moral","我的","5","361",361,"e","true",NA,NA,NA,NA
"3772",728341831389020160,"李",15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人</p>","other","moral","别人","5","314",314,"e","false",NA,NA,NA,NA
"3773",728341831389020160,"李",15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他</p>","other","moral","他","5","337",337,"i","true",NA,NA,NA,NA
"3774",728341831389020160,"李",15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己的</p>","self","moral","自己的","5","418",418,"i","false",NA,NA,NA,NA
"3775",728341831389020160,"李",15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他的</p>","other","moral","他的","5","759",759,"i","true",NA,NA,NA,NA
"3776",728341831389020160,"李",15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己</p>","self","moral","自己","5","757",757,"e","true",NA,NA,NA,NA
"3777",728341831389020160,"李",15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人</p>","other","moral","别人","5","759",759,"i","true",NA,NA,NA,NA
"3778",728341831389020160,"李",15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人的</p>","other","moral","他人的","5","878",878,"i","true",NA,NA,NA,NA
"3779",728341831389020160,"李",15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他</p>","other","moral","他","5","438",438,"i","true",NA,NA,NA,NA
"3780",728341831389020160,"李",15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己的</p>","self","moral","自己的","5","784",784,"e","true",NA,NA,NA,NA
"3781",728341831389020160,"李",15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己</p>","self","moral","自己","5","707",707,"e","true",NA,NA,NA,NA
"3782",728341831389020160,"李",15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我</p>","self","moral","我","5","1447",1447,"e","true",NA,NA,NA,NA
"3783",728341831389020160,"李",15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他的</p>","other","moral","他的","5","562",562,"i","true",NA,NA,NA,NA
"3784",728341831389020160,"李",15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人的</p>","other","moral","他人的","5","421",421,"i","true",NA,NA,NA,NA
"3785",728341831389020160,"李",15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人的</p>","self","moral","本人的","5","657",657,"e","true",NA,NA,NA,NA
"3786",728341831389020160,"李",15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人</p>","other","moral","他人","5","647",647,"i","true",NA,NA,NA,NA
"3787",728341831389020160,"李",15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人</p>","self","moral","本人","5","693",693,"e","true",NA,NA,NA,NA
"3788",728341831389020160,"李",15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人的</p>","other","moral","别人的","5","3169",3169,"i","true",NA,NA,NA,NA
"3789",728341831389020160,"李",16,"<p style=""color:white; font-size: 35px;"">不仁</p>","negative","moral","不仁","6","2906",2906,"e","true",NA,NA,NA,NA
"3790",728341831389020160,"李",16,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人的</p>","self","moral","本人的","6","860",860,"e","true",NA,NA,NA,NA
"3791",728341831389020160,"李",16,"<p style=""color:white; font-size: 35px;"">善良</p>","positive","moral","善良","6","503",1626.22222222222,"e","false",NA,NA,NA,NA
"3792",728341831389020160,"李",16,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人的</p>","other","moral","别人的","6","1108",1108,"i","true",NA,NA,NA,NA
"3793",728341831389020160,"李",16,"<p style=""color:white; font-size: 35px;"">廉正</p>","positive","moral","廉正","6","488",488,"i","true",NA,NA,NA,NA
"3794",728341831389020160,"李",16,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我的</p>","self","moral","我的","6","912",912,"e","true",NA,NA,NA,NA
"3795",728341831389020160,"李",16,"<p style=""color:white; font-size: 35px;"">缺德</p>","negative","moral","缺德","6","491",491,"e","true",NA,NA,NA,NA
"3796",728341831389020160,"李",16,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人的</p>","other","moral","他人的","6","1244",1244,"i","true",NA,NA,NA,NA
"3797",728341831389020160,"李",16,"<p style=""color:white; font-size: 35px;"">卑鄙</p>","negative","moral","卑鄙","6","406",1626.22222222222,"i","false",NA,NA,NA,NA
"3798",728341831389020160,"李",16,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人</p>","self","moral","本人","6","1092",1626.22222222222,"i","false",NA,NA,NA,NA
"3799",728341831389020160,"李",16,"<p style=""color:white; font-size: 35px;"">正直</p>","positive","moral","正直","6","635",1626.22222222222,"e","false",NA,NA,NA,NA
"3800",728341831389020160,"李",16,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人</p>","other","moral","别人","6","1551",1551,"i","true",NA,NA,NA,NA
"3801",728341831389020160,"李",16,"<p style=""color:white; font-size: 35px;"">不孝</p>","negative","moral","不孝","6","811",811,"e","true",NA,NA,NA,NA
"3802",728341831389020160,"李",16,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他</p>","other","moral","他","6","796",796,"i","true",NA,NA,NA,NA
"3803",728341831389020160,"李",16,"<p style=""color:white; font-size: 35px;"">诚信</p>","positive","moral","诚信","6","2197",2197,"i","true",NA,NA,NA,NA
"3804",728341831389020160,"李",16,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己</p>","self","moral","自己","6","567",1626.22222222222,"i","false",NA,NA,NA,NA
"3805",728341831389020160,"李",16,"<p style=""color:white; font-size: 35px;"">黑心</p>","negative","moral","黑心","6","869",869,"e","true",NA,NA,NA,NA
"3806",728341831389020160,"李",16,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我</p>","self","moral","我","6","538",538,"e","true",NA,NA,NA,NA
"3807",728341831389020160,"李",16,"<p style=""color:white; font-size: 35px;"">高尚</p>","positive","moral","高尚","6","607",1626.22222222222,"e","false",NA,NA,NA,NA
"3808",728341831389020160,"李",16,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他的</p>","other","moral","他的","6","1653",1653,"i","true",NA,NA,NA,NA
"3809",728341831389020160,"李",16,"<p style=""color:white; font-size: 35px;"">君子</p>","positive","moral","君子","6","485",485,"i","true",NA,NA,NA,NA
"3810",728341831389020160,"李",16,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人</p>","other","moral","他人","6","368",368,"i","true",NA,NA,NA,NA
"3811",728341831389020160,"李",16,"<p style=""color:white; font-size: 35px;"">小人</p>","negative","moral","小人","6","714",714,"e","true",NA,NA,NA,NA
"3812",728341831389020160,"李",16,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己的</p>","self","moral","自己的","6","481",481,"e","true",NA,NA,NA,NA
"3813",728341831389020160,"李",17,"<p style=""color:white; font-size: 35px;"">廉正</p>","positive","moral","廉正","7","1315",1315,"i","true",NA,NA,NA,NA
"3814",728341831389020160,"李",17,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我</p>","self","moral","我","7","864",1520.58333333333,"i","false",NA,NA,NA,NA
"3815",728341831389020160,"李",17,"<p style=""color:white; font-size: 35px;"">缺德</p>","negative","moral","缺德","7","581",581,"e","true",NA,NA,NA,NA
"3816",728341831389020160,"李",17,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人的</p>","other","moral","别人的","7","1683",1683,"i","true",NA,NA,NA,NA
"3817",728341831389020160,"李",17,"<p style=""color:white; font-size: 35px;"">诚信</p>","positive","moral","诚信","7","418",418,"i","true",NA,NA,NA,NA
"3818",728341831389020160,"李",17,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人的</p>","self","moral","本人的","7","491",1520.58333333333,"i","false",NA,NA,NA,NA
"3819",728341831389020160,"李",17,"<p style=""color:white; font-size: 35px;"">缺德</p>","negative","moral","缺德","7","560",560,"e","true",NA,NA,NA,NA
"3820",728341831389020160,"李",17,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他</p>","other","moral","他","7","905",905,"i","true",NA,NA,NA,NA
"3821",728341831389020160,"李",17,"<p style=""color:white; font-size: 35px;"">不孝</p>","negative","moral","不孝","7","611",1520.58333333333,"i","false",NA,NA,NA,NA
"3822",728341831389020160,"李",17,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人</p>","self","moral","本人","7","2046",2046,"e","true",NA,NA,NA,NA
"3823",728341831389020160,"李",17,"<p style=""color:white; font-size: 35px;"">诚信</p>","positive","moral","诚信","7","819",819,"i","true",NA,NA,NA,NA
"3824",728341831389020160,"李",17,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人</p>","other","moral","别人","7","1196",1520.58333333333,"e","false",NA,NA,NA,NA
"3825",728341831389020160,"李",17,"<p style=""color:white; font-size: 35px;"">廉正</p>","positive","moral","廉正","7","569",569,"i","true",NA,NA,NA,NA
"3826",728341831389020160,"李",17,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人</p>","other","moral","他人","7","1033",1033,"i","true",NA,NA,NA,NA
"3827",728341831389020160,"李",17,"<p style=""color:white; font-size: 35px;"">卑鄙</p>","negative","moral","卑鄙","7","645",1520.58333333333,"i","false",NA,NA,NA,NA
"3828",728341831389020160,"李",17,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我的</p>","self","moral","我的","7","3052",1520.58333333333,"i","false",NA,NA,NA,NA
"3829",728341831389020160,"李",17,"<p style=""color:white; font-size: 35px;"">卑鄙</p>","negative","moral","卑鄙","7","1979",1979,"e","true",NA,NA,NA,NA
"3830",728341831389020160,"李",17,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他的</p>","other","moral","他的","7","884",884,"i","true",NA,NA,NA,NA
"3831",728341831389020160,"李",17,"<p style=""color:white; font-size: 35px;"">高尚</p>","positive","moral","高尚","7","600",600,"i","true",NA,NA,NA,NA
"3832",728341831389020160,"李",17,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己</p>","self","moral","自己","7","701",701,"e","true",NA,NA,NA,NA
"3833",728341831389020160,"李",17,"<p style=""color:white; font-size: 35px;"">君子</p>","positive","moral","君子","7","701",701,"i","true",NA,NA,NA,NA
"3834",728341831389020160,"李",17,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人的</p>","other","moral","别人的","7","2619",2619,"i","true",NA,NA,NA,NA
"3835",728341831389020160,"李",17,"<p style=""color:white; font-size: 35px;"">不孝</p>","negative","moral","不孝","7","546",1520.58333333333,"i","false",NA,NA,NA,NA
"3836",728341831389020160,"李",17,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己</p>","self","moral","自己","7","1543",1520.58333333333,"i","false",NA,NA,NA,NA
"3837",728341831389020160,"李",17,"<p style=""color:white; font-size: 35px;"">善良</p>","positive","moral","善良","7","1847",1520.58333333333,"e","false",NA,NA,NA,NA
"3838",728341831389020160,"李",17,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我的</p>","self","moral","我的","7","890",890,"e","true",NA,NA,NA,NA
"3839",728341831389020160,"李",17,"<p style=""color:white; font-size: 35px;"">小人</p>","negative","moral","小人","7","626",626,"e","true",NA,NA,NA,NA
"3840",728341831389020160,"李",17,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他</p>","other","moral","他","7","600",600,"i","true",NA,NA,NA,NA
"3841",728341831389020160,"李",17,"<p style=""color:white; font-size: 35px;"">小人</p>","negative","moral","小人","7","707",707,"e","true",NA,NA,NA,NA
"3842",728341831389020160,"李",17,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己的</p>","self","moral","自己的","7","1148",1148,"e","true",NA,NA,NA,NA
"3843",728341831389020160,"李",17,"<p style=""color:white; font-size: 35px;"">善良</p>","positive","moral","善良","7","961",961,"i","true",NA,NA,NA,NA
"3844",728341831389020160,"李",17,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人</p>","other","moral","别人","7","768",768,"i","true",NA,NA,NA,NA
"3845",728341831389020160,"李",17,"<p style=""color:white; font-size: 35px;"">君子</p>","positive","moral","君子","7","538",538,"i","true",NA,NA,NA,NA
"3846",728341831389020160,"李",17,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人的</p>","other","moral","他人的","7","570",570,"i","true",NA,NA,NA,NA
"3847",728341831389020160,"李",17,"<p style=""color:white; font-size: 35px;"">黑心</p>","negative","moral","黑心","7","866",866,"e","true",NA,NA,NA,NA
"3848",728341831389020160,"李",17,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己的</p>","self","moral","自己的","7","588",588,"e","true",NA,NA,NA,NA
"3849",728341831389020160,"李",17,"<p style=""color:white; font-size: 35px;"">不仁</p>","negative","moral","不仁","7","515",515,"e","true",NA,NA,NA,NA
"3850",728341831389020160,"李",17,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我</p>","self","moral","我","7","455",455,"e","true",NA,NA,NA,NA
"3851",728341831389020160,"李",17,"<p style=""color:white; font-size: 35px;"">正直</p>","positive","moral","正直","7","1330",1330,"i","true",NA,NA,NA,NA
"3852",728341831389020160,"李",17,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人</p>","other","moral","他人","7","539",539,"i","true",NA,NA,NA,NA
"3853",728341831389020160,"李",17,"<p style=""color:white; font-size: 35px;"">黑心</p>","negative","moral","黑心","7","1348",1348,"e","true",NA,NA,NA,NA
"3854",728341831389020160,"李",17,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他的</p>","other","moral","他的","7","746",746,"i","true",NA,NA,NA,NA
"3855",728341831389020160,"李",17,"<p style=""color:white; font-size: 35px;"">正直</p>","positive","moral","正直","7","1547",1547,"i","true",NA,NA,NA,NA
"3856",728341831389020160,"李",17,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人的</p>","self","moral","本人的","7","786",1520.58333333333,"i","false",NA,NA,NA,NA
"3857",728341831389020160,"李",17,"<p style=""color:white; font-size: 35px;"">高尚</p>","positive","moral","高尚","7","459",1520.58333333333,"e","false",NA,NA,NA,NA
"3858",728341831389020160,"李",17,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人的</p>","other","moral","他人的","7","345",345,"i","true",NA,NA,NA,NA
"3859",728341831389020160,"李",17,"<p style=""color:white; font-size: 35px;"">不仁</p>","negative","moral","不仁","7","428",1520.58333333333,"i","false",NA,NA,NA,NA
"3860",728341831389020160,"李",17,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人</p>","self","moral","本人","7","641",641,"e","true",NA,NA,NA,NA
"3861",732226150302224384,"李",NA,"
    <h3>词语分类任务</h3>
    <p>在接下来的任务中，你需要对一系列词语进行分类。<p/>
    请先熟悉这些词语，这有利于你完成接下来的任务。</p>
    <table align=""center"" border=1 cellpadding=3 cellspacing=0>
    <tr> <th>类别</th> <th>词语</th> </tr>
    <tr> <td>&emsp;积极&emsp;</td> <td>&emsp;高尚、诚信、善良、君子、廉正、正直&emsp;</td> </tr>
    <tr> <td>&emsp;消极&emsp;</td> <td>&emsp;缺德、卑鄙、不孝、不仁、小人、黑心&emsp;</td> </tr>
    <tr> <td>&emsp;自我&emsp;</td> <td>&emsp;我、我的、自己、自己的、本人、本人的&emsp;</td> </tr>
    <tr> <td>&emsp;他人&emsp;</td> <td>&emsp;他、他的、别人、别人的、他人、他人的&emsp;</td> </tr>
    </table><br/>","","","","","54666",NA,"0","",NA,NA,1,2
"3862",732226150302224384,"李",11,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人</p>","self","moral","本人","1","1900",1900,"i","true",NA,NA,NA,NA
"3863",732226150302224384,"李",11,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人的</p>","self","moral","本人的","1","906",906,"i","true",NA,NA,NA,NA
"3864",732226150302224384,"李",11,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人的</p>","other","moral","他人的","1","590",590,"e","true",NA,NA,NA,NA
"3865",732226150302224384,"李",11,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己</p>","self","moral","自己","1","643",643,"i","true",NA,NA,NA,NA
"3866",732226150302224384,"李",11,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我</p>","self","moral","我","1","630",630,"i","true",NA,NA,NA,NA
"3867",732226150302224384,"李",11,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己的</p>","self","moral","自己的","1","819",819,"i","true",NA,NA,NA,NA
"3868",732226150302224384,"李",11,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人</p>","other","moral","他人","1","634",634,"e","true",NA,NA,NA,NA
"3869",732226150302224384,"李",11,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他</p>","other","moral","他","1","741",741,"e","true",NA,NA,NA,NA
"3870",732226150302224384,"李",11,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人的</p>","other","moral","别人的","1","677",677,"e","true",NA,NA,NA,NA
"3871",732226150302224384,"李",11,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我的</p>","self","moral","我的","1","607",607,"i","true",NA,NA,NA,NA
"3872",732226150302224384,"李",11,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他的</p>","other","moral","他的","1","604",604,"e","true",NA,NA,NA,NA
"3873",732226150302224384,"李",11,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人</p>","other","moral","别人","1","1490",1490,"e","true",NA,NA,NA,NA
"3874",732226150302224384,"李",12,"<p style=""color:white; font-size: 35px;"">小人</p>","negative","moral","小人","2","1528",1528,"i","true",NA,NA,NA,NA
"3875",732226150302224384,"李",12,"<p style=""color:white; font-size: 35px;"">善良</p>","positive","moral","善良","2","580",580,"e","true",NA,NA,NA,NA
"3876",732226150302224384,"李",12,"<p style=""color:white; font-size: 35px;"">诚信</p>","positive","moral","诚信","2","504",504,"e","true",NA,NA,NA,NA
"3877",732226150302224384,"李",12,"<p style=""color:white; font-size: 35px;"">不仁</p>","negative","moral","不仁","2","522",522,"i","true",NA,NA,NA,NA
"3878",732226150302224384,"李",12,"<p style=""color:white; font-size: 35px;"">缺德</p>","negative","moral","缺德","2","608",608,"i","true",NA,NA,NA,NA
"3879",732226150302224384,"李",12,"<p style=""color:white; font-size: 35px;"">君子</p>","positive","moral","君子","2","499",499,"e","true",NA,NA,NA,NA
"3880",732226150302224384,"李",12,"<p style=""color:white; font-size: 35px;"">高尚</p>","positive","moral","高尚","2","543",543,"e","true",NA,NA,NA,NA
"3881",732226150302224384,"李",12,"<p style=""color:white; font-size: 35px;"">正直</p>","positive","moral","正直","2","733",733,"e","true",NA,NA,NA,NA
"3882",732226150302224384,"李",12,"<p style=""color:white; font-size: 35px;"">不孝</p>","negative","moral","不孝","2","519",519,"i","true",NA,NA,NA,NA
"3883",732226150302224384,"李",12,"<p style=""color:white; font-size: 35px;"">黑心</p>","negative","moral","黑心","2","757",757,"i","true",NA,NA,NA,NA
"3884",732226150302224384,"李",12,"<p style=""color:white; font-size: 35px;"">卑鄙</p>","negative","moral","卑鄙","2","565",565,"i","true",NA,NA,NA,NA
"3885",732226150302224384,"李",12,"<p style=""color:white; font-size: 35px;"">廉正</p>","positive","moral","廉正","2","643",643,"e","true",NA,NA,NA,NA
"3886",732226150302224384,"李",13,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我的</p>","self","moral","我的","3","3458",3458,"i","true",NA,NA,NA,NA
"3887",732226150302224384,"李",13,"<p style=""color:white; font-size: 35px;"">不仁</p>","negative","moral","不仁","3","2754",2754,"i","true",NA,NA,NA,NA
"3888",732226150302224384,"李",13,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人的</p>","other","moral","别人的","3","763",763,"e","true",NA,NA,NA,NA
"3889",732226150302224384,"李",13,"<p style=""color:white; font-size: 35px;"">诚信</p>","positive","moral","诚信","3","609",609,"e","true",NA,NA,NA,NA
"3890",732226150302224384,"李",13,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人</p>","self","moral","本人","3","1994",1994,"i","true",NA,NA,NA,NA
"3891",732226150302224384,"李",13,"<p style=""color:white; font-size: 35px;"">君子</p>","positive","moral","君子","3","1044",1044,"e","true",NA,NA,NA,NA
"3892",732226150302224384,"李",13,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人的</p>","other","moral","他人的","3","1895",1895,"e","true",NA,NA,NA,NA
"3893",732226150302224384,"李",13,"<p style=""color:white; font-size: 35px;"">黑心</p>","negative","moral","黑心","3","990",990,"i","true",NA,NA,NA,NA
"3894",732226150302224384,"李",13,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己的</p>","self","moral","自己的","3","906",906,"i","true",NA,NA,NA,NA
