"","selfclarity_1","selfclarity_2","selfclarity_3","selfclarity_4","selfclarity_5","selfclarity_6","selfclarity_7","selfclarity_8","selfclarity_9","selfclarity_10","selfclarity_11","selfclarity_12","LOT_1","LOT_2","LOT_3","LOT_4","LOT_5","LOT_6","IPC_1","IPC_2","IPC_3","IPC_4","IPC_5","IPC_6","IPC_7","IPC_8","ses_1","ses_2","ses_3","ses_4","ses_5","ses_6","ses_7","ses_8","ses_9","ses_10","coreself_1","coreself_2","coreself_3","coreself_4","coreself_5","coreself_6","coreself_7","coreself_8","coreself_9","coreself_10","NPI1","NPI2","NPI3","NPI4","NPI5","NPI6","NPI7","NPI8","NPI9","NPI10","NPI11","NPI12","NPI13","NPI14","NPI15","hsns_1","hsns_2","hsns_3","hsns_4","hsns_5","hsns_6","hsns_7","hsns_8","hsns_9","hsns_10","MorIden_1","MorIden_2","MorIden_3","MorIden_4","MorIden_5","MorIden_6","MorIden_7","MorIden_8","MorIden_9","MorIden_10","moralSeImag_1","moralSeImag_2","moralSeImag_3","moralSeImag_4","moralSeImag_5","moralSeImag_6","moralSeImag_7","moralSeImag_8","moralSeImag_9","sde_1","sde_2","sde_3","sde_4","sde_5","sde_6","sde_7","sde_8","sde_9","sde_10","sde_11","sde_12","sde_13","sde_14","sde_15","sde_16","sde_17","sde_18","sde_19","sde_20","IM_1","IM_2","IM_3","IM_4","IM_5","IM_6","IM_7","IM_8","IM_9","IM_10","IM_11","IM_12","IM_13","IM_14","IM_15","IM_16","IM_17","IM_18","IM_19","IM_20","Ability","Attraction","Wealth","Social","Moral","ability_ALT_rt","moral_ALT_rt","ability_ALT_d","moral_ALT_d","ability_IAT","moral_IAT","ability_SRET_EW","moral_SRET_EW","ability_SRET_rt","moral_SRET_rt","ability_SRET_RJ1_d","moral_SRET_RJ1_d","ability_SRET_RJ2_d","moral_SRET_RJ2_d"
"MorIden_2",47.9123861291106,54.1936716705681,52.854752041245,44.6136810864581,44.3231220953819,40.1023594621942,43.1878720509431,53.5762758713292,51.0463284673962,38.3264162088574,37.8076587287792,43.6403022068695,23.2473227344008,43.7848738101138,40.5787699344144,17.7624719805054,15.4364996332335,18.4313494741281,26.3996706862678,30.2925885363956,34.8852081444658,30.9754286198786,38.5797669874683,28.4673645933789,22.501214100606,27.6362711038155,25.4997065867504,33.1672500898259,39.4000242875872,31.153871634999,42.7609464701852,30.3792522733556,40.2022770672959,47.1118015566849,40.9338534264629,40.3546479110282,34.7103837754983,41.6530768613985,47.5119616751017,36.8038472880887,49.0713185307866,38.8580483088443,47.3330307472047,50.4483542005763,32.0971638385264,47.6046291967084,38.5778472458083,49.0951747705922,45.9754889962575,50.3781729045256,43.5205463755273,37.0511642046814,43.4040910897621,50.6525399989106,25.6102184598058,47.0981076498875,50.6771895017885,65.9573256326857,49.1342743223766,30.9284789264958,48.2811459273142,20.5588256249103,44.822432252389,51.3363227243882,33.822940861888,43.1983088912152,49.8333746720635,58.2622462133329,52.1275762454145,35.8950620359348,20.8789305388333,10.6912231506199,0,16.2185135135537,10.0297347290545,2.77612099998985,19.8967274287491,17.1490864459407,22.666436392779,9.89604933258213,21.8758398568953,45.8469643580158,49.9538616446684,46.3600123221909,50.5818397558267,51.1791948520976,53.5836645395188,44.4061621971487,42.3515447642153,46.7506104332582,31.7937177322125,51.1202469759871,42.3526515028781,43.4975049844334,30.9617871952981,48.5579666444212,39.0906901379912,35.6835346570106,33.256956979146,49.5192693862223,40.2854509091242,45.321521215203,29.2423528614802,54.7508625399713,44.6775126608689,25.4692266898583,38.3087330947081,45.2416305291461,42.8612498632669,36.6393994081568,38.5658538322078,34.7385582739055,37.1543272788575,35.265157103637,45.7858671657746,25.9265700747426,39.9846235934957,20.2812259773829,39.9458246231603,19.5682979932967,38.0357707630142,37.8514683196191,48.828847021015,39.6102001634547,32.1239648232839,31.6533588696801,39.0285427215894,28.8737252598059,37.8173490241407,32.2677297497529,33.7890073046694,36.502626635314,40.139716601478,36.8980595828631,27.853565976072,46.1359735359911,57.3424463090656,44.3622716570496,56.5736369349549,56.2046649527161,59.5373206041087,38.4995903314644,40.9355698596829,71.0647627930955,72.8552862354273,81.6687160624252,130.088288788532,58.0845158010762,55.17551074088
"MorIden_3",41.0106826648815,50.5028884620732,51.7281995267033,43.4871285719164,39.1591893076959,33.2006559979652,42.0613195364014,47.5230319198733,49.1621528288213,37.1998636943157,32.6437259410931,38.4763694191834,16.3456192701717,47.6652655799937,35.4148371467284,10.8607685162763,8.53479616900449,13.267416686442,21.2357378985817,25.1286557487095,36.265832613796,30.8389025801117,33.4158341997823,28.3308385536119,22.3646880608391,23.2461451917754,20.3357737990643,31.7458053901658,32.9872767707213,25.989938847313,35.8592430059561,25.2153194856695,35.0383442796099,45.801939189246,34.0321499622338,35.1907151233421,29.5464509878122,36.4891440737125,42.3480288874156,33.3629783383454,43.9073857431006,33.6941155211582,40.4313272829756,45.2844214128902,26.9332310508404,41.1918816798425,49.2441187593824,47.9686222560505,43.5695920236703,50.2105276998282,42.3939938609856,35.9246116901397,38.240158302076,45.4886072112245,24.4836659452641,45.9715551353458,49.5506369872468,64.830773118144,43.9703415346905,41.5947504400699,45.5297478542495,15.3948928372242,39.658499464703,46.1723899367022,43.3214346650256,38.8575533064672,44.516245556572,52.9451170978414,48.8287654794653,34.4386288865697,19.7523780242916,5.52729036293383,16.2185135135537,0,19.0360829732408,13.4423925135639,30.5629989423232,27.8153579595147,33.332707906353,20.5623208461562,32.5421113704693,49.7384924138477,46.8806573939032,41.1960795345048,45.4179069681407,51.8139343935808,48.4197317518328,43.5401276820667,37.1876119765292,41.5866776455721,35.9601683073747,40.8863537294502,40.896218353513,39.2876227053479,25.797854407612,43.3940338567351,35.7918793720419,30.7747070221824,28.0930241914599,44.3553365985362,42.7252624544771,40.157588427517,24.333525226652,49.5869297522852,41.6714025889628,40.2369804999585,42.4751836698702,40.07769774146,41.4048167139018,31.4754666204708,33.4019210445217,37.1783698192584,35.4273820362799,33.8783255007039,40.6219343780886,20.7626372870566,40.6491032804474,30.9474974909569,34.7818918354743,14.4043652056106,32.8718379753282,32.687535531933,43.6649142333289,34.4462673757686,26.9600320355978,26.4894260819941,33.8646099339034,23.7097924721198,32.6534162364546,33.0271984713316,28.6250745169834,31.3386938476279,34.9757838137919,31.734126795177,22.689633188386,49.9832932434582,58.1771663119203,51.7569951223997,59.9312965473326,51.0407321650301,54.3733878164227,28.2656970849276,26.4200916201061,61.9479286706767,63.7384521130084,72.5518819400064,119.854395541995,48.9676816786574,49.4097510138114
"MorIden_4",51.8978700523686,58.3328664835105,51.9104947418606,43.6694237870737,49.2680222542834,46.8249095400042,42.2436147515587,55.3530099413106,55.9912286262977,37.3821589094729,42.7525588876807,47.3771168532811,29.6533419034819,47.3586088669204,45.5236700933159,27.7922067095599,25.466234362288,23.3762496330296,31.3445708451693,35.2374886952971,41.3472588124644,35.9203287787801,43.5246671463698,33.4122647522803,27.4461142595075,32.581171262717,30.4446067456519,38.1121502487274,44.3449244464887,36.0987717939005,51.2384933174126,35.3241524322571,45.1471772261974,52.0567017155863,48.3173292187293,45.2995480699297,39.6552839343998,46.5979770203,52.4568618340032,41.7487474469902,54.0162186896881,43.8029484677458,54.5876148090223,55.3932543594778,37.0420639974279,52.5495293556099,43.5227474047098,43.4339561689586,50.920389155159,49.7773389949613,44.3833074220831,37.9139252512373,48.3489912486636,55.5974401578121,30.5551186187073,41.4368890482539,51.5399505483443,66.8200866792416,54.079174481278,35.8733790853973,53.2260460862157,25.5037257838118,47.5145796560389,49.7038649702144,24.2853516917848,33.660719721112,48.7158216658835,57.1446932071529,55.3477250730405,40.8399621948363,25.8238306977348,15.6361233095214,10.0297347290545,19.0360829732408,0,7.72102115889132,24.8416275876506,22.0939866048422,27.6113365516805,14.8409494914836,26.8207400157967,50.7918645169173,54.8987618035699,51.3049124810924,55.5267399147282,56.1240950109991,58.5285646984203,49.3510623560501,47.2964449231168,51.6955105921596,36.738617891114,49.627308961675,47.2975516617796,49.3964556519354,35.9066873541996,53.5028668033227,42.3108389656172,40.0960183222618,38.2018571380475,42.8177425222057,43.8591859659308,50.2664213741045,34.1872530203816,59.6957626988728,49.6224128197704,29.0429617466649,43.2536332536095,45.2515231827048,47.8061500221684,41.5842995670583,43.5107539911093,38.3122933307121,42.0992274377589,40.2100572625385,50.7307673246761,27.2815968806319,44.9295237523972,25.2261261362844,41.3008514290495,20.9233247991859,39.3907975689035,39.2064951255083,50.1838738269042,40.9652269693439,37.0688649821854,33.0083856755694,43.9734428804909,30.2287520656951,42.7622491830422,37.2126299086543,38.7339074635709,41.4475267942155,45.0846167603794,41.8429597417646,32.7984661349735,51.0808736948926,62.2873464679671,49.3071718159511,61.5185370938564,61.1495651116176,64.4822207630102,43.4444904903659,45.4561745933468,76.009662951997,77.8001863943287,80.6429612091993,135.033188947433,63.0294159599777,60.1204108997814
"MorIden_5",46.9139150480292,51.4175506705782,50.0786310412552,41.8375600864683,41.5470010953921,39.1038883811128,40.4117510509533,50.8001548713393,48.2702074674064,35.5502952088676,35.0315377287893,40.8641812068796,21.9323207445906,46.5609948101036,37.8026489344246,20.5385929804952,18.2126206332234,15.6552284741382,23.6235496862779,27.5164675364058,33.6262376535731,28.1993076198888,35.8036459874785,25.691243593389,19.7250931006162,24.8601501038256,22.7235855867605,30.3911290898361,36.6239032875974,28.3777506350092,43.5174721585213,27.6031312733658,37.4261560673061,44.335680556695,40.5963080598379,37.5785269110383,31.9342627755085,38.8769558614087,44.7358406751119,34.0277262880989,46.2951975307968,36.0819273088544,46.866593650131,47.6722332005864,29.3210428385366,44.8285081967185,35.8017262458185,46.3190537706024,43.1993679962677,47.6020519045357,40.7444253755374,34.2750432046916,40.6279700897722,47.8764189989207,22.834097459816,44.3219866498976,47.9010685017986,63.1812046326959,46.3581533223867,28.152357926506,45.5050249273243,17.7827046249204,42.0463112523992,48.5602017243984,32.0063728506762,40.9902599413055,47.0572536720737,55.4861252133431,49.3514552454247,33.118941035945,18.1028095388434,7.91510215063005,2.77612099998985,13.4423925135639,7.72102115889132,0,17.1206064287593,14.3729654459508,19.8903153927891,7.11992833259229,19.0997188569054,43.070843358026,47.1777406446786,43.583891322201,47.8057187558369,48.4030738521078,50.807543539529,41.6300411971588,39.5754237642254,43.9744894332683,29.0175967322227,48.3441259759972,39.5765305028883,41.6754344930441,28.1856661953082,45.7818456444314,36.3145691380013,32.9074136570207,30.4808359791562,46.7431483862324,37.7559701215553,42.5454002152132,26.4662318614903,51.9747415399815,41.901391660879,28.2453476898482,35.5326120947182,42.4655095291562,40.085128863277,33.863278408167,35.789732832218,32.2090774863367,34.3782062788676,32.4890361036471,43.0097461657848,23.1504490747528,37.2085025935058,17.505104977393,37.1697036231705,16.7921769933068,35.2596497630244,35.0753473196292,46.0527260210251,36.8340791634648,29.347843823294,28.8772378696903,36.2524217215996,26.097604259816,35.0412280241509,29.491608749763,31.0128863046796,33.7265056353242,37.3635956014881,34.1219385828732,25.0774449760822,43.3598525360013,54.5663253090758,41.5861506570598,53.7975159349651,53.4285439527263,56.7611996041189,35.7234693314745,38.1594488596931,68.2886417931057,70.0791652354374,78.8925950624353,127.312167788542,55.3083948010864,52.3993897408901
"MorIden_6",42.7109054794846,49.5658808975414,44.3581077511514,36.1170367963645,43.0787086950006,48.3057081455899,40.1778721194875,49.9379220477003,46.4185376943695,36.3596654962273,44.2333574932664,46.3546234400355,27.6055731148745,50.7276773044389,29.3717421111327,37.6591994092545,35.3332270619826,32.7758349028975,16.5755715619725,20.4684894121003,30.0188339308602,26.3452703055239,28.755667863173,29.5226121320053,29.0357837198225,34.1708407230319,36.5702340042834,25.7953116617162,41.8084270626909,40.7758554902752,38.9216547304014,36.8461143594099,35.2368494774638,49.5202043317885,43.9297112976677,46.9474924464673,27.3595568155354,31.8289777371032,37.6878625508064,28.0096970685296,40.8790634393289,36.2529247060425,41.6361408044931,40.6242550762809,34.4394443560347,40.0286871393918,52.9223326745778,41.0885600179286,47.4094236494857,44.0377027532111,35.5139316228636,29.0445494520178,34.8846667974678,47.2469949825407,28.0186212349095,39.0914928972238,42.6705747491248,57.9507108800221,42.6674861262031,45.2729643552653,47.123997852931,34.9033110536797,42.58918384492,46.0872198201313,41.3412228268698,34.1416952382095,40.0092755477682,46.1310118192702,39.8019052188119,23.8762991971982,23.287333313937,25.0357085793893,19.8967274287491,30.5629989423232,24.8416275876506,17.1206064287593,0,8.3549362263816,3.99488151804456,12.3044521076858,13.0816896373362,37.0528141384568,41.1597114251093,44.0603451063212,44.4332600478756,42.3850446325386,49.4934983482057,43.2511788702377,48.0688126642968,46.4536911734404,11.8969903034634,41.2961478516917,30.3338886641415,38.6311307708278,39.5537476484357,36.3461405222327,26.7650191113886,26.0588489539247,23.4328578548507,40.0669943155993,23.243006184604,33.8184792537898,19.6176671583943,43.247820578558,24.7807852321198,32.9875086548401,18.4120056659589,35.4043888458561,30.8424870245302,41.649358479073,28.7286121489178,26.1910482667674,28.9699984652041,15.3684296748879,35.9486254824846,30.53279250287,22.6457435889078,34.6257114061523,28.0923407953193,33.9127834220661,23.6312744533545,18.6078942579936,32.8686020542404,25.8999141658336,22.2867231399939,29.0891829002451,29.1913010382995,38.4927947035355,27.9801073408507,30.3626374326506,32.4649061427989,27.2196058505651,31.543830959377,34.6648111753941,35.8686665098071,27.4644186612567,37.4457188803165,25.6907167823152,37.9020820602205,46.3805658284208,49.7132214798134,28.6754912071691,31.1114707353876,62.3577227929182,64.1482462352499,71.9364150910839,120.264189664236,49.3774758008989,49.8195451360529
"MorIden_7",34.355969253103,44.5628423635186,44.286821223302,36.0457502685151,43.0074221671511,42.1659959200193,40.5448598317195,41.5829858213187,47.5915429206345,35.6834039896338,46.2383465723429,42.6156119417882,29.1280415436683,42.3727410780573,36.5722134584796,34.911558426446,32.5855860791742,29.8485028835009,24.9305077883541,28.8234256384819,28.3712628094255,27.8677387343177,37.1106040895546,26.7173820018767,20.7512315091039,25.8862885123134,33.1257466387621,17.4403754353346,36.7570120683636,32.4209192638936,30.5667185040197,28.4911781330283,26.8819132510822,44.4687893374613,44.6394766887224,41.6216955399228,34.2166166553251,40.1839139634848,46.042798777188,19.654760842148,49.2339996657105,30.2777164807978,43.6373283416112,48.9791913026625,26.0845081296531,38.8075496157256,50.1746916917693,46.4521625513686,50.5589391728721,49.4013052866512,40.8775341563037,34.4081519854578,43.2396030238494,52.4779543604264,22.9672062405822,44.4550954306639,48.0341772825649,63.3143134134621,50.9596886838924,42.5253233724568,50.1764421683654,32.1556700708713,46.6478466139048,51.7073089161055,35.4591577964626,35.6641636670032,48.3642117741498,51.608307602434,48.1568414451935,32.2312354235798,18.2359183196097,22.2880675965809,17.1490864459407,27.8153579595147,22.0939866048422,14.3729654459508,8.3549362263816,0,5.5173499468383,7.25303711335854,4.72675341095459,28.6978779120752,32.8047751987277,44.6479632652329,36.078323821494,34.030108406157,41.1385621218241,34.8962426438561,41.2487583493936,38.0987549470588,20.251926529845,49.6510840780733,35.7890641506466,36.9835596493931,42.5586316412591,39.6615045665723,35.1199553377702,27.5813173827184,31.7877940812323,44.8211864680969,23.3830046756045,33.9584777447903,21.140135587188,43.3878190695585,33.1357214585014,27.105443624433,26.7669418923405,43.7593250722377,39.1974232509118,44.7957157342702,37.0835483752994,17.8361120403858,32.2339923968159,23.7233659012695,43.7683682259295,34.2518445725877,31.0006798152894,31.8780704233439,32.6932698179545,31.1651424392577,25.1537428821482,26.9628304843752,40.6720214703101,34.2548503922152,30.6416593663755,28.5250557776502,33.2337227697856,37.9286675809406,36.3350435672323,35.0628281669877,35.6144216661853,35.5745420769467,39.8987671857586,38.7234739443789,29.6789803375879,28.9868870900504,41.1786807244266,27.213185211109,39.4245504890142,54.7355020548024,52.1968029691383,37.0304274335507,39.4664069617692,66.7485494529489,68.5390728952807,80.2913513174655,128.619125890618,57.7324120272805,57.0009251023958
"MorIden_8",39.8733191999413,50.0801923103569,48.352989269196,40.1119183144091,47.0735902130452,47.6833458668577,44.172753637532,47.100335768157,50.4134192124141,40.3545470142718,48.2282390113109,48.1329618886265,23.61069159683,47.8900910248956,33.3666236291773,33.7474870452691,31.4215146979972,29.8877838672823,20.570453080017,24.4633709301448,33.4627246741448,22.3503887874794,32.7505493812175,25.5277306139607,26.2685814559422,31.4036384591517,38.6430965856004,22.9577253821729,42.2743620152019,37.9382692107319,36.084068450858,34.0085280798666,32.3992631979205,49.9861392842996,47.9245928157122,47.1390454867611,31.35443833358,35.8238592551478,41.6827440688509,25.1721107889864,44.8739449573734,35.7950664276362,45.6310223225377,44.6191365943255,31.6018580764914,44.0235686574364,55.6920416386076,45.0834415359731,49.1762523055039,48.0325842712557,39.5088131409082,33.0394309700623,38.8795483155123,51.2418765005852,28.4845561874205,43.0863744152684,46.6654562671694,61.9455923980666,46.6623676442477,48.0426733192951,46.8705953744472,37.6730200177096,44.0006736550918,46.1899589692672,39.5221817494921,30.1468137201649,44.0041570658127,48.4170812885015,43.7967867368565,27.8711807152427,23.753268266448,27.8054175434192,22.666436392779,33.332707906353,27.6113365516805,19.8903153927891,3.99488151804456,5.5173499468383,0,12.7703870601968,10.2441033577929,34.2152278589135,38.322125145566,48.0552266243658,41.5956737683324,39.5474583529953,46.6559120686624,40.4135925906944,46.7661082962319,43.6161048938971,15.891871821508,45.2910293697363,34.328770182186,42.0750215141123,43.5486291664803,35.1589417319589,30.7599006294332,22.0639674358801,27.4277393728952,39.3038365212585,27.2378877026486,37.8133607718343,15.6227856403497,45.7291576184624,28.7756667501643,32.6227935712713,22.4068871840035,39.3992703639007,34.8373685425748,43.8455913758097,32.0906518450765,23.3534619872241,26.7166424499776,19.3633111929324,38.2510182790912,31.7455936235815,26.6406251069523,37.3954203701822,27.1759198711162,36.682492386096,19.6363929353099,22.6027757760382,35.1546715234718,29.8947956838782,26.2816046580385,26.018804828644,33.186182556344,35.4224166319345,31.9749888588953,32.5565772179816,36.4597876608434,31.2144873686097,35.5387124774216,38.6596926934386,35.1963302844262,23.4695371432121,35.6613307775883,21.6958352642707,33.9072005421759,50.0121086736926,46.6794530223,32.6703727252136,35.1063522534322,66.3526043109628,68.1431277532945,75.9312966091285,124.259071182281,53.3723573189434,53.8144266540974
"MorIden_9",41.6090063664616,44.2976223379859,42.9587027086629,34.717631753876,41.679303652512,38.6316710594529,33.291822718361,46.3080182933396,41.1502791348141,28.4303668762753,42.1514660613816,38.4253248200835,27.3342094853783,48.2035663999665,41.6761942188186,27.6585213130875,25.3325489658157,22.7751568067305,28.8800236696583,32.1300798677413,30.728896486093,25.3019664524087,38.1536913687091,22.7939024259089,16.8277519331361,21.9628089363456,29.8435139193528,23.2712007572438,29.5039749550051,35.4976789676015,36.397543825929,34.3220034549375,32.7127385729915,37.2157522241027,38.3178455868155,35.3000644380159,38.2309771832866,44.133429844789,49.9923146584922,26.9077979555066,49.4692174556701,36.1085418027071,39.7466653175387,45.9319345613523,30.0988686576146,37.7085798641263,42.9216545784108,39.1991254380101,47.5402202040692,42.1482681732926,33.6244970429451,27.1551148720993,44.100359581621,45.8626001886233,15.7141691272237,37.2020583173054,40.7811401692064,56.0612763001036,50.4421090449608,35.2722862590983,45.2345632730125,24.9026329575127,47.2032923271352,49.9134768578156,39.1263011832684,33.8703316087132,48.9254335534847,52.8836287434334,52.1063573264978,25.9990127033527,10.9828812062512,15.0350304832223,9.89604933258213,20.5623208461562,14.8409494914836,7.11992833259229,12.3044521076858,7.25303711335854,12.7703870601968,0,11.9797905243131,35.9509150254337,40.0578123120863,44.8710961280796,40.9010441564842,41.2831455195155,48.3915992351827,34.5101128645665,40.862628570104,43.7962216851563,24.2014424111492,49.8369208492762,32.456602170296,39.3411933260605,35.3055945279005,38.8824596205072,39.0694712190745,25.7874853244284,32.8308813603867,43.0273544098069,30.6360417889631,41.2115148581488,19.346303528898,49.1136644922318,37.0852373398056,31.4674836819181,30.7164577736448,45.461135070306,32.9652005306848,40.9832067407593,32.6322873413743,25.0891491537444,27.2582779462753,27.6728817825737,38.7926537753889,30.2703774073451,33.5825328225717,24.6250333099853,39.9463069313131,23.9121053258991,32.4067799955068,30.9123463656794,45.1730541619263,38.2043662735195,34.5911752476797,35.7780928910087,39.2271655118995,33.2175325924083,40.2845594485366,36.6115370823553,38.1328146372719,39.524057958251,43.8482830670628,41.2418669154655,32.1973733086745,36.239924203409,48.4317178377851,34.4662223244675,46.6775876023728,56.0750039878292,52.7423483364366,40.9799433148549,43.4159228430734,69.3769183905893,71.167441832921,77.2384033209233,132.568641771922,61.6819279085847,59.5193180734824
"MorIden_10",29.6292158421484,39.836088952564,39.5600678123474,31.3189968575605,38.2806687561965,37.4392425090648,39.2834711429583,36.8562324103641,42.8647895096799,37.6062617351612,41.5115931613883,37.8888585308336,31.3988417429987,37.6459876671027,31.845460047525,33.5986588982694,35.9246312455413,25.1217494725463,28.4846902559993,32.3776081061271,23.644509398471,24.4986926174219,34.4587213554701,21.9906285909221,16.0244780981493,21.1595351013588,28.3989932278075,12.71362202438,33.4098464962547,27.694165852939,25.8399650930652,23.7644247220737,22.1551598401276,49.1955427484158,39.9127232777678,36.8949421289682,29.4898632443705,43.7380964311301,49.5597070831672,14.9280074311935,45.6116127487266,25.5509630698432,38.9105749306566,45.0958441744702,21.3577547186985,34.080796204771,53.2298275123667,49.7422768037714,45.8321857619176,52.4731214380755,44.1676484087064,37.6982662378606,39.9599129148038,47.7512009494718,27.6939596515368,47.7452096830667,51.3242915349677,66.6044276658649,46.2329352729378,47.2520767834114,45.4496887574108,32.8960929323146,41.9210932029502,48.4349836749495,30.7324043855081,40.1077724148353,48.3390492357943,46.8815541914794,44.877151336148,36.9579888345344,22.9626717305643,27.0148210075355,21.8758398568953,32.5421113704693,26.8207400157967,19.0997188569054,13.0816896373362,4.72675341095459,10.2441033577929,11.9797905243131,0,23.9711245011206,28.0780217877731,39.9212098542783,31.3515704105395,29.3033549952024,36.4118087108696,30.1694892329015,36.522004938439,33.3720015361042,24.9786799407996,46.948140599489,31.062310739692,32.2568062384385,43.2990545027024,34.9347511556177,31.8402652287247,32.308070793673,32.0276075253999,42.5152847862264,18.6562512646499,29.2317243338357,25.8668889981426,38.6610656586039,29.8560313494558,22.3786902134784,23.487251783295,44.0581056316989,35.9018443701874,40.0689623233156,37.3823289347606,13.1093586294312,36.9607458077705,24.0221464607307,43.7122788521921,29.5250911616331,31.2994603747506,29.1211187770311,35.2638741541826,35.883363243079,29.8804962931028,27.2616110438364,41.5223188400833,31.7551436604701,30.9404399258367,23.7983023666956,28.506969358831,33.201914169986,36.6338241266935,30.3360747560331,30.8876682552307,33.6012875858752,37.2383775520392,33.9967205334243,24.9522269266333,33.713640501005,45.9054341353812,31.9399386220636,44.1513038999688,54.6807125572252,51.3480569058326,40.5846099011959,43.0205894294145,62.0217960419943,63.8123194843261,78.7673770129864,132.173308358263,55.1831767516374,52.2741716914412
"moralSeImag_1",53.600340343269,52.3382410661255,48.3831876049815,55.2901213586811,53.5051304933563,61.4103670101853,57.9729001431973,55.1994549622694,49.1908978629536,61.5773862362818,58.3448915524711,57.7007151264547,50.2991255157007,54.9570378868267,49.3335696089954,57.56978339939,58.1099486168679,44.0220332452483,38.762440822354,35.6071799997119,47.6156338995915,29.2316278977372,33.2249963467615,43.6719929097826,37.7058424170098,42.8408994202193,50.4128500634065,36.6847465255006,52.6502843484851,51.6652903540596,49.8110895941857,47.7355492231943,46.1262843412482,70.1799832701568,48.8067713066933,51.8245524554929,41.2021728746585,45.0176020813156,43.2511934273514,38.899131932314,40.2892496245099,49.5220875709638,42.4075939859515,36.2223247421379,45.3288792198191,52.0498872160538,49.8817789762016,46.9274646043793,45.0894082284448,48.3465636675958,52.1228787216598,45.653496550814,42.6283639782215,43.6246431789921,51.476776796974,44.9303974836745,48.5098784311013,67.7472760794666,47.1368146097916,57.5311472955141,47.0495640590241,54.0788045252043,37.7945354324705,44.3084259044697,51.934679838642,45.2224472231693,47.5854877239543,51.2919082817029,45.3265055006004,31.7293573788999,46.7454888760015,44.2112020509139,45.8469643580158,49.7384924138477,50.7918645169173,43.070843358026,37.0528141384568,28.6978779120752,34.2152278589135,35.9509150254337,23.9711245011206,0,4.10689728665255,15.9500853531577,7.38044590941888,5.33223049408179,12.440684209749,6.19836473178095,12.5508804373184,9.40087703498363,43.7086662726347,29.2558579826064,29.6027031820633,41.8071017796528,51.49902001899,41.4930851297153,45.9485153062427,53.3052935074541,38.5478063550838,42.4913725663038,42.6273757657705,38.2566397004972,47.9688385222288,47.6859810252654,33.0956033052021,46.349814714599,39.4643828713629,38.1767490144402,24.7631695515679,45.8214078061312,31.5009723175019,37.0804831305518,36.8749817126009,31.9773767736841,38.7209856510688,37.8770230704643,38.7481545534276,48.9133393395406,33.307349317999,44.2352951519102,25.7678223821927,35.2168413567898,41.2861009703546,39.4205501749207,25.059083308578,32.1502342755268,31.9636612068836,41.5538460788173,30.7524675094348,38.6112873890229,30.144890721758,28.1184065337613,23.7941814249494,29.8701627629446,27.0488592254617,50.3644562516459,54.9568789980537,52.1381581305874,56.711009233466,53.2211049995965,49.8884493482039,31.3349392523099,33.7709187805284,38.0506715408738,39.8411949832055,74.6151187942421,122.923637709377,51.0309185328931,52.4789931811937
"moralSeImag_2",56.3313176148642,56.445138352778,44.276290318329,52.5173612731159,57.0583531594085,63.3823070537914,58.9955011207022,58.0889677711967,53.2977951496062,58.8046261507166,59.3099564014679,61.2539377925069,47.4412904957562,52.0568665157219,45.2266723223428,57.5780859441952,55.2521135969234,41.1641982253038,35.3932005631871,31.5002827130593,50.3466111711868,33.3385251843898,37.331893633414,47.7788901964352,41.8127397036624,46.9477967068718,46.3059527767539,40.7916438121531,56.3622594532623,51.9326816893647,53.9179868808383,46.7168376790813,47.9003114853702,68.8714626072005,52.9136685933458,55.9314497421455,37.095275588006,43.6459578019489,47.358090714004,41.6301092039093,44.3961469111624,45.9886434785131,46.514491272604,40.3292220287904,45.2273841136779,55.8836173506019,46.9816076050968,51.0343618910318,45.0709830408015,51.7119187169594,51.5941295627889,49.7603938374665,42.6099387905782,46.9899982283558,47.3698795103215,49.0372947703271,51.8752334804649,71.1126311288303,45.4717325518217,54.6309759244093,47.0311388713807,51.2209695052598,34.8943640613657,41.4082545333649,50.8578866794461,48.7482239962926,45.3369153461461,53.6594058865128,49.433402787253,27.6224600922474,42.6385915893489,41.3533670309694,49.9538616446684,46.8806573939032,54.8987618035699,47.1777406446785,41.1597114251093,32.8047751987277,38.322125145566,40.0578123120863,28.0780217877731,4.10689728665255,0,13.7015129753495,9.12520907089963,9.43912778073434,16.5475814964015,5.75776020526618,9.69304541737396,5.29397974833108,39.6017689859822,33.3627552692589,25.4958058954108,45.9139990663053,55.0522426850422,39.6582367635866,41.8416180195901,50.725240847433,42.2504868560654,39.591201195199,46.7342730524231,39.3536682933695,44.2840590519026,47.388659778991,37.2025005918547,50.3930731492797,43.5712801580155,42.2836463010928,20.6562722649153,49.3746304721834,29.6661239513732,41.1873804172044,35.0401333464721,36.0842740603366,37.9940526527867,41.9839203571168,41.3643882227684,46.4908938747403,37.4142466046515,45.2258687306835,29.8747196688452,39.3237386434424,45.3929982570071,43.5274474615733,29.1659805952306,36.2571315621793,36.0705584935361,45.6607433654698,34.8593647960874,34.5043901023703,30.1264655341146,32.2253038204139,27.901078711602,33.2355178123083,24.1910242055172,46.2575589649933,59.0637762847062,48.0312608439348,60.2426261218401,49.114207712944,45.7815520615514,29.0863668745017,31.5223464027202,39.7954347023545,41.5859581446863,73.3725517295805,120.675065331569,49.7883514682315,50.2304208033855
