"","subj_idx","friend_name","Sex","task_id","screen_id","person","valence","domain","word","math","correct_response","identity","response","responses","rt","correct"
"810",703157170715230208,"张","Female","SRET","RJ_formal1","","Negative","ability","依靠","","","old","3","old","2825","1"
"811",703157170715230208,"张","Female","SRET","RJ_formal_2","","Negative","ability","依靠","","","自己","f","self","374",""
"812",703157170715230208,"张","Female","SRET","RJ_formal1","","Negative","morality","背叛","","","old","2","familiar","2744","1"
"813",703157170715230208,"张","Female","SRET","RJ_formal_2","","Negative","morality","背叛","","","自己","j","friend","870",""
"814",703157170715230208,"张","Female","SRET","RJ_formal1","","Positive","ability","刻苦","","","old","2","familiar","1468","1"
"815",703157170715230208,"张","Female","SRET","RJ_formal_2","","Positive","ability","刻苦","","","自己","f","self","411",""
"816",703157170715230208,"张","Female","SRET","RJ_formal1","","Negative","morality","伪善","","","old","3","old","2072","1"
"817",703157170715230208,"张","Female","SRET","RJ_formal_2","","Negative","morality","伪善","","","自己","j","friend","358",""
"818",703157170715230208,"张","Female","SRET","RJ_formal1","","Positive","ability","高效","","","old","2","familiar","1154","1"
"819",703157170715230208,"张","Female","SRET","RJ_formal_2","","Positive","ability","高效","","","自己","f","self","716",""
"820",703157170715230208,"张","Female","SRET","RJ_formal1","","Negative","morality","奸诈","","","new","3","old","2024","0"
"821",703157170715230208,"张","Female","SRET","RJ_formal_2","","Negative","morality","奸诈","","","朋友","f","self","3239",""
"822",703157170715230208,"张","Female","SRET","RJ_formal1","","Negative","ability","无知","","","new","2","familiar","1240","0"
"823",703157170715230208,"张","Female","SRET","RJ_formal_2","","Negative","ability","无知","","","朋友","f","self","3526",""
"824",703157170715230208,"张","Female","SRET","RJ_formal1","","Positive","morality","清廉","","","new","2","familiar","1415","0"
"825",703157170715230208,"张","Female","SRET","RJ_formal_2","","Positive","morality","清廉","","","朋友","f","self","398",""
"826",703157170715230208,"张","Female","SRET","RJ_formal1","","Negative","ability","无能","","","new","2","familiar","1703","0"
"827",703157170715230208,"张","Female","SRET","RJ_formal_2","","Negative","ability","无能","","","朋友","f","self","439",""
"828",703157170715230208,"张","Female","SRET","RJ_formal1","","Negative","ability","马虎","","","old","1","new","2376","0"
"829",703157170715230208,"张","Female","SRET","RJ_formal1","","Positive","morality","文明","","","old","2","familiar","1384","1"
"830",703157170715230208,"张","Female","SRET","RJ_formal_2","","Positive","morality","文明","","","自己","j","friend","2014",""
"831",703157170715230208,"张","Female","SRET","RJ_formal1","","Positive","ability","坚持","","","old","2","familiar","3744","1"
"832",703157170715230208,"张","Female","SRET","RJ_formal_2","","Positive","ability","坚持","","","自己","f","self","574",""
"833",703157170715230208,"张","Female","SRET","RJ_formal1","","Positive","ability","能干","","","old","3","old","2487","1"
"834",703157170715230208,"张","Female","SRET","RJ_formal_2","","Positive","ability","能干","","","自己","j","friend","342",""
"835",703157170715230208,"张","Female","SRET","RJ_formal1","","Positive","ability","上进","","","new","3","old","1287","0"
"836",703157170715230208,"张","Female","SRET","RJ_formal_2","","Positive","ability","上进","","","朋友","j","friend","406",""
"837",703157170715230208,"张","Female","SRET","RJ_formal1","","Negative","morality","恶劣","","","new","2","familiar","2095","0"
"838",703157170715230208,"张","Female","SRET","RJ_formal_2","","Negative","morality","恶劣","","","朋友","f","self","574",""
"839",703157170715230208,"张","Female","SRET","RJ_formal1","","Positive","ability","无敌","","","new","2","familiar","2856","0"
"840",703157170715230208,"张","Female","SRET","RJ_formal_2","","Positive","ability","无敌","","","朋友","f","self","501",""
"841",703157170715230208,"张","Female","SRET","RJ_formal1","","Negative","ability","废物","","","new","2","familiar","2631","0"
"842",703157170715230208,"张","Female","SRET","RJ_formal_2","","Negative","ability","废物","","","朋友","f","self","270",""
"843",703157170715230208,"张","Female","SRET","RJ_formal1","","Negative","morality","蛇蝎","","","old","2","familiar","1902","1"
"844",703157170715230208,"张","Female","SRET","RJ_formal_2","","Negative","morality","蛇蝎","","","自己","f","self","3719",""
"845",703157170715230208,"张","Female","SRET","RJ_formal1","","Positive","ability","中用","","","old","2","familiar","1254","1"
"846",703157170715230208,"张","Female","SRET","RJ_formal_2","","Positive","ability","中用","","","自己","f","self","2046",""
"847",703157170715230208,"张","Female","SRET","RJ_formal1","","Positive","ability","智慧","","","old","3","old","1630","1"
"848",703157170715230208,"张","Female","SRET","RJ_formal_2","","Positive","ability","智慧","","","自己","j","friend","1902",""
"849",703157170715230208,"张","Female","SRET","RJ_formal1","","Negative","ability","草率","","","old","2","familiar","1353","1"
"850",703157170715230208,"张","Female","SRET","RJ_formal_2","","Negative","ability","草率","","","自己","f","self","468",""
"851",703157170715230208,"张","Female","SRET","RJ_formal1","","Negative","ability","拖拉","","","old","2","familiar","1358","1"
"852",703157170715230208,"张","Female","SRET","RJ_formal_2","","Negative","ability","拖拉","","","自己","f","self","454",""
"853",703157170715230208,"张","Female","SRET","RJ_formal1","","Positive","morality","君子","","","old","3","old","3534","1"
"854",703157170715230208,"张","Female","SRET","RJ_formal_2","","Positive","morality","君子","","","自己","f","self","462",""
"855",703157170715230208,"张","Female","SRET","RJ_formal1","","Negative","morality","刻薄","","","new","3","old","2174","0"
"856",703157170715230208,"张","Female","SRET","RJ_formal_2","","Negative","morality","刻薄","","","朋友","j","friend","767",""
"857",703157170715230208,"张","Female","SRET","RJ_formal1","","Negative","morality","贪腐","","","old","3","old","1925","1"
"858",703157170715230208,"张","Female","SRET","RJ_formal_2","","Negative","morality","贪腐","","","自己","f","self","694",""
"859",703157170715230208,"张","Female","SRET","RJ_formal1","","Negative","morality","下流","","","new","2","familiar","1685","0"
"860",703157170715230208,"张","Female","SRET","RJ_formal_2","","Negative","morality","下流","","","朋友","j","friend","1454",""
"861",703157170715230208,"张","Female","SRET","RJ_formal1","","Negative","ability","粗心","","","new","3","old","1710","0"
"862",703157170715230208,"张","Female","SRET","RJ_formal_2","","Negative","ability","粗心","","","朋友","f","self","416",""
"863",703157170715230208,"张","Female","SRET","RJ_formal1","","Negative","ability","拙笨","","","old","3","old","1518","1"
"864",703157170715230208,"张","Female","SRET","RJ_formal_2","","Negative","ability","拙笨","","","自己","f","self","661",""
"865",703157170715230208,"张","Female","SRET","RJ_formal1","","Positive","morality","淡泊","","","old","3","old","1653","1"
"866",703157170715230208,"张","Female","SRET","RJ_formal_2","","Positive","morality","淡泊","","","自己","f","self","1368",""
"867",703157170715230208,"张","Female","SRET","RJ_formal1","","Negative","ability","毛糙","","","old","3","old","1421","1"
"868",703157170715230208,"张","Female","SRET","RJ_formal_2","","Negative","ability","毛糙","","","自己","f","self","478",""
"869",703157170715230208,"张","Female","SRET","RJ_formal1","","Negative","ability","浅薄","","","new","3","old","1116","0"
"870",703157170715230208,"张","Female","SRET","RJ_formal_2","","Negative","ability","浅薄","","","朋友","f","self","375",""
"871",703157170715230208,"张","Female","SRET","RJ_formal1","","Positive","morality","廉正","","","new","3","old","3190","0"
"872",703157170715230208,"张","Female","SRET","RJ_formal_2","","Positive","morality","廉正","","","朋友","j","friend","446",""
"873",703157170715230208,"张","Female","SRET","RJ_formal1","","Positive","morality","坦荡","","","old","3","old","901","1"
"874",703157170715230208,"张","Female","SRET","RJ_formal_2","","Positive","morality","坦荡","","","自己","j","friend","494",""
"875",703157170715230208,"张","Female","SRET","RJ_formal1","","Negative","morality","无耻","","","old","2","familiar","3005","1"
"876",703157170715230208,"张","Female","SRET","RJ_formal_2","","Negative","morality","无耻","","","自己","f","self","406",""
"877",703157170715230208,"张","Female","SRET","RJ_formal1","","Positive","ability","利落","","","old","2","familiar","2500","1"
"878",703157170715230208,"张","Female","SRET","RJ_formal_2","","Positive","ability","利落","","","自己","f","self","406",""
"879",703157170715230208,"张","Female","SRET","RJ_formal1","","Negative","ability","迟钝","","","new","2","familiar","1061","0"
"880",703157170715230208,"张","Female","SRET","RJ_formal_2","","Negative","ability","迟钝","","","朋友","f","self","653",""
"881",703157170715230208,"张","Female","SRET","RJ_formal1","","Positive","morality","善心","","","old","2","familiar","4116","1"
"882",703157170715230208,"张","Female","SRET","RJ_formal_2","","Positive","morality","善心","","","自己","j","friend","3781",""
"883",703157170715230208,"张","Female","SRET","RJ_formal1","","Positive","morality","敬业","","","new","2","familiar","3404","0"
"884",703157170715230208,"张","Female","SRET","RJ_formal_2","","Positive","morality","敬业","","","朋友","f","self","365",""
"885",703157170715230208,"张","Female","SRET","RJ_formal1","","Negative","ability","才尽","","","old","2","familiar","2459","1"
"886",703157170715230208,"张","Female","SRET","RJ_formal_2","","Negative","ability","才尽","","","自己","f","self","629",""
"887",703157170715230208,"张","Female","SRET","RJ_formal1","","Positive","ability","勤奋","","","new","3","old","1468","0"
"888",703157170715230208,"张","Female","SRET","RJ_formal_2","","Positive","ability","勤奋","","","朋友","f","self","813",""
"889",703157170715230208,"张","Female","SRET","RJ_formal1","","Negative","ability","愚钝","","","new","3","old","2028","0"
"890",703157170715230208,"张","Female","SRET","RJ_formal_2","","Negative","ability","愚钝","","","朋友","f","self","1279",""
"891",703157170715230208,"张","Female","SRET","RJ_formal1","","Negative","morality","黑心","","","old","3","old","3155","1"
"892",703157170715230208,"张","Female","SRET","RJ_formal_2","","Negative","morality","黑心","","","自己","j","friend","454",""
"893",703157170715230208,"张","Female","SRET","RJ_formal1","","Positive","morality","仗义","","","new","3","old","1051","0"
"894",703157170715230208,"张","Female","SRET","RJ_formal_2","","Positive","morality","仗义","","","朋友","j","friend","1038",""
"895",703157170715230208,"张","Female","SRET","RJ_formal1","","Positive","morality","高尚","","","new","3","old","1132","0"
"896",703157170715230208,"张","Female","SRET","RJ_formal_2","","Positive","morality","高尚","","","朋友","j","friend","510",""
"897",703157170715230208,"张","Female","SRET","RJ_formal1","","Negative","morality","不孝","","","new","3","old","1788","0"
"898",703157170715230208,"张","Female","SRET","RJ_formal_2","","Negative","morality","不孝","","","朋友","f","self","542",""
"899",703157170715230208,"张","Female","SRET","RJ_formal1","","Negative","morality","小人","","","old","2","familiar","1643","1"
"900",703157170715230208,"张","Female","SRET","RJ_formal_2","","Negative","morality","小人","","","自己","j","friend","1446",""
"901",703157170715230208,"张","Female","SRET","RJ_formal1","","Negative","morality","不仁","","","old","2","familiar","921","1"
"902",703157170715230208,"张","Female","SRET","RJ_formal_2","","Negative","morality","不仁","","","自己","f","self","1814",""
"903",703157170715230208,"张","Female","SRET","RJ_formal1","","Negative","morality","自私","","","old","3","old","3404","1"
"904",703157170715230208,"张","Female","SRET","RJ_formal_2","","Negative","morality","自私","","","自己","f","self","1326",""
"905",703157170715230208,"张","Female","SRET","RJ_formal1","","Positive","morality","忠义","","","new","3","old","1082","0"
"906",703157170715230208,"张","Female","SRET","RJ_formal_2","","Positive","morality","忠义","","","朋友","j","friend","862",""
"907",703157170715230208,"张","Female","SRET","RJ_formal1","","Positive","ability","思辨","","","new","3","old","2322","0"
"908",703157170715230208,"张","Female","SRET","RJ_formal_2","","Positive","ability","思辨","","","朋友","f","self","414",""
"909",703157170715230208,"张","Female","SRET","RJ_formal1","","Positive","morality","无私","","","new","2","familiar","2682","0"
"910",703157170715230208,"张","Female","SRET","RJ_formal_2","","Positive","morality","无私","","","朋友","j","friend","1582",""
"911",703157170715230208,"张","Female","SRET","RJ_formal1","","Negative","morality","拜金","","","new","1","new","1938","1"
"912",703157170715230208,"张","Female","SRET","RJ_formal1","","Positive","morality","慷慨","","","old","3","old","3346","1"
"913",703157170715230208,"张","Female","SRET","RJ_formal_2","","Positive","morality","慷慨","","","自己","j","friend","750",""
"914",703157170715230208,"张","Female","SRET","RJ_formal1","","Positive","morality","勤恳","","","old","3","old","1738","1"
"915",703157170715230208,"张","Female","SRET","RJ_formal_2","","Positive","morality","勤恳","","","自己","f","self","430",""
"916",703157170715230208,"张","Female","SRET","RJ_formal1","","Negative","morality","诡诈","","","new","3","old","1290","0"
"917",703157170715230208,"张","Female","SRET","RJ_formal_2","","Negative","morality","诡诈","","","朋友","j","friend","422",""
"918",703157170715230208,"张","Female","SRET","RJ_formal1","","Negative","ability","逞强","","","old","2","familiar","1466","1"
"919",703157170715230208,"张","Female","SRET","RJ_formal_2","","Negative","ability","逞强","","","自己","f","self","2390",""
"920",703157170715230208,"张","Female","SRET","RJ_formal1","","Negative","ability","笨蛋","","","new","1","new","3361","1"
"921",703157170715230208,"张","Female","SRET","RJ_formal1","","Positive","ability","博识","","","new","3","old","3010","0"
"922",703157170715230208,"张","Female","SRET","RJ_formal_2","","Positive","ability","博识","","","朋友","j","friend","702",""
"923",703157170715230208,"张","Female","SRET","RJ_formal1","","Negative","ability","犹豫","","","new","2","familiar","1370","0"
"924",703157170715230208,"张","Female","SRET","RJ_formal_2","","Negative","ability","犹豫","","","朋友","f","self","542",""
"925",703157170715230208,"张","Female","SRET","RJ_formal1","","Negative","ability","新手","","","old","1","new","2193","0"
"926",703157170715230208,"张","Female","SRET","RJ_formal1","","Negative","morality","势利","","","old","3","old","2434","1"
"927",703157170715230208,"张","Female","SRET","RJ_formal_2","","Negative","morality","势利","","","自己","j","friend","622",""
"928",703157170715230208,"张","Female","SRET","RJ_formal1","","Negative","ability","逞能","","","new","2","familiar","1184","0"
"929",703157170715230208,"张","Female","SRET","RJ_formal_2","","Negative","ability","逞能","","","朋友","f","self","422",""
"930",703157170715230208,"张","Female","SRET","RJ_formal1","","Negative","morality","罪恶","","","new","2","familiar","3000","0"
"931",703157170715230208,"张","Female","SRET","RJ_formal_2","","Negative","morality","罪恶","","","朋友","f","self","918",""
"932",703157170715230208,"张","Female","SRET","RJ_formal1","","Negative","ability","驽钝","","","old","3","old","1649","1"
"933",703157170715230208,"张","Female","SRET","RJ_formal_2","","Negative","ability","驽钝","","","自己","f","self","1517",""
"934",703157170715230208,"张","Female","SRET","RJ_formal1","","Negative","morality","偏私","","","old","2","familiar","2281","1"
"935",703157170715230208,"张","Female","SRET","RJ_formal_2","","Negative","morality","偏私","","","自己","j","friend","910",""
"936",703157170715230208,"张","Female","SRET","RJ_formal1","","Positive","morality","爱国","","","old","3","old","1953","1"
"937",703157170715230208,"张","Female","SRET","RJ_formal_2","","Positive","morality","爱国","","","自己","f","self","1022",""
"938",703157170715230208,"张","Female","SRET_end","SRET_end","","","","","","","","0","","7122",""
"939",718754642447564800,"贾","Male","SRET_EW","EW_instructions","","","","","","","","0","","7933",""
"940",718754642447564800,"贾","Male","SRET_EW","EW_practice","自己","Positive","ability","严谨","","","","f","yes","1221",""
"941",718754642447564800,"贾","Male","SRET_EW","EW_practice","朋友","Positive","morality","忠实","","","","f","yes","1236",""
"942",718754642447564800,"贾","Male","SRET_EW","EW_practice","朋友","Negative","morality","徇私","","","","j","no","1351",""
"943",718754642447564800,"贾","Male","SRET_EW","EW_practice","自己","Negative","ability","刻板","","","","j","no","1320",""
"944",718754642447564800,"贾","Male","SRET_EW","prac_instructions","","","","","","","","0","","8848",""
"945",718754642447564800,"贾","Male","SRET","EW_formal","朋友","Negative","ability","迷糊","","","","j","no","1326",""
"946",718754642447564800,"贾","Male","SRET","EW_formal","自己","Negative","morality","说谎","","","","j","no","1249",""
"947",718754642447564800,"贾","Male","SRET","EW_formal","自己","Positive","morality","坚贞","","","","f","yes","910",""
"948",718754642447564800,"贾","Male","SRET","EW_formal","朋友","Positive","ability","务实","","","","f","yes","1384",""
"949",718754642447564800,"贾","Male","SRET","EW_formal","自己","Positive","ability","思辨","","","","f","yes","1284",""
"950",718754642447564800,"贾","Male","SRET","EW_formal","自己","Negative","morality","奸诈","","","","j","no","957",""
"951",718754642447564800,"贾","Male","SRET","EW_formal","自己","Negative","ability","愚痴","","","","j","no","2321",""
"952",718754642447564800,"贾","Male","SRET","EW_formal","自己","Negative","ability","浅薄","","","","j","no","997",""
"953",718754642447564800,"贾","Male","SRET","EW_formal","自己","Negative","morality","失信","","","","j","no","957",""
"954",718754642447564800,"贾","Male","SRET","EW_formal","自己","Negative","morality","龌龊","","","","j","no","979",""
"955",718754642447564800,"贾","Male","SRET","EW_formal","朋友","Positive","morality","爱国","","","","f","yes","1235",""
"956",718754642447564800,"贾","Male","SRET","EW_formal","自己","Positive","ability","周到","","","","f","yes","980",""
"957",718754642447564800,"贾","Male","SRET","EW_formal","朋友","Negative","morality","偏私","","","","f","yes","1502",""
"958",718754642447564800,"贾","Male","SRET","EW_formal","朋友","Negative","ability","无知","","","","j","no","1237",""
"959",718754642447564800,"贾","Male","SRET","EW_formal","朋友","Negative","ability","笨蛋","","","","j","no","862",""
"960",718754642447564800,"贾","Male","SRET","EW_formal","朋友","Positive","ability","智慧","","","","f","yes","831",""
"961",718754642447564800,"贾","Male","SRET","EW_formal","自己","Negative","morality","缺德","","","","j","no","923",""
"962",718754642447564800,"贾","Male","SRET","EW_formal","自己","Negative","ability","盲目","","","","j","no","1702",""
"963",718754642447564800,"贾","Male","SRET","EW_formal","自己","Positive","ability","沉着","","","","f","yes","869",""
"964",718754642447564800,"贾","Male","SRET","EW_formal","自己","Negative","ability","愚蠢","","","","j","no","839",""
"965",718754642447564800,"贾","Male","SRET","EW_formal","自己","Positive","morality","诚信","","","","f","yes","760",""
"966",718754642447564800,"贾","Male","SRET","EW_formal","朋友","Negative","morality","刻薄","","","","j","no","1158",""
"967",718754642447564800,"贾","Male","SRET","EW_formal","朋友","Positive","ability","远见","","","","f","yes","1099",""
"968",718754642447564800,"贾","Male","SRET","EW_formal","朋友","Negative","morality","背叛","","","","j","no","857",""
"969",718754642447564800,"贾","Male","SRET","EW_formal","朋友","Positive","morality","慈悲","","","","f","yes","982",""
"970",718754642447564800,"贾","Male","SRET","EW_formal","自己","Positive","morality","刚正","","","","f","yes","734",""
"971",718754642447564800,"贾","Male","SRET","EW_formal","朋友","Negative","morality","虚伪","","","","j","no","791",""
"972",718754642447564800,"贾","Male","SRET","EW_formal","朋友","Positive","ability","果决","","","","f","yes","782",""
"973",718754642447564800,"贾","Male","SRET","EW_formal","朋友","Negative","morality","无耻","","","","j","no","726",""
"974",718754642447564800,"贾","Male","SRET","EW_formal","自己","Negative","morality","混账","","","","j","no","820",""
"975",718754642447564800,"贾","Male","SRET","EW_formal","自己","Positive","ability","细心","","","","f","yes","738",""
"976",718754642447564800,"贾","Male","SRET","EW_formal","朋友","Positive","morality","坦荡","","","","f","yes","1039",""
"977",718754642447564800,"贾","Male","SRET","EW_formal","自己","Negative","morality","无赖","","","","j","no","844",""
"978",718754642447564800,"贾","Male","SRET","EW_formal","朋友","Positive","ability","坚持","","","","f","yes","702",""
"979",718754642447564800,"贾","Male","SRET","EW_formal","朋友","Positive","morality","仁厚","","","","f","yes","677",""
"980",718754642447564800,"贾","Male","SRET","EW_formal","自己","Positive","morality","文明","","","","f","yes","1005",""
"981",718754642447564800,"贾","Male","SRET","EW_formal","自己","Negative","ability","短视","","","","j","no","849",""
"982",718754642447564800,"贾","Male","SRET","EW_formal","自己","Positive","morality","无私","","","","f","yes","960",""
"983",718754642447564800,"贾","Male","SRET","EW_formal","朋友","Positive","morality","忠诚","","","","f","yes","821",""
"984",718754642447564800,"贾","Male","SRET","EW_formal","朋友","Negative","ability","昏庸","","","","j","no","799",""
"985",718754642447564800,"贾","Male","SRET","EW_formal","朋友","Negative","morality","歹毒","","","","j","no","858",""
"986",718754642447564800,"贾","Male","SRET","EW_formal","自己","Negative","morality","狡狯","","","","j","no","1286",""
"987",718754642447564800,"贾","Male","SRET","EW_formal","自己","Positive","ability","精干","","","","j","no","2101",""
"988",718754642447564800,"贾","Male","SRET","EW_formal","自己","Negative","morality","贪腐","","","","j","no","830",""
"989",718754642447564800,"贾","Male","SRET","EW_formal","朋友","Positive","morality","淡泊","","","","j","no","1895",""
"990",718754642447564800,"贾","Male","SRET","EW_formal","自己","Positive","morality","廉明","","","","f","yes","1234",""
"991",718754642447564800,"贾","Male","SRET","EW_formal","朋友","Positive","ability","勤奋","","","","f","yes","808",""
"992",718754642447564800,"贾","Male","SRET","EW_formal","朋友","Negative","ability","怠惰","","","","j","no","804",""
"993",718754642447564800,"贾","Male","SRET","EW_formal","朋友","Negative","morality","伪善","","","","j","no","872",""
"994",718754642447564800,"贾","Male","SRET","EW_formal","朋友","Negative","ability","无为","","","","j","no","1121",""
"995",718754642447564800,"贾","Male","SRET","EW_formal","朋友","Negative","ability","庸碌","","","","f","yes","2933",""
"996",718754642447564800,"贾","Male","SRET","EW_formal","自己","Positive","morality","宽容","","","","f","yes","671",""
"997",718754642447564800,"贾","Male","SRET","EW_formal","自己","Positive","morality","孝顺","","","","f","yes","825",""
"998",718754642447564800,"贾","Male","SRET","EW_formal","自己","Negative","ability","拙笨","","","","j","no","838",""
"999",718754642447564800,"贾","Male","SRET","EW_formal","朋友","Positive","morality","勤恳","","","","f","yes","693",""
"1000",718754642447564800,"贾","Male","SRET","EW_formal","朋友","Positive","morality","廉正","","","","f","yes","841",""
"1001",718754642447564800,"贾","Male","SRET","EW_formal","朋友","Negative","morality","不良","","","","j","no","799",""
"1002",718754642447564800,"贾","Male","SRET","EW_formal","朋友","Positive","ability","骁勇","","","","f","yes","708",""
"1003",718754642447564800,"贾","Male","SRET","EW_formal","朋友","Negative","morality","腐败","","","","j","no","811",""
"1004",718754642447564800,"贾","Male","SRET","EW_formal","朋友","Negative","ability","屈才","","","","f","yes","2311",""
"1005",718754642447564800,"贾","Male","SRET","EW_formal","朋友","Negative","ability","外行","","","","j","no","932",""
"1006",718754642447564800,"贾","Male","SRET","EW_formal","自己","Negative","morality","奸险","","","","j","no","801",""
"1007",718754642447564800,"贾","Male","SRET","EW_formal","自己","Negative","ability","独断","","","","j","no","1656",""
"1008",718754642447564800,"贾","Male","SRET","EW_formal","自己","Positive","morality","守法","","","","f","yes","816",""
"1009",718754642447564800,"贾","Male","SRET","EW_formal","朋友","Positive","morality","善心","","","","f","yes","791",""
"1010",718754642447564800,"贾","Male","SRET","EW_formal","朋友","Positive","ability","稳健","","","","f","yes","717",""
"1011",718754642447564800,"贾","Male","SRET","EW_formal","自己","Positive","ability","肯干","","","","f","yes","738",""
"1012",718754642447564800,"贾","Male","SRET","EW_formal","自己","Positive","morality","守时","","","","f","yes","782",""
"1013",718754642447564800,"贾","Male","SRET","EW_formal","朋友","Negative","ability","拖延","","","","j","no","850",""
"1014",718754642447564800,"贾","Male","SRET","EW_formal","朋友","Positive","ability","扎实","","","","f","yes","799",""
"1015",718754642447564800,"贾","Male","SRET","EW_formal","自己","Negative","morality","利己","","","","f","yes","1493",""
"1016",718754642447564800,"贾","Male","SRET","EW_formal","朋友","Negative","morality","不端","","","","j","no","757",""
"1017",718754642447564800,"贾","Male","SRET","EW_formal","自己","Negative","ability","迂拙","","","","j","no","773",""
"1018",718754642447564800,"贾","Male","SRET","EW_formal","自己","Positive","ability","学霸","","","","j","no","1050",""
"1019",718754642447564800,"贾","Male","SRET","EW_formal","朋友","Positive","ability","毅力","","","","f","yes","795",""
"1020",718754642447564800,"贾","Male","SRET","EW_formal","自己","Negative","ability","粗心","","","","j","no","1411",""
"1021",718754642447564800,"贾","Male","SRET","EW_formal","自己","Positive","ability","高效","","","","j","no","2338",""
"1022",718754642447564800,"贾","Male","SRET","EW_formal","朋友","Positive","ability","娴熟","","","","f","yes","1056",""
"1023",718754642447564800,"贾","Male","SRET","EW_formal","朋友","Positive","morality","义气","","","","f","yes","850",""
"1024",718754642447564800,"贾","Male","SRET","EW_formal","自己","Positive","ability","聪明","","","","f","yes","741",""
"1025",718754642447564800,"贾","Male","SRET","EW_formal","自己","Positive","ability","变通","","","","f","yes","1152",""
"1026",718754642447564800,"贾","Male","SRET","EW_formal","自己","Positive","morality","善良","","","","f","yes","670",""
"1027",718754642447564800,"贾","Male","SRET","EW_formal","自己","Negative","ability","逞强","","","","f","yes","1284",""
"1028",718754642447564800,"贾","Male","SRET","EW_formal","朋友","Negative","ability","马虎","","","","j","no","2635",""
"1029",718754642447564800,"贾","Male","SRET","EW_formal","自己","Positive","ability","主见","","","","f","yes","965",""
"1030",718754642447564800,"贾","Male","SRET","EW_formal","自己","Negative","ability","缓慢","","","","j","no","1151",""
"1031",718754642447564800,"贾","Male","SRET","EW_formal","朋友","Negative","morality","低俗","","","","j","no","830",""
"1032",718754642447564800,"贾","Male","SRET","EW_formal","朋友","Positive","morality","素养","","","","f","yes","756",""
"1033",718754642447564800,"贾","Male","SRET_math","math_instructions","","","","","","","","0","","3869",""
"1034",718754642447564800,"贾","Male","SRET","SRET_math_calculate","","","","","12/4= ?","3","","3","3","3197","1"
"1035",718754642447564800,"贾","Male","SRET","SRET_math_calculate","","","","","12-5= ?","7","","7","7","2380","1"
"1036",718754642447564800,"贾","Male","SRET","SRET_math_calculate","","","","","15-10= ?","5","","5","5","2273","1"
"1037",718754642447564800,"贾","Male","SRET","SRET_math_calculate","","","","","29-27= ?","2","","2","2","2441","1"
"1038",718754642447564800,"贾","Male","SRET","SRET_math_calculate","","","","","2+1= ?","3","","3","3","1964","1"
"1039",718754642447564800,"贾","Male","SRET","SRET_math_calculate","","","","","8-6= ?","2","","2","2","1924","1"
"1040",718754642447564800,"贾","Male","SRET","SRET_math_calculate","","","","","2+4= ?","6","","6","6","1933","1"
"1041",718754642447564800,"贾","Male","SRET","SRET_math_calculate","","","","","2+6= ?","8","","8","8","1983","1"
"1042",718754642447564800,"贾","Male","SRET","SRET_math_calculate","","","","","7+2= ?","9","","9","9","1904","1"
"1043",718754642447564800,"贾","Male","SRET","SRET_math_calculate","","","","","3*2= ?","6","","6","6","2134","1"
"1044",718754642447564800,"贾","Male","SRET","SRET_math_calculate","","","","","18/9= ?","2","","2","2","3059","1"
"1045",718754642447564800,"贾","Male","SRET","SRET_math_calculate","","","","","4*1= ?","4","","4","4","2015","1"
"1046",718754642447564800,"贾","Male","SRET","SRET_math_calculate","","","","","49/7 = ?","7","","7","7","3419","1"
"1047",718754642447564800,"贾","Male","SRET","SRET_math_calculate","","","","","7*0= ?","0","","0","0","1964","1"
"1048",718754642447564800,"贾","Male","SRET","SRET_math_calculate","","","","","3*1= ?","3","","3","3","1915","1"
"1049",718754642447564800,"贾","Male","SRET","SRET_math_calculate","","","","","12/12= ?","1","","1","1","2829","1"
"1050",718754642447564800,"贾","Male","SRET","SRET_math_calculate","","","","","11-8= ?","3","","3","3","3215","1"
"1051",718754642447564800,"贾","Male","SRET","SRET_math_calculate","","","","","3+4= ?","7","","7","7","1963","1"
"1052",718754642447564800,"贾","Male","SRET","SRET_math_calculate","","","","","19-17= ?","2","","2","2","2106","1"
"1053",718754642447564800,"贾","Male","SRET","SRET_math_calculate","","","","","1-1= ?","0","","0","0","2316","1"
"1054",718754642447564800,"贾","Male","SRET","SRET_math_calculate","","","","","4+2= ?","6","","6","6","2116","1"
"1055",718754642447564800,"贾","Male","SRET","SRET_math_calculate","","","","","81/9= ?","9","","9","9","2212","1"
"1056",718754642447564800,"贾","Male","SRET","SRET_math_calculate","","","","","4+3= ?","7","","7","7","1980","1"
"1057",718754642447564800,"贾","Male","SRET","SRET_math_calculate","","","","","9-4= ?","5","","5","5","1967","1"
"1058",718754642447564800,"贾","Male","SRET","SRET_math_calculate","","","","","2+2= ?","4","","4","4","1913","1"
"1059",718754642447564800,"贾","Male","SRET","SRET_math_calculate","","","","","6+1= ?","7","","7","7","1978","1"
"1060",718754642447564800,"贾","Male","SRET","SRET_math_calculate","","","","","30-29= ?","1","","1","1","2350","1"
"1061",718754642447564800,"贾","Male","SRET","SRET_math_calculate","","","","","1+8= ?","9","","9","9","1868","1"
"1062",718754642447564800,"贾","Male","SRET","SRET_math_calculate","","","","","3+5= ?","8","","8","8","1939","1"
"1063",718754642447564800,"贾","Male","SRET","SRET_math_calculate","","","","","4+1= ?","5","","5","5","1866","1"
"1064",718754642447564800,"贾","Male","SRET","SRET_math_calculate","","","","","12-7= ?","5","","5","5","2652","1"
