"","subj_idx","friend_name","Sex","Word","Word2","task_id","screen_id","Image","condition","word","conditionType","response","responses","correct_response","rt","correct"
"1061",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/trapezoid.png","强她","强她","match","f","match","f","789",1
"1062",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/diamond.png","弱我","弱我","match","null","null","f","null",0
"1063",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/circle.png","强我","弱她","nonmatch","f","match","j","1060",0
"1064",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/hexagon.png","弱她","弱我","nonmatch","j","nonmatch","j","942",1
"1065",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/trapezoid.png","强她","强她","match","j","nonmatch","f","1138",0
"1066",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/diamond.png","弱我","强她","nonmatch","null","null","j","null",0
"1067",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/hexagon.png","弱她","弱她","match","j","nonmatch","f","1081",0
"1068",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/diamond.png","弱我","强我","nonmatch","f","match","j","1023",0
"1069",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/circle.png","强我","强我","match","f","match","f","948",1
"1070",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/circle.png","强我","强她","nonmatch","f","match","j","660",0
"1071",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/trapezoid.png","强她","强她","match","f","match","f","831",1
"1072",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/hexagon.png","弱她","弱她","match","j","nonmatch","f","1045",0
"1073",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/diamond.png","弱我","弱我","match","j","nonmatch","f","988",0
"1074",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/trapezoid.png","强她","强我","nonmatch","f","match","j","778",0
"1075",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/circle.png","强我","弱我","nonmatch","f","match","j","810",0
"1076",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/hexagon.png","弱她","强我","nonmatch","j","nonmatch","j","1049",1
"1077",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/trapezoid.png","强她","弱我","nonmatch","f","match","j","823",0
"1078",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/hexagon.png","弱她","弱她","match","j","nonmatch","f","910",0
"1079",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/trapezoid.png","强她","弱她","nonmatch","f","match","j","879",0
"1080",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/circle.png","强我","强我","match","f","match","f","819",1
"1081",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/trapezoid.png","强她","弱我","nonmatch","j","nonmatch","j","898",1
"1082",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/circle.png","强我","弱我","nonmatch","j","nonmatch","j","854",1
"1083",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/circle.png","强我","弱她","nonmatch","j","nonmatch","j","761",1
"1084",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/hexagon.png","弱她","弱她","match","j","nonmatch","f","859",0
"1085",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/diamond.png","弱我","强她","nonmatch","f","match","j","909",0
"1086",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/circle.png","强我","强我","match","f","match","f","745",1
"1087",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/trapezoid.png","强她","弱她","nonmatch","j","nonmatch","j","1127",1
"1088",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/hexagon.png","弱她","弱她","match","j","nonmatch","f","827",0
"1089",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/circle.png","强我","强我","match","f","match","f","978",1
"1090",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/diamond.png","弱我","弱我","match","f","match","f","754",1
"1091",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/hexagon.png","弱她","弱她","match","f","match","f","952",1
"1092",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/diamond.png","弱我","弱我","match","j","nonmatch","f","891",0
"1093",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/diamond.png","弱我","弱我","match","j","nonmatch","f","822",0
"1094",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/trapezoid.png","强她","强她","match","f","match","f","953",1
"1095",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/trapezoid.png","强她","强她","match","f","match","f","807",1
"1096",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/hexagon.png","弱她","强我","nonmatch","f","match","j","1030",0
"1097",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/trapezoid.png","强她","强我","nonmatch","f","match","j","832",0
"1098",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/hexagon.png","弱她","弱我","nonmatch","j","nonmatch","j","840",1
"1099",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/trapezoid.png","强她","强她","match","f","match","f","1000",1
"1100",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/diamond.png","弱我","弱她","nonmatch","j","nonmatch","j","831",1
"1101",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/diamond.png","弱我","强我","nonmatch","null","null","j","null",0
"1102",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/circle.png","强我","强我","match","f","match","f","692",1
"1103",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/hexagon.png","弱她","强她","nonmatch","null","null","j","null",0
"1104",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/circle.png","强我","强她","nonmatch","j","nonmatch","j","1195",1
"1105",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/circle.png","强我","弱她","nonmatch","j","nonmatch","j","1018",1
"1106",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/circle.png","强我","强她","nonmatch","j","nonmatch","j","934",1
"1107",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/hexagon.png","弱她","弱我","nonmatch","null","null","j","null",0
"1108",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/hexagon.png","弱她","强她","nonmatch","f","match","j","789",0
"1109",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/diamond.png","弱我","弱她","nonmatch","j","nonmatch","j","914",1
"1110",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/trapezoid.png","强她","强她","match","f","match","f","854",1
"1111",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/hexagon.png","弱她","弱她","match","f","match","f","1069",1
"1112",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/diamond.png","弱我","弱我","match","j","nonmatch","f","937",0
"1113",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/diamond.png","弱我","强我","nonmatch","f","match","j","981",0
"1114",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/diamond.png","弱我","弱我","match","f","match","f","930",1
"1115",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/circle.png","强我","弱我","nonmatch","f","match","j","711",0
"1116",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/trapezoid.png","强她","强她","match","f","match","f","956",1
"1117",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/trapezoid.png","强她","弱她","nonmatch","j","nonmatch","j","953",1
"1118",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/hexagon.png","弱她","弱她","match","j","nonmatch","f","1010",0
"1119",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/circle.png","强我","强我","match","f","match","f","717",1
"1120",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/hexagon.png","弱她","弱她","match","f","match","f","1216",1
"1121",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/circle.png","强我","强我","match","f","match","f","869",1
"1122",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/trapezoid.png","强她","弱我","nonmatch","j","nonmatch","j","974",1
"1123",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/diamond.png","弱我","强她","nonmatch","j","nonmatch","j","995",1
"1124",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/trapezoid.png","强她","强她","match","f","match","f","804",1
"1125",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/diamond.png","弱我","弱我","match","j","nonmatch","f","977",0
"1126",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/circle.png","强我","强我","match","f","match","f","704",1
"1127",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/trapezoid.png","强她","强我","nonmatch","f","match","j","816",0
"1128",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/hexagon.png","弱她","强我","nonmatch","f","match","j","972",0
"1129",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/hexagon.png","弱她","弱我","nonmatch","j","nonmatch","j","1079",1
"1130",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/diamond.png","弱我","强她","nonmatch","null","null","j","null",0
"1131",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/circle.png","强我","强我","match","f","match","f","727",1
"1132",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/circle.png","强我","强她","nonmatch","j","nonmatch","j","1028",1
"1133",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/hexagon.png","弱她","弱她","match","f","match","f","1214",1
"1134",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/trapezoid.png","强她","弱我","nonmatch","j","nonmatch","j","1047",1
"1135",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/trapezoid.png","强她","弱她","nonmatch","j","nonmatch","j","859",1
"1136",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/circle.png","强我","弱她","nonmatch","j","nonmatch","j","994",1
"1137",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/circle.png","强我","强我","match","f","match","f","816",1
"1138",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/hexagon.png","弱她","强她","nonmatch","f","match","j","1035",0
"1139",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/trapezoid.png","强她","强她","match","f","match","f","731",1
"1140",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/diamond.png","弱我","强我","nonmatch","null","null","j","null",0
"1141",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/diamond.png","弱我","弱我","match","j","nonmatch","f","1059",0
"1142",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/trapezoid.png","强她","强她","match","f","match","f","1080",1
"1143",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/hexagon.png","弱她","强我","nonmatch","f","match","j","930",0
"1144",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/hexagon.png","弱她","弱她","match","j","nonmatch","f","1011",0
"1145",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/diamond.png","弱我","弱我","match","f","match","f","858",1
"1146",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/trapezoid.png","强她","强我","nonmatch","f","match","j","843",0
"1147",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/hexagon.png","弱她","弱她","match","f","match","f","1004",1
"1148",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/diamond.png","弱我","弱我","match","f","match","f","810",1
"1149",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/circle.png","强我","弱我","nonmatch","f","match","j","706",0
"1150",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/diamond.png","弱我","弱她","nonmatch","f","match","j","1158",0
"1151",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/circle.png","强我","强我","match","f","match","f","743",1
"1152",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","prac_ALT2_ability","practice_ability","img/trapezoid.png","强她","强她","match","f","match","f","1149",1
"1153",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","ALT2","ability","img/hexagon.png","弱她","弱她","match","j","nonmatch","f","1017",0
"1154",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","ALT2","ability","img/hexagon.png","弱她","强她","nonmatch","f","match","j","749",0
"1155",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","ALT2","ability","img/trapezoid.png","强她","强我","nonmatch","f","match","j","700",0
"1156",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","ALT2","ability","img/diamond.png","弱我","弱我","match","j","nonmatch","f","945",0
"1157",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","ALT2","ability","img/diamond.png","弱我","弱我","match","j","nonmatch","f","963",0
"1158",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","ALT2","ability","img/diamond.png","弱我","弱我","match","j","nonmatch","f","957",0
"1159",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","ALT2","ability","img/circle.png","强我","强我","match","f","match","f","927",1
"1160",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","ALT2","ability","img/hexagon.png","弱她","弱她","match","null","null","f","null",0
"1161",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","ALT2","ability","img/trapezoid.png","强她","弱我","nonmatch","j","nonmatch","j","887",1
"1162",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","ALT2","ability","img/diamond.png","弱我","弱她","nonmatch","j","nonmatch","j","1039",1
"1163",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","ALT2","ability","img/hexagon.png","弱她","弱她","match","j","nonmatch","f","1161",0
"1164",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","ALT2","ability","img/circle.png","强我","强我","match","f","match","f","719",1
"1165",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","ALT2","ability","img/trapezoid.png","强她","弱她","nonmatch","j","nonmatch","j","1024",1
"1166",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","ALT2","ability","img/trapezoid.png","强她","强她","match","f","match","f","793",1
"1167",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","ALT2","ability","img/circle.png","强我","弱我","nonmatch","f","match","j","823",0
"1168",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","ALT2","ability","img/hexagon.png","弱她","强我","nonmatch","f","match","j","849",0
"1169",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","ALT2","ability","img/diamond.png","弱我","强我","nonmatch","j","nonmatch","j","919",1
"1170",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","ALT2","ability","img/trapezoid.png","强她","强她","match","f","match","f","860",1
"1171",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","ALT2","ability","img/circle.png","强我","弱她","nonmatch","j","nonmatch","j","1059",1
"1172",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","ALT2","ability","img/circle.png","强我","强她","nonmatch","f","match","j","1019",0
"1173",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","ALT2","ability","img/hexagon.png","弱她","弱我","nonmatch","null","null","j","null",0
"1174",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","ALT2","ability","img/trapezoid.png","强她","强她","match","f","match","f","932",1
"1175",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","ALT2","ability","img/diamond.png","弱我","强她","nonmatch","null","null","j","null",0
"1176",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","ALT2","ability","img/circle.png","强我","强我","match","f","match","f","675",1
"1177",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","ALT2","ability","img/trapezoid.png","强她","强她","match","f","match","f","875",1
"1178",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","ALT2","ability","img/circle.png","强我","强我","match","f","match","f","789",1
"1179",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","ALT2","ability","img/circle.png","强我","强我","match","f","match","f","904",1
"1180",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","ALT2","ability","img/trapezoid.png","强她","弱我","nonmatch","j","nonmatch","j","974",1
"1181",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","ALT2","ability","img/hexagon.png","弱她","弱我","nonmatch","j","nonmatch","j","964",1
"1182",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","ALT2","ability","img/diamond.png","弱我","强我","nonmatch","f","match","j","837",0
"1183",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","ALT2","ability","img/diamond.png","弱我","弱我","match","j","nonmatch","f","917",0
"1184",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","ALT2","ability","img/diamond.png","弱我","强她","nonmatch","null","null","j","null",0
"1185",703157170715230208,"张","Female","[""坏我"",""好她"",""好我"",""坏她""]","[""弱我"",""强她"",""强我"",""弱她""]","ALT2","ability","img/circle.png","强我","强我","match","f","match","f","741",1
