"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","swb_1","swb_2","swb_3","swb_4","swb_5","LOT_1","LOT_2","LOT_3","LOT_4","LOT_5","LOT_6","IPC_1","IPC_2","IPC_3","IPC_4","IPC_5","IPC_6","IPC_7","IPC_8","MorIden_1","MorIden_2","MorIden_3","MorIden_4","MorIden_5","MorIden_6","MorIden_7","MorIden_8","MorIden_9","MorIden_10","moralSeImag_1","moralSeImag_2","moralSeImag_3","moralSeImag_4","moralSeImag_5","moralSeImag_6","moralSeImag_7","moralSeImag_8","moralSeImag_9","sde_1","sde_2","sde_3","sde_4","sde_5","sde_6","sde_7","sde_8","sde_9","sde_10","sde_11","sde_12","sde_13","sde_14","sde_15","sde_16","sde_17","sde_18","sde_19","sde_20","IM_1","IM_2","IM_3","IM_4","IM_5","IM_6","IM_7","IM_8","IM_9","IM_10","IM_11","IM_12","IM_13","IM_14","IM_15","IM_16","IM_17","IM_18","IM_19","IM_20","subj_idx","friend_name","ParticipantID","Sex","Word","Word2","value","success","timeout","failed_images","failed_audio","failed_video","user_agent","responses","item_order","radio_event_ids","radio_event_times","key_event_times","mouse_event_times","straightlining","zigzagging","honeypot","task_id","screen_id","time_stamp","response_type","key_press","avg_frame_time","center_x","center_y","person","word","valence","domain","math","correct_response","correct","status","identity","view_history","duration","Image","condition","question_order"
"557","","f","psychophysics","83","295414","0.0-7.0-3.0-0.69","2","4","2","5","1","4","3","4","4","5","5","-2","-3","0","-2","-1","0","-2","-1","5","4","5","4","4","4","5","4","4","3","4","8","7","3","9","2","8","3","8","2","7","4","2","3","3","1","2","2","7","2","2","2","7","3","6","6","6","7","4","2","5","6","2","3","1","7","6","6","7","7","1","6","1","1","6","1","4","2","6","723547879209172992","孙","411","Male","[""好我"",""好他"",""坏他"",""坏我""]","[""强我"",""强他"",""弱他"",""弱我""]","","","","","","","","no","","","","","","","","","SRET","EW_formal","","key","f","16.66409782608705","512","284","自己","恶劣","Negative","morality","","","","","","","","","",""
"607","","f","psychophysics","84","297023","0.0-7.0-3.0-0.70","2","4","2","5","1","4","3","4","4","5","5","-2","-3","0","-2","-1","0","-2","-1","5","4","5","4","4","4","5","4","4","3","4","8","7","3","9","2","8","3","8","2","7","4","2","3","3","1","2","2","7","2","2","2","7","3","6","6","6","7","4","2","5","6","2","3","1","7","6","6","7","7","1","6","1","1","6","1","4","2","6","723547879209172992","孙","411","Male","[""好我"",""好他"",""坏他"",""坏我""]","[""强我"",""强他"",""弱他"",""弱我""]","","","","","","","","no","","","","","","","","","SRET","EW_formal","","key","f","16.662041666666482","512","284","自己","狡狯","Negative","morality","","","","","","","","","",""
"579","","j","psychophysics","85","298604","0.0-7.0-3.0-0.71","2","4","2","5","1","4","3","4","4","5","5","-2","-3","0","-2","-1","0","-2","-1","5","4","5","4","4","4","5","4","4","3","4","8","7","3","9","2","8","3","8","2","7","4","2","3","3","1","2","2","7","2","2","2","7","3","6","6","6","7","4","2","5","6","2","3","1","7","6","6","7","7","1","6","1","1","6","1","4","2","6","723547879209172992","孙","411","Male","[""好我"",""好他"",""坏他"",""坏我""]","[""强我"",""强他"",""弱他"",""弱我""]","","","","","","","","yes","","","","","","","","","SRET","EW_formal","","key","j","16.66229787234036","512","284","自己","独立","Positive","ability","","","","","","","","","",""
"847","","f","psychophysics","86","300452","0.0-7.0-3.0-0.72","2","4","2","5","1","4","3","4","4","5","5","-2","-3","0","-2","-1","0","-2","-1","5","4","5","4","4","4","5","4","4","3","4","8","7","3","9","2","8","3","8","2","7","4","2","3","3","1","2","2","7","2","2","2","7","3","6","6","6","7","4","2","5","6","2","3","1","7","6","6","7","7","1","6","1","1","6","1","4","2","6","723547879209172992","孙","411","Male","[""好我"",""好他"",""坏他"",""坏我""]","[""强我"",""强他"",""弱他"",""弱我""]","","","","","","","","no","","","","","","","","","SRET","EW_formal","","key","f","16.656881818182196","512","284","自己","外行","Negative","ability","","","","","","","","","",""
"496","","f","psychophysics","87","301951","0.0-7.0-3.0-0.73","2","4","2","5","1","4","3","4","4","5","5","-2","-3","0","-2","-1","0","-2","-1","5","4","5","4","4","4","5","4","4","3","4","8","7","3","9","2","8","3","8","2","7","4","2","3","3","1","2","2","7","2","2","2","7","3","6","6","6","7","4","2","5","6","2","3","1","7","6","6","7","7","1","6","1","1","6","1","4","2","6","723547879209172992","孙","411","Male","[""好我"",""好他"",""坏他"",""坏我""]","[""强我"",""强他"",""弱他"",""弱我""]","","","","","","","","no","","","","","","","","","SRET","EW_formal","","key","f","16.658988764045205","512","284","自己","守法","Positive","morality","","","","","","","","","",""
"559","","f","psychophysics","88","303512","0.0-7.0-3.0-0.74","2","4","2","5","1","4","3","4","4","5","5","-2","-3","0","-2","-1","0","-2","-1","5","4","5","4","4","4","5","4","4","3","4","8","7","3","9","2","8","3","8","2","7","4","2","3","3","1","2","2","7","2","2","2","7","3","6","6","6","7","4","2","5","6","2","3","1","7","6","6","7","7","1","6","1","1","6","1","4","2","6","723547879209172992","孙","411","Male","[""好我"",""好他"",""坏他"",""坏我""]","[""强我"",""强他"",""弱他"",""弱我""]","","","","","","","","no","","","","","","","","","SRET","EW_formal","","key","f","16.658423913043606","512","284","朋友","虚伪","Negative","morality","","","","","","","","","",""
"982","","f","psychophysics","89","305496","0.0-7.0-3.0-0.75","2","4","2","5","1","4","3","4","4","5","5","-2","-3","0","-2","-1","0","-2","-1","5","4","5","4","4","4","5","4","4","3","4","8","7","3","9","2","8","3","8","2","7","4","2","3","3","1","2","2","7","2","2","2","7","3","6","6","6","7","4","2","5","6","2","3","1","7","6","6","7","7","1","6","1","1","6","1","4","2","6","723547879209172992","孙","411","Male","[""好我"",""好他"",""坏他"",""坏我""]","[""强我"",""强他"",""弱他"",""弱我""]","","","","","","","","no","","","","","","","","","SRET","EW_formal","","key","f","16.664254237287995","512","284","自己","无赖","Negative","morality","","","","","","","","","",""
"638","","j","psychophysics","90","307135","0.0-7.0-3.0-0.76","2","4","2","5","1","4","3","4","4","5","5","-2","-3","0","-2","-1","0","-2","-1","5","4","5","4","4","4","5","4","4","3","4","8","7","3","9","2","8","3","8","2","7","4","2","3","3","1","2","2","7","2","2","2","7","3","6","6","6","7","4","2","5","6","2","3","1","7","6","6","7","7","1","6","1","1","6","1","4","2","6","723547879209172992","孙","411","Male","[""好我"",""好他"",""坏他"",""坏我""]","[""强我"",""强他"",""弱他"",""弱我""]","","","","","","","","yes","","","","","","","","","SRET","EW_formal","","key","j","16.660867346938918","512","284","自己","稳健","Positive","ability","","","","","","","","","",""
"543","","j","psychophysics","91","308679","0.0-7.0-3.0-0.77","2","4","2","5","1","4","3","4","4","5","5","-2","-3","0","-2","-1","0","-2","-1","5","4","5","4","4","4","5","4","4","3","4","8","7","3","9","2","8","3","8","2","7","4","2","3","3","1","2","2","7","2","2","2","7","3","6","6","6","7","4","2","5","6","2","3","1","7","6","6","7","7","1","6","1","1","6","1","4","2","6","723547879209172992","孙","411","Male","[""好我"",""好他"",""坏他"",""坏我""]","[""强我"",""强他"",""弱他"",""弱我""]","","","","","","","","yes","","","","","","","","","SRET","EW_formal","","key","j","16.66146153846121","512","284","朋友","高明","Positive","ability","","","","","","","","","",""
"604","","f","psychophysics","92","310289","0.0-7.0-3.0-0.78","2","4","2","5","1","4","3","4","4","5","5","-2","-3","0","-2","-1","0","-2","-1","5","4","5","4","4","4","5","4","4","3","4","8","7","3","9","2","8","3","8","2","7","4","2","3","3","1","2","2","7","2","2","2","7","3","6","6","6","7","4","2","5","6","2","3","1","7","6","6","7","7","1","6","1","1","6","1","4","2","6","723547879209172992","孙","411","Male","[""好我"",""好他"",""坏他"",""坏我""]","[""强我"",""强他"",""弱他"",""弱我""]","","","","","","","","no","","","","","","","","","SRET","EW_formal","","key","f","16.66647916666625","512","284","自己","偏私","Negative","morality","","","","","","","","","",""
"494","","f","psychophysics","93","311786","0.0-7.0-3.0-0.79","2","4","2","5","1","4","3","4","4","5","5","-2","-3","0","-2","-1","0","-2","-1","5","4","5","4","4","4","5","4","4","3","4","8","7","3","9","2","8","3","8","2","7","4","2","3","3","1","2","2","7","2","2","2","7","3","6","6","6","7","4","2","5","6","2","3","1","7","6","6","7","7","1","6","1","1","6","1","4","2","6","723547879209172992","孙","411","Male","[""好我"",""好他"",""坏他"",""坏我""]","[""强我"",""强他"",""弱他"",""弱我""]","","","","","","","","no","","","","","","","","","SRET","EW_formal","","key","f","16.667887640449877","512","284","朋友","奸诈","Negative","morality","","","","","","","","","",""
"547","","f","psychophysics","94","313333","0.0-7.0-3.0-0.80","2","4","2","5","1","4","3","4","4","5","5","-2","-3","0","-2","-1","0","-2","-1","5","4","5","4","4","4","5","4","4","3","4","8","7","3","9","2","8","3","8","2","7","4","2","3","3","1","2","2","7","2","2","2","7","3","6","6","6","7","4","2","5","6","2","3","1","7","6","6","7","7","1","6","1","1","6","1","4","2","6","723547879209172992","孙","411","Male","[""好我"",""好他"",""坏他"",""坏我""]","[""强我"",""强他"",""弱他"",""弱我""]","","","","","","","","no","","","","","","","","","SRET","EW_formal","","key","f","16.66421739130443","512","284","朋友","罪恶","Negative","morality","","","","","","","","","",""
"530","","j","psychophysics","95","314865","0.0-7.0-3.0-0.81","2","4","2","5","1","4","3","4","4","5","5","-2","-3","0","-2","-1","0","-2","-1","5","4","5","4","4","4","5","4","4","3","4","8","7","3","9","2","8","3","8","2","7","4","2","3","3","1","2","2","7","2","2","2","7","3","6","6","6","7","4","2","5","6","2","3","1","7","6","6","7","7","1","6","1","1","6","1","4","2","6","723547879209172992","孙","411","Male","[""好我"",""好他"",""坏他"",""坏我""]","[""强我"",""强他"",""弱他"",""弱我""]","","","","","","","","yes","","","","","","","","","SRET","EW_formal","","key","j","16.661868131867926","512","284","自己","厚道","Positive","morality","","","","","","","","","",""
"477","","f","psychophysics","96","316343","0.0-7.0-3.0-0.82","2","4","2","5","1","4","3","4","4","5","5","-2","-3","0","-2","-1","0","-2","-1","5","4","5","4","4","4","5","4","4","3","4","8","7","3","9","2","8","3","8","2","7","4","2","3","3","1","2","2","7","2","2","2","7","3","6","6","6","7","4","2","5","6","2","3","1","7","6","6","7","7","1","6","1","1","6","1","4","2","6","723547879209172992","孙","411","Male","[""好我"",""好他"",""坏他"",""坏我""]","[""强我"",""强他"",""弱他"",""弱我""]","","","","","","","","no","","","","","","","","","SRET","EW_formal","","key","f","16.664609195402257","512","284","朋友","贪腐","Negative","morality","","","","","","","","","",""
"490","","f","psychophysics","97","317837","0.0-7.0-3.0-0.83","2","4","2","5","1","4","3","4","4","5","5","-2","-3","0","-2","-1","0","-2","-1","5","4","5","4","4","4","5","4","4","3","4","8","7","3","9","2","8","3","8","2","7","4","2","3","3","1","2","2","7","2","2","2","7","3","6","6","6","7","4","2","5","6","2","3","1","7","6","6","7","7","1","6","1","1","6","1","4","2","6","723547879209172992","孙","411","Male","[""好我"",""好他"",""坏他"",""坏我""]","[""强我"",""强他"",""弱他"",""弱我""]","","","","","","","","no","","","","","","","","","SRET","EW_formal","","key","f","16.665977528089858","512","284","自己","短浅","Negative","ability","","","","","","","","","",""
"512","","f","psychophysics","98","319352","0.0-7.0-3.0-0.84","2","4","2","5","1","4","3","4","4","5","5","-2","-3","0","-2","-1","0","-2","-1","5","4","5","4","4","4","5","4","4","3","4","8","7","3","9","2","8","3","8","2","7","4","2","3","3","1","2","2","7","2","2","2","7","3","6","6","6","7","4","2","5","6","2","3","1","7","6","6","7","7","1","6","1","1","6","1","4","2","6","723547879209172992","孙","411","Male","[""好我"",""好他"",""坏他"",""坏我""]","[""强我"",""强他"",""弱他"",""弱我""]","","","","","","","","no","","","","","","","","","SRET","EW_formal","","key","f","16.66117777777771","512","284","自己","缓慢","Negative","ability","","","","","","","","","",""
"429","","j","psychophysics","99","320782","0.0-7.0-3.0-0.85","2","4","2","5","1","4","3","4","4","5","5","-2","-3","0","-2","-1","0","-2","-1","5","4","5","4","4","4","5","4","4","3","4","8","7","3","9","2","8","3","8","2","7","4","2","3","3","1","2","2","7","2","2","2","7","3","6","6","6","7","4","2","5","6","2","3","1","7","6","6","7","7","1","6","1","1","6","1","4","2","6","723547879209172992","孙","411","Male","[""好我"",""好他"",""坏他"",""坏我""]","[""强我"",""强他"",""弱他"",""弱我""]","","","","","","","","yes","","","","","","","","","SRET","EW_formal","","key","j","16.663011764706223","512","284","自己","主见","Positive","ability","","","","","","","","","",""
"595","","j","psychophysics","100","322378","0.0-7.0-3.0-0.86","2","4","2","5","1","4","3","4","4","5","5","-2","-3","0","-2","-1","0","-2","-1","5","4","5","4","4","4","5","4","4","3","4","8","7","3","9","2","8","3","8","2","7","4","2","3","3","1","2","2","7","2","2","2","7","3","6","6","6","7","4","2","5","6","2","3","1","7","6","6","7","7","1","6","1","1","6","1","4","2","6","723547879209172992","孙","411","Male","[""好我"",""好他"",""坏他"",""坏我""]","[""强我"",""强他"",""弱他"",""弱我""]","","","","","","","","yes","","","","","","","","","SRET","EW_formal","","key","j","16.65909473684212","512","284","朋友","素养","Positive","morality","","","","","","","","","",""
"462","","f","psychophysics","101","323843","0.0-7.0-3.0-0.87","2","4","2","5","1","4","3","4","4","5","5","-2","-3","0","-2","-1","0","-2","-1","5","4","5","4","4","4","5","4","4","3","4","8","7","3","9","2","8","3","8","2","7","4","2","3","3","1","2","2","7","2","2","2","7","3","6","6","6","7","4","2","5","6","2","3","1","7","6","6","7","7","1","6","1","1","6","1","4","2","6","723547879209172992","孙","411","Male","[""好我"",""好他"",""坏他"",""坏我""]","[""强我"",""强他"",""弱他"",""弱我""]","","","","","","","","no","","","","","","","","","SRET","EW_formal","","key","f","16.664837209302743","512","284","朋友","低俗","Negative","morality","","","","","","","","","",""
"7761","
    <p><div style='color:white;font-size:35px; line-height:20px;'>计算任务</div></p><br>
    <p><div style='color:red;font-size:25px; line-height:20px;'>接下来，您将看到一些四则运算题，<b>请从键盘选择 0-9 进行反应。</b></div></p>
    <p><div style='color:red;font-size:25px; line-height:20px;'>请尽可能快地进行计算，计算的速度和正确率将影响报酬的发放。</div></p>
    <p><div class='footer' style='color:white;font-size:25px; line-height:20px;'>如果对本实验还有不清楚之处，请立即向实验员咨询。</p><p style='color:white;font-size:25px; line-height:20px;'>如果您明白了规则：</p><p style='color:white;font-size:22px; line-height:20px;'>请按 继续 进入练习</p>
    </div>
    ","0","html-button-response","102","331605","0.0-7.0-4.0","2","4","2","5","1","4","3","4","4","5","5","-2","-3","0","-2","-1","0","-2","-1","5","4","5","4","4","4","5","4","4","3","4","8","7","3","9","2","8","3","8","2","7","4","2","3","3","1","2","2","7","2","2","2","7","3","6","6","6","7","4","2","5","6","2","3","1","7","6","6","7","7","1","6","1","1","6","1","4","2","6","723547879209172992","孙","411","Male","[""好我"",""好他"",""坏他"",""坏我""]","[""强我"",""强他"",""弱他"",""弱我""]","","","","","","","","","","","","","","","","","SRET_math","math_instructions","Sat Nov 25 2023 17:22:43 GMT+0800 (中国标准时间)","","","","","","","","","","","","","","","","","","",""
"2227","","2","psychophysics","103","333837","0.0-7.0-5.0-0.0","2","4","2","5","1","4","3","4","4","5","5","-2","-3","0","-2","-1","0","-2","-1","5","4","5","4","4","4","5","4","4","3","4","8","7","3","9","2","8","3","8","2","7","4","2","3","3","1","2","2","7","2","2","2","7","3","6","6","6","7","4","2","5","6","2","3","1","7","6","6","7","7","1","6","1","1","6","1","4","2","6","723547879209172992","孙","411","Male","[""好我"",""好他"",""坏他"",""坏我""]","[""强我"",""强他"",""弱他"",""弱我""]","","","","","","","","2","","","","","","","","","SRET","SRET_math_calculate","","key","2","16.78934586466171","512","284","","","","","22/11= ?","2","1","","","","","","",""
"1780","","2","psychophysics","104","335623","0.0-7.0-5.0-0.1","2","4","2","5","1","4","3","4","4","5","5","-2","-3","0","-2","-1","0","-2","-1","5","4","5","4","4","4","5","4","4","3","4","8","7","3","9","2","8","3","8","2","7","4","2","3","3","1","2","2","7","2","2","2","7","3","6","6","6","7","4","2","5","6","2","3","1","7","6","6","7","7","1","6","1","1","6","1","4","2","6","723547879209172992","孙","411","Male","[""好我"",""好他"",""坏他"",""坏我""]","[""强我"",""强他"",""弱他"",""弱我""]","","","","","","","","2","","","","","","","","","SRET","SRET_math_calculate","","key","2","16.66104672897213","512","284","","","","","90/45= ?","2","1","","","","","","",""
"1791","","4","psychophysics","105","337416","0.0-7.0-5.0-0.2","2","4","2","5","1","4","3","4","4","5","5","-2","-3","0","-2","-1","0","-2","-1","5","4","5","4","4","4","5","4","4","3","4","8","7","3","9","2","8","3","8","2","7","4","2","3","3","1","2","2","7","2","2","2","7","3","6","6","6","7","4","2","5","6","2","3","1","7","6","6","7","7","1","6","1","1","6","1","4","2","6","723547879209172992","孙","411","Male","[""好我"",""好他"",""坏他"",""坏我""]","[""强我"",""强他"",""弱他"",""弱我""]","","","","","","","","4","","","","","","","","","SRET","SRET_math_calculate","","key","4","16.661613207547113","512","284","","","","","3+1= ?","4","1","","","","","","",""
"1758","","8","psychophysics","106","339177","0.0-7.0-5.0-0.3","2","4","2","5","1","4","3","4","4","5","5","-2","-3","0","-2","-1","0","-2","-1","5","4","5","4","4","4","5","4","4","3","4","8","7","3","9","2","8","3","8","2","7","4","2","3","3","1","2","2","7","2","2","2","7","3","6","6","6","7","4","2","5","6","2","3","1","7","6","6","7","7","1","6","1","1","6","1","4","2","6","723547879209172992","孙","411","Male","[""好我"",""好他"",""坏他"",""坏我""]","[""强我"",""强他"",""弱他"",""弱我""]","","","","","","","","8","","","","","","","","","SRET","SRET_math_calculate","","key","8","16.661066666666773","512","284","","","","","2+6= ?","8","1","","","","","","",""
"1870","","6","psychophysics","107","341049","0.0-7.0-5.0-0.4","2","4","2","5","1","4","3","4","4","5","5","-2","-3","0","-2","-1","0","-2","-1","5","4","5","4","4","4","5","4","4","3","4","8","7","3","9","2","8","3","8","2","7","4","2","3","3","1","2","2","7","2","2","2","7","3","6","6","6","7","4","2","5","6","2","3","1","7","6","6","7","7","1","6","1","1","6","1","4","2","6","723547879209172992","孙","411","Male","[""好我"",""好他"",""坏他"",""坏我""]","[""强我"",""强他"",""弱他"",""弱我""]","","","","","","","","6","","","","","","","","","SRET","SRET_math_calculate","","key","6","16.65711711711714","512","284","","","","","2*3= ?","6","1","","","","","","",""
"1934","","9","psychophysics","108","342987","0.0-7.0-5.0-0.5","2","4","2","5","1","4","3","4","4","5","5","-2","-3","0","-2","-1","0","-2","-1","5","4","5","4","4","4","5","4","4","3","4","8","7","3","9","2","8","3","8","2","7","4","2","3","3","1","2","2","7","2","2","2","7","3","6","6","6","7","4","2","5","6","2","3","1","7","6","6","7","7","1","6","1","1","6","1","4","2","6","723547879209172992","孙","411","Male","[""好我"",""好他"",""坏他"",""坏我""]","[""强我"",""强他"",""弱他"",""弱我""]","","","","","","","","9","","","","","","","","","SRET","SRET_math_calculate","","key","9","16.65834482758635","512","284","","","","","2+7= ?","9","1","","","","","","",""
"2129","","0","psychophysics","109","345118","0.0-7.0-5.0-0.6","2","4","2","5","1","4","3","4","4","5","5","-2","-3","0","-2","-1","0","-2","-1","5","4","5","4","4","4","5","4","4","3","4","8","7","3","9","2","8","3","8","2","7","4","2","3","3","1","2","2","7","2","2","2","7","3","6","6","6","7","4","2","5","6","2","3","1","7","6","6","7","7","1","6","1","1","6","1","4","2","6","723547879209172992","孙","411","Male","[""好我"",""好他"",""坏他"",""坏我""]","[""强我"",""强他"",""弱他"",""弱我""]","","","","","","","","0","","","","","","","","","SRET","SRET_math_calculate","","key","0","16.66177165354318","512","284","","","","","12-12= ?","0","1","","","","","","",""
"4155","","7","psychophysics","110","349278","0.0-7.0-5.0-0.7","2","4","2","5","1","4","3","4","4","5","5","-2","-3","0","-2","-1","0","-2","-1","5","4","5","4","4","4","5","4","4","3","4","8","7","3","9","2","8","3","8","2","7","4","2","3","3","1","2","2","7","2","2","2","7","3","6","6","6","7","4","2","5","6","2","3","1","7","6","6","7","7","1","6","1","1","6","1","4","2","6","723547879209172992","孙","411","Male","[""好我"",""好他"",""坏他"",""坏我""]","[""强我"",""强他"",""弱他"",""弱我""]","","","","","","","","7","","","","","","","","","SRET","SRET_math_calculate","","key","7","16.663346774193585","512","284","","","","","12-5= ?","7","1","","","","","","",""
"1949","","7","psychophysics","111","351229","0.0-7.0-5.0-0.8","2","4","2","5","1","4","3","4","4","5","5","-2","-3","0","-2","-1","0","-2","-1","5","4","5","4","4","4","5","4","4","3","4","8","7","3","9","2","8","3","8","2","7","4","2","3","3","1","2","2","7","2","2","2","7","3","6","6","6","7","4","2","5","6","2","3","1","7","6","6","7","7","1","6","1","1","6","1","4","2","6","723547879209172992","孙","411","Male","[""好我"",""好他"",""坏他"",""坏我""]","[""强我"",""强他"",""弱他"",""弱我""]","","","","","","","","7","","","","","","","","","SRET","SRET_math_calculate","","key","7","16.662103448275893","512","284","","","","","7*1=  ?","7","1","","","","","","",""
"2214","","4","psychophysics","112","353445","0.0-7.0-5.0-0.9","2","4","2","5","1","4","3","4","4","5","5","-2","-3","0","-2","-1","0","-2","-1","5","4","5","4","4","4","5","4","4","3","4","8","7","3","9","2","8","3","8","2","7","4","2","3","3","1","2","2","7","2","2","2","7","3","6","6","6","7","4","2","5","6","2","3","1","7","6","6","7","7","1","6","1","1","6","1","4","2","6","723547879209172992","孙","411","Male","[""好我"",""好他"",""坏他"",""坏我""]","[""强我"",""强他"",""弱他"",""弱我""]","","","","","","","","4","","","","","","","","","SRET","SRET_math_calculate","","key","4","16.663174242424606","512","284","","","","","13-9= ?","4","1","","","","","","",""
"2038","","9","psychophysics","113","355485","0.0-7.0-5.0-0.10","2","4","2","5","1","4","3","4","4","5","5","-2","-3","0","-2","-1","0","-2","-1","5","4","5","4","4","4","5","4","4","3","4","8","7","3","9","2","8","3","8","2","7","4","2","3","3","1","2","2","7","2","2","2","7","3","6","6","6","7","4","2","5","6","2","3","1","7","6","6","7","7","1","6","1","1","6","1","4","2","6","723547879209172992","孙","411","Male","[""好我"",""好他"",""坏他"",""坏我""]","[""强我"",""强他"",""弱他"",""弱我""]","","","","","","","","9","","","","","","","","","SRET","SRET_math_calculate","","key","9","16.66144262295079","512","284","","","","","7+2= ?","9","1","","","","","","",""
"1890","","7","psychophysics","114","357378","0.0-7.0-5.0-0.11","2","4","2","5","1","4","3","4","4","5","5","-2","-3","0","-2","-1","0","-2","-1","5","4","5","4","4","4","5","4","4","3","4","8","7","3","9","2","8","3","8","2","7","4","2","3","3","1","2","2","7","2","2","2","7","3","6","6","6","7","4","2","5","6","2","3","1","7","6","6","7","7","1","6","1","1","6","1","4","2","6","723547879209172992","孙","411","Male","[""好我"",""好他"",""坏他"",""坏我""]","[""强我"",""强他"",""弱他"",""弱我""]","","","","","","","","7","","","","","","","","","SRET","SRET_math_calculate","","key","7","16.656848214285542","512","284","","","","","5+2= ?","7","1","","","","","","",""
"2003","","0","psychophysics","115","359383","0.0-7.0-5.0-0.12","2","4","2","5","1","4","3","4","4","5","5","-2","-3","0","-2","-1","0","-2","-1","5","4","5","4","4","4","5","4","4","3","4","8","7","3","9","2","8","3","8","2","7","4","2","3","3","1","2","2","7","2","2","2","7","3","6","6","6","7","4","2","5","6","2","3","1","7","6","6","7","7","1","6","1","1","6","1","4","2","6","723547879209172992","孙","411","Male","[""好我"",""好他"",""坏他"",""坏我""]","[""强我"",""强他"",""弱他"",""弱我""]","","","","","","","","0","","","","","","","","","SRET","SRET_math_calculate","","key","0","16.661641666666643","512","284","","","","","1-1= ?","0","1","","","","","","",""
"1697","","4","psychophysics","116","361083","0.0-7.0-5.0-0.13","2","4","2","5","1","4","3","4","4","5","5","-2","-3","0","-2","-1","0","-2","-1","5","4","5","4","4","4","5","4","4","3","4","8","7","3","9","2","8","3","8","2","7","4","2","3","3","1","2","2","7","2","2","2","7","3","6","6","6","7","4","2","5","6","2","3","1","7","6","6","7","7","1","6","1","1","6","1","4","2","6","723547879209172992","孙","411","Male","[""好我"",""好他"",""坏他"",""坏我""]","[""强我"",""强他"",""弱他"",""弱我""]","","","","","","","","4","","","","","","","","","SRET","SRET_math_calculate","","key","4","16.661168316831596","512","284","","","","","8-4= ?","4","1","","","","","","",""
"2149","","8","psychophysics","117","363234","0.0-7.0-5.0-0.14","2","4","2","5","1","4","3","4","4","5","5","-2","-3","0","-2","-1","0","-2","-1","5","4","5","4","4","4","5","4","4","3","4","8","7","3","9","2","8","3","8","2","7","4","2","3","3","1","2","2","7","2","2","2","7","3","6","6","6","7","4","2","5","6","2","3","1","7","6","6","7","7","1","6","1","1","6","1","4","2","6","723547879209172992","孙","411","Male","[""好我"",""好他"",""坏他"",""坏我""]","[""强我"",""强他"",""弱他"",""弱我""]","","","","","","","","8","","","","","","","","","SRET","SRET_math_calculate","","key","8","16.66303125000013","512","284","","","","","5+3= ?","8","1","","","","","","",""
"1986","","0","psychophysics","118","365222","0.0-7.0-5.0-0.15","2","4","2","5","1","4","3","4","4","5","5","-2","-3","0","-2","-1","0","-2","-1","5","4","5","4","4","4","5","4","4","3","4","8","7","3","9","2","8","3","8","2","7","4","2","3","3","1","2","2","7","2","2","2","7","3","6","6","6","7","4","2","5","6","2","3","1","7","6","6","7","7","1","6","1","1","6","1","4","2","6","723547879209172992","孙","411","Male","[""好我"",""好他"",""坏他"",""坏我""]","[""强我"",""强他"",""弱他"",""弱我""]","","","","","","","","0","","","","","","","","","SRET","SRET_math_calculate","","key","0","16.6573728813555","512","284","","","","","22-22= ?","0","1","","","","","","",""
"2459","","1","psychophysics","119","367683","0.0-7.0-5.0-0.16","2","4","2","5","1","4","3","4","4","5","5","-2","-3","0","-2","-1","0","-2","-1","5","4","5","4","4","4","5","4","4","3","4","8","7","3","9","2","8","3","8","2","7","4","2","3","3","1","2","2","7","2","2","2","7","3","6","6","6","7","4","2","5","6","2","3","1","7","6","6","7","7","1","6","1","1","6","1","4","2","6","723547879209172992","孙","411","Male","[""好我"",""好他"",""坏他"",""坏我""]","[""强我"",""强他"",""弱他"",""弱我""]","","","","","","","","1","","","","","","","","","SRET","SRET_math_calculate","","key","1","16.663190476190486","512","284","","","","","9-8= ?","1","1","","","","","","",""
"2050","","9","psychophysics","120","369735","0.0-7.0-5.0-0.17","2","4","2","5","1","4","3","4","4","5","5","-2","-3","0","-2","-1","0","-2","-1","5","4","5","4","4","4","5","4","4","3","4","8","7","3","9","2","8","3","8","2","7","4","2","3","3","1","2","2","7","2","2","2","7","3","6","6","6","7","4","2","5","6","2","3","1","7","6","6","7","7","1","6","1","1","6","1","4","2","6","723547879209172992","孙","411","Male","[""好我"",""好他"",""坏他"",""坏我""]","[""强我"",""强他"",""弱他"",""弱我""]","","","","","","","","9","","","","","","","","","SRET","SRET_math_calculate","","key","9","16.660286885245846","512","284","","","","","1*9= ?","9","1","","","","","","",""
"1736","","7","psychophysics","121","371474","0.0-7.0-5.0-0.18","2","4","2","5","1","4","3","4","4","5","5","-2","-3","0","-2","-1","0","-2","-1","5","4","5","4","4","4","5","4","4","3","4","8","7","3","9","2","8","3","8","2","7","4","2","3","3","1","2","2","7","2","2","2","7","3","6","6","6","7","4","2","5","6","2","3","1","7","6","6","7","7","1","6","1","1","6","1","4","2","6","723547879209172992","孙","411","Male","[""好我"",""好他"",""坏他"",""坏我""]","[""强我"",""强他"",""弱他"",""弱我""]","","","","","","","","7","","","","","","","","","SRET","SRET_math_calculate","","key","7","16.661145631067942","512","284","","","","","2+5= ?","7","1","","","","","","",""
